produto_key,nome_produto,descricao_produto,marca,preco,estoque,peso_kg,categoria_key,nome_categoria,descricao_categoria,fornecedor_key,nome_fornecedor,estado_fornecedor,dw_record_hash,dw_valid_from,dw_valid_to,dw_is_current,produto_sk,_gold_airflow_run_id,_gold_processed_at
12103,Oster Smart Debitis 4725,Recusandae velit nulla sunt iure delectus itaque.,Oster,888.29,62,27.01,6347,Beleza - Consequuntur,Variedade completa para todas as necessidades,10395,Rios Cassiano S.A.,MS,2989a408adb12a06249ab68677a92f65d09afbd9c5ca0402010bc8fde650380a,1900-01-01,9999-12-31 23:59:59,True,b41fcaacdbf57f3231306c2027f6a5d69b6deaa7716c43b32317da74913b8d79,manual_run_1,2026-06-24 00:59:43.317
12213,Motorola Lite Possimus 6527,Ducimus iste assumenda itaque doloremque nihil architecto ad.,Motorola,2045.88,203,7.64,7052,Casa & Jardim - Minus,Novidades e lançamentos da temporada,9125,Castro e Filhos,SC,33c1ba89a66d7734759f6da0db7defdf5e239de4bdc71cc7f00c1ef40c606eb0,1900-01-01,9999-12-31 23:59:59,True,bd4e282ee8350de9f91dc338e3836063d5eb6e027e3db83a616cb2d751ccf23c,manual_run_1,2026-06-24 00:59:43.317
12288,Adidas Plus Deleniti 3774,Animi reiciendis vitae consectetur culpa nobis iste eligendi nemo veritatis accusantium exercitationem.,Adidas,2467.09,58,20.25,10363,Relógios - A,Novidades e lançamentos da temporada,12313,Oliveira,AM,bb13be84f4b1d6cc3d1718920d859f4c85faed73e1e009ffcf037cdf87d58c09,1900-01-01,9999-12-31 23:59:59,True,ef586627ddc89e60640a323e267f1d187f5962f133ae10eca19e8a1b2883e3df,manual_run_1,2026-06-24 00:59:43.317
12458,Apple Premium Fugit 4485,Doloremque perspiciatis quia consequuntur ducimus et at repellat assumenda molestias sequi voluptates.,Apple,3272.38,225,9.08,8171,Casa & Jardim - Maxime,Variedade completa para todas as necessidades,5618,Aragão,AP,bc78428dec11705c63577f047a6839b26f013a6f2282a71c7308de8fafdcc904,1900-01-01,9999-12-31 23:59:59,True,2f970b14761538c1de8880873c12ae579cc3d4b12a07a6cd1bcd19fc7dced558,manual_run_1,2026-06-24 00:59:43.317
12746,Apple Plus Delectus 7450,Qui repellendus facere dignissimos voluptate voluptatibus ea odit inventore temporibus nobis laboriosam ea.,Apple,4308.5,451,3.01,14066,Saúde - Ipsum,Coleção completa para todos os gostos,12830,Marques,PB,53da8f1e5b981475b0ef679d3ac62823ba630ff8313a17a349134536db96edc5,1900-01-01,9999-12-31 23:59:59,True,d4b936a9bbf4f3a61dac7177e0939f7868f643cc7d261d01f981ef904f39b6f4,manual_run_1,2026-06-24 00:59:43.317
12845,Philips Lite Repudiandae 8458,Debitis unde itaque nesciunt consequatur eligendi a illo voluptatum officia sequi ea vel.,Philips,4941.27,256,1.02,9940,Música - Labore,Seleção especial com ótimo custo-benefício,332,Porto e Filhos,SP,03ba126579310cc637c5ca03101df5a84bf27267c1524cc7116c50115f30e1f5,1900-01-01,9999-12-31 23:59:59,True,c58de8d6fd1b4c442fce115977e78c088b6ae7d9b69870d70495722d85a02eb0,manual_run_1,2026-06-24 00:59:43.317
12973,HP Super Neque 8674,Sunt quaerat vitae doloremque voluptatibus ipsam accusantium voluptas accusamus voluptatibus dicta facilis suscipit.,HP,4941.48,56,15.81,4822,Saúde - Provident,Coleção completa para todos os gostos,7777,Rios S/A,DF,1922020364818a3c757a596e547b5b72a15e6b3c3b23f56a7315f92c7a3948e1,1900-01-01,9999-12-31 23:59:59,True,18376e805a2f095044a22d56eed1746b7e32b987e88e4a633e3bff7135731f36,manual_run_1,2026-06-24 00:59:43.317
13273,Oster Smart Quae 7512,Ipsam recusandae consequatur ut numquam nostrum.,Oster,2894.44,54,1.23,10953,Viagem - Neque,Novidades e lançamentos da temporada,6524,Aparecida Sampaio - ME,SC,8b110f64d34bf85a7e707d7da060269a9e5e6a048b574608e80608a25756183b,1900-01-01,9999-12-31 23:59:59,True,28cd31e5f20e47edf922a6a8a422f90cf06153c44d21a8b41908ef4295a6c2c6,manual_run_1,2026-06-24 00:59:43.317
13607,Xiaomi Pro Ad 5630,Reiciendis hic assumenda velit earum beatae quis ipsum cum nam quam.,Xiaomi,1694.49,349,3.72,4556,Móveis - Debitis,Produtos importados e nacionais,14148,Casa Grande,PE,fb790e2ac0ee3637fbccdb60930a6b7c1d795b19adb40a5fd69e8fe54bfac309,1900-01-01,9999-12-31 23:59:59,True,b3c97d8fdeeabd89b1e1853856e94da95027d2d84c15bc10710ee5802448c16a,manual_run_1,2026-06-24 00:59:43.317
13899,Motorola Ultra Exercitationem 355,Soluta maxime natus nesciunt odio molestias quod iste fugiat tempore deleniti molestias.,Motorola,4404.54,102,13.98,12666,Casa & Jardim - Recusandae,Seleção especial com ótimo custo-benefício,11644,Nascimento,SP,110be169b39bc09a9212a6542177d595ee50f58018c3aca08fb8305b48e955f0,1900-01-01,9999-12-31 23:59:59,True,61955cf01012470c19fd53454fd5c7710bc052d5604fa41f29263661d5acb723,manual_run_1,2026-06-24 00:59:43.317
14138,Oster Smart Placeat 4992,Aperiam necessitatibus odio eligendi odit est porro in aliquam repellat.,Oster,2392.66,346,8.75,7722,Viagem - Veniam,Seleção especial com ótimo custo-benefício,401,Gonçalves,MT,b2c32d63ecb3ea588c46f4b29cdcd626fd942d02dc58237ad40a0a8e92ffcbb3,1900-01-01,9999-12-31 23:59:59,True,39d8dc231a54e044adfc241040e11c78f7bf3a0d5e4f7778ef4427ba87f2a3ad,manual_run_1,2026-06-24 00:59:43.317
14296,Samsung Lite Est 6228,Delectus molestiae labore unde enim minus et aliquam.,Samsung,1408.2,332,18.13,855,Livros - Perspiciatis,Seleção especial com ótimo custo-benefício,4789,Moreira Melo - ME,PB,1443f76b1ff6f2e3c3ee16dd358f8bb4cd58d4a65d379023a69c2df4ec44b6b0,1900-01-01,9999-12-31 23:59:59,True,4c63ee11c4b2ce303f2f4114069b127f3be92cf033f0aa02c63301d470f034e1,manual_run_1,2026-06-24 00:59:43.317
14544,Electrolux Smart Quasi 7836,Reprehenderit dolores quisquam rerum non totam saepe veritatis illo voluptate sunt.,Electrolux,2884.76,467,21.71,11366,Culinária - Placeat,As melhores marcas e preços do mercado,8234,Montenegro - EI,SC,a7a6c683999982472e3c12b57a75d1ff5431eb922ab1d703999b3db6820d083f,1900-01-01,9999-12-31 23:59:59,True,2a0a70e07321c03f43d59794b28c582adac536d278414b869c8ecb5c28d48c09,manual_run_1,2026-06-24 00:59:43.317
1478,Apple Ultra Molestiae 9645,Beatae molestiae dolor ut mollitia est.,Apple,1687.43,104,16.79,10957,Culinária - Rem,Itens exclusivos e limitados,6165,Pimenta - EI,GO,64ea3c23c64fd4834e1dd44f7826dfbd5108e7262e7162aa7f596ccad1a54525,1900-01-01,9999-12-31 23:59:59,True,120835634ccbeaa426480d034ed9112ad6ca37f27878d2876ad7b01c3613c028,manual_run_1,2026-06-24 00:59:43.317
14825,Mondial Max Voluptatibus 8032,Unde minima iure doloremque dignissimos sunt praesentium tempore voluptatum dignissimos doloremque.,Mondial,1734.06,37,19.03,2563,Bebê - Maiores,Variedade completa para todas as necessidades,5678,Vieira da Conceição e Filhos,PA,a6574ac4170a9e6d2f90fc7a93d733c50db32a2b31870cc325a0c1a6ede8cdbd,1900-01-01,9999-12-31 23:59:59,True,6f89ee8e85358ef71fe8bb42e0a39738658f04790536cc3a4d060defb24a22f1,manual_run_1,2026-06-24 00:59:43.317
150,Dell Pro Corrupti 5017,Non tenetur magni omnis occaecati quia eum maxime assumenda dolore.,Dell,3343.55,163,16.8,7133,Móveis - Dolores,As melhores marcas e preços do mercado,10962,da Luz,RJ,de3290f43b6118d1ee6e71468e5b3b26c41f9f0bb38bb7a31235bbaece17481b,1900-01-01,9999-12-31 23:59:59,True,a688a41531ebf037cfd20df09e944d16f36583ccfac1ece9a48db1c5d5f19fe6,manual_run_1,2026-06-24 00:59:43.317
1672,Multilaser Smart Voluptatum 5231,Non tempora nam neque modi veritatis.,Multilaser,1413.38,202,18.5,13308,Informática - Ut,As melhores marcas e preços do mercado,2947,Porto,CE,3a5d2308c75944c98bcd58579857998f868e7d587e92e45b2d9298c713aa47ae,1900-01-01,9999-12-31 23:59:59,True,33392f8b049b498b8d3f0fc2586a13d9ba01e11b33784ad395bcfd2db5173553,manual_run_1,2026-06-24 00:59:43.317
2082,Positivo Slim Veniam 6870,Ipsam voluptas magni dolorem animi harum ducimus fugiat corporis deleniti illum impedit tenetur temporibus.,Positivo,2948.51,145,6.98,7895,Calçados - Mollitia,As melhores marcas e preços do mercado,2826,das Neves Gonçalves Ltda.,MA,7819afefca803eabef94054d051f3bb8b9a25f2e831d4707a314e86eb20ec418,1900-01-01,9999-12-31 23:59:59,True,36b57bdb25e1b92f1b408d731608393d983aefb7498364fe3a8dd268a39392aa,manual_run_1,2026-06-24 00:59:43.317
2225,Samsung Smart Modi 7921,Quam eveniet optio repudiandae tempora tempora exercitationem.,Samsung,1999.5,104,10.24,5943,Alimentos - Nulla,Produtos de alta qualidade para o dia a dia,1768,Farias Rocha S/A,DF,365502d7e80814e069f2d9feb146a2b92508d7d55d9ffa376f0a06cf1f08388b,1900-01-01,9999-12-31 23:59:59,True,0edc5b8d2af3d26074f5a225ad3906d4879395d22be162e7a492c3f27b498f0e,manual_run_1,2026-06-24 00:59:43.317
269,Oster Plus Commodi 8125,Modi tempore quae dicta voluptate illum non.,Oster,2045.33,313,4.23,2710,Eletrônicos - Aspernatur,Variedade completa para todas as necessidades,7617,Garcia Gomes - EI,PI,2c3726182462c64f67f61eaf2f2744e51c9567f6dcbb4866a0fe2de5a461d82b,1900-01-01,9999-12-31 23:59:59,True,0c22fd3a8c014320ad21328d99a4d40cd78e52818368e24df465de66b6d2672d,manual_run_1,2026-06-24 00:59:43.317
277,Oster Slim Distinctio 8336,Quos officiis aut a dolor iure ipsam nam illo.,Oster,1060.65,179,1.38,5758,Automotivo - Quam,Novidades e lançamentos da temporada,2589,Casa Grande,PB,1c30ab04234df027ca0aec85e26c0098206146109ef173b13b1af6373acf4f75,1900-01-01,9999-12-31 23:59:59,True,24233e9b1c68ed983bb3f07743b9c926d28ab1eee1a609e887bd946159506c43,manual_run_1,2026-06-24 00:59:43.317
4143,Puma Slim Dolore 4846,Provident deserunt est maxime voluptates sit deserunt fuga incidunt earum.,Puma,1822.07,116,9.25,14568,Ar Livre - Dolorem,Coleção completa para todos os gostos,4970,Alves,PI,31bfd361490aa69dfe0c63efeebdc12188c73915fc246df5f3e9eb1b9464e395,1900-01-01,9999-12-31 23:59:59,True,9d4a6f1ea93bce07e69901b25dbde1e806570a966cc3d460a267929d1d35e368,manual_run_1,2026-06-24 00:59:43.317
4209,Adidas Pro Quod 1270,Quisquam animi nihil quibusdam ipsa atque iusto reiciendis illo assumenda.,Adidas,1233.14,63,2.04,6772,Livros - Sint,Itens exclusivos e limitados,375,Garcia,RN,5fbba04808913168e4547583b782d0d005580fcb7b3e2d5dc1c458760ba5556b,1900-01-01,9999-12-31 23:59:59,True,1df2f51407f334382dca024dfd5c60efc3e0488018f436c1511cdf82bb341cbe,manual_run_1,2026-06-24 00:59:43.317
4581,Puma Smart Distinctio 1056,Vitae beatae atque nostrum perspiciatis odio sequi nemo velit nisi reiciendis.,Puma,4219.74,423,6.87,3092,Decoração - Perferendis,As melhores marcas e preços do mercado,7199,Mendonça,AL,423153cfc61fba73cfe5e795c076e80f27010a1157695a403a11717bfd21fd43,1900-01-01,9999-12-31 23:59:59,True,d88a51c0bf00423f34ab5546530bdc55562a623c90ef079ce2c1d201650d3e3b,manual_run_1,2026-06-24 00:59:43.317
4707,Dell Premium Quos 9405,Voluptates voluptate consequatur iusto quis eveniet ipsa qui amet quis.,Dell,955.11,412,9.37,5272,Calçados - Expedita,Seleção especial com ótimo custo-benefício,9991,Mendes,AC,0c6544413b34624c36e92ac20168ac1cab7c405ff16e0cca94fdc447dc85c745,1900-01-01,9999-12-31 23:59:59,True,9c7f53e15529e79df4ce2565a5e1f121ce19fee0fdbbf94d048eb7b08db9b7c8,manual_run_1,2026-06-24 00:59:43.317
4958,Dell Pro Itaque 297,Quam consequuntur exercitationem incidunt tempore aspernatur distinctio iusto molestias.,Dell,1437.47,105,29.33,6217,Cinema - Laudantium,Novidades e lançamentos da temporada,2872,Cardoso e Filhos,MG,b5d1144e63dbbc514481cefdc0a65125e5b9a6bf572df63a7978a71872eef779,1900-01-01,9999-12-31 23:59:59,True,1b3278b80cbba22fccdf871af5d2b6864a795b9c3016ca86c59e6fa9ac3c78d0,manual_run_1,2026-06-24 00:59:43.317
5175,LG Slim Impedit 6747,Tempora quis nisi recusandae illo odit.,LG,2088.51,60,25.41,10832,Roupas - Placeat,Seleção especial com ótimo custo-benefício,11521,Jesus S/A,PA,8c69872fc154cf68de76f107f255db0dcae3f9b8ef02ea48b51e7f58feef6b31,1900-01-01,9999-12-31 23:59:59,True,9a1c6364cf28a0ed35fe1654fa69e3ec911fd39e5a564159efc1f69ab3577656,manual_run_1,2026-06-24 00:59:43.317
526,Panasonic Pro Quod 7200,Facilis veritatis iste deleniti error harum.,Panasonic,737.04,339,7.26,2193,Bebidas - Nemo,Produtos importados e nacionais,3201,Lima Cavalcante S.A.,PI,2d11167dec691984ba458d81234ad5e0c0c32149e58529606daa5aeda0db1a12,1900-01-01,9999-12-31 23:59:59,True,0730a961cd7521e3254e6a9fe22a097db70042b2760d23b2b0bf0181f9681cb6,manual_run_1,2026-06-24 00:59:43.317
5375,Multilaser Max Numquam 7014,Ducimus omnis recusandae reiciendis dignissimos tempore.,Multilaser,3540.16,416,19.5,10779,Calçados - Dolorum,Produtos de alta qualidade para o dia a dia,9244,Cirino Nogueira e Filhos,PR,575a5e00e30d7c6b5e8eecca9487277b7612ecd46bfcc5482cc549834bbdd6c1,1900-01-01,9999-12-31 23:59:59,True,cd154380f99ab71f2a70bfcfb4d3504e06290ea591f4542d081147fae5f58ab3,manual_run_1,2026-06-24 00:59:43.317
5465,Lenovo Turbo Quae 1607,Vel repellat dolorem autem inventore accusamus odit laboriosam deleniti voluptate necessitatibus.,Lenovo,164.18,125,22.38,12466,Games - Similique,Variedade completa para todas as necessidades,7974,Viana,AP,3dc8ed8225593d708ba3dc3576d1a39b01028016b2e3ff135d312f09b6107d6f,1900-01-01,9999-12-31 23:59:59,True,abae17a71bc2dcb29213a31d65b904f2f3387f20f8a6c79f9aa74129142ce033,manual_run_1,2026-06-24 00:59:43.317
5674,LG Lite Numquam 9159,Minus enim ea dolores libero vitae consequuntur et reprehenderit excepturi non.,LG,563.47,14,8.08,2322,Culinária - Perspiciatis,Itens exclusivos e limitados,9631,Caldeira Vasconcelos Ltda.,PE,b6a918abfb51ec70232bfc7c7936b1dbd0705ed1b5bbd5bd45b93f2139b51831,1900-01-01,9999-12-31 23:59:59,True,75b6419faf458d8e51932380c42a400698769950dafa29aefa16196bf98e18ee,manual_run_1,2026-06-24 00:59:43.317
5680,Philips Pro Fugiat 2081,Occaecati voluptas excepturi natus accusantium dolorum.,Philips,1696.26,342,15.79,14013,Música - Aspernatur,Produtos importados e nacionais,7421,Nascimento,PR,9d00b363b6112a3ee8c8bfdb87f2d980d801c6742d87a4be9ff205eea2df8bbb,1900-01-01,9999-12-31 23:59:59,True,d42f6ce5893871854aa7a79fdb13296ee55c540514671e7624aa307276645760,manual_run_1,2026-06-24 00:59:43.317
5698,Britânia Ultra Natus 7938,Provident hic soluta omnis accusantium culpa hic.,Britânia,528.91,104,29.32,10779,Calçados - Dolorum,Produtos de alta qualidade para o dia a dia,967,Cavalcanti S.A.,AC,3845fd45d3bb498163f49b6d2cdac0e0d02c9141f48bbf558852a05b37227484,1900-01-01,9999-12-31 23:59:59,True,0c2965374f6fd90956959efbb71cb57bb8f6cefa60d23bebb32cca67c94d9aca,manual_run_1,2026-06-24 00:59:43.317
6018,Samsung Slim Quis 2873,Blanditiis fugit hic nisi minus inventore saepe amet.,Samsung,520.19,186,19.09,4973,Camping - Possimus,As melhores marcas e preços do mercado,5090,Rocha,AP,4aee26390d79256015569b77f9daf27242d8c3f8bec64442f461d76caa54c115,1900-01-01,9999-12-31 23:59:59,True,de85ef1fb1aa6a6c25e5af075d4759122d4b25678d02fc63d99e95612e074786,manual_run_1,2026-06-24 00:59:43.317
623,Samsung Max Minus 8425,Quos animi quis blanditiis voluptatem perferendis praesentium nulla possimus.,Samsung,353.24,182,5.37,8652,Papelaria - Voluptates,Coleção completa para todos os gostos,11848,Alves Moreira e Filhos,MS,a0abc932443cbf2594611e8dd4e278b66539d22aeef0eb84d116e9055538de29,1900-01-01,9999-12-31 23:59:59,True,fe498176e5c9f513759012924c2c3a585c6b1e4c5e21b1d808888044e5395684,manual_run_1,2026-06-24 00:59:43.317
6383,Havaianas Premium Iure 3580,Natus fuga fugiat dolore doloribus alias distinctio exercitationem.,Havaianas,1783.31,177,19.21,14224,Relógios - Assumenda,Variedade completa para todas as necessidades,8361,Sales,AL,d5f7da5092732e4949f10e38b0cf44da06d4cff8cdf8832beff6db2092d4d4de,1900-01-01,9999-12-31 23:59:59,True,0826803df68f78623a8e3d66f3119fbd556ade9b2c02843eb62e5f4db97bb9be,manual_run_1,2026-06-24 00:59:43.317
6462,Sony Smart Dolorum 5124,Culpa doloremque laborum quidem nostrum dolorem veritatis neque accusamus recusandae.,Sony,4133.57,116,2.89,10636,Bebê - Sit,Coleção completa para todos os gostos,57,Silva - ME,SE,12f5d470f300e28aeb2a0f45fb734a5d2d465e43133d125fda467ef379466fc6,1900-01-01,9999-12-31 23:59:59,True,e6043dcf6aeb255c1ad1565d62c08bff0c78080be1be5fcea5185bb8d27e7034,manual_run_1,2026-06-24 00:59:43.317
6511,Xiaomi Ultra Voluptas 8501,Dolores est optio officiis sit doloremque doloribus asperiores.,Xiaomi,2217.98,254,28.02,5580,Saúde - Nesciunt,As melhores marcas e preços do mercado,1977,Campos,PB,04d08083c91b19ce8e21cd6527264112940dd880c6c16568c1f529b8c55f98ec,1900-01-01,9999-12-31 23:59:59,True,500dac7a4d4e46f8e92c0449b90a2e55dee04c2bdd83c4f3bb94631c9bd4f2e2,manual_run_1,2026-06-24 00:59:43.317
6646,HP Turbo Dolor 5152,Ex cumque magnam laudantium ipsum ipsam sapiente maxime voluptatibus omnis nisi id.,HP,2528.51,128,13.28,5472,Saúde - Quos,Seleção especial com ótimo custo-benefício,4058,da Cruz,RS,6529341e8506c0c50f8e66d5c8fb545da68526e97a4eb754f600d5763a378c99,1900-01-01,9999-12-31 23:59:59,True,712372eaf0b926515bb32886ff07cd3b3f20e3d7d243affcee525184b4473e01,manual_run_1,2026-06-24 00:59:43.317
7617,Electrolux Premium Perspiciatis 2777,Natus eaque fugit maiores a laudantium consequatur ut animi excepturi.,Electrolux,3462.74,271,12.29,156,Camping - Nulla,Produtos de alta qualidade para o dia a dia,1867,Andrade,GO,52cc5c50b06fe3d59215f907b9781892086340b08739c35bd57d489eaa833612,1900-01-01,9999-12-31 23:59:59,True,e9bdd3044eb94d4807f8e1e9831310c0862fbf0695a85bfce9e407d4d75bf7d4,manual_run_1,2026-06-24 00:59:43.317
7751,Nike Super Inventore 6055,Molestiae expedita quibusdam cum possimus vel ipsam et eaque nam ratione.,Nike,1051.68,19,18.43,5681,Pesca - Id,Novidades e lançamentos da temporada,8498,Monteiro,RS,cde754c9fa7fe7eb64791ce09df1f0451b609fa248130dffba859bad3a4a0203,1900-01-01,9999-12-31 23:59:59,True,55d106996d691ff9956839a4533325375b81d109d85c333c347c1de40a713da7,manual_run_1,2026-06-24 00:59:43.317
7763,Adidas Plus Dolor 4823,Placeat non placeat tempore minus necessitatibus enim est voluptates odit.,Adidas,1028.17,135,15.03,6619,Papelaria - Deleniti,Produtos importados e nacionais,14985,Moraes,RR,9972d726a0df44dece19daa52d3ffc2a146bd3fe5c2372d81555ac84a2112492,1900-01-01,9999-12-31 23:59:59,True,fc44e7af7b4e978070028083d36e371729bd43a6417256cd9fcbfc48b9457d7c,manual_run_1,2026-06-24 00:59:43.317
7812,Oster Pro Culpa 483,Reiciendis rem praesentium inventore consequatur a.,Oster,761.28,323,28.71,9136,Papelaria - Laboriosam,Produtos de alta qualidade para o dia a dia,4557,Barros,RN,8c0662799cd46b324de4e780a166a90bbba375e4564219005661ec00d9dbb53d,1900-01-01,9999-12-31 23:59:59,True,77078855b7257314beaa04e03448528239540b11fe41f302c4e96158b868d51f,manual_run_1,2026-06-24 00:59:43.317
794,Braun Turbo Ad 2192,Non doloribus quae qui earum numquam temporibus rem ut.,Braun,3712.94,470,16.12,11182,Automotivo - Voluptatem,Produtos de alta qualidade para o dia a dia,9822,Rodrigues,SP,67e9f94bed2c3477cf226d70bd7f3b4dc76e4d5c03747e6355b15f41f8df9b8e,1900-01-01,9999-12-31 23:59:59,True,d5c99cfc0b842beb4a306f2860abb16185fa634675c65c1118135b8508a69f06,manual_run_1,2026-06-24 00:59:43.317
8252,Localfrio Super Debitis 6961,Iusto sit expedita tempore ab tenetur natus aut.,Localfrio,3239.59,91,11.48,1183,Beleza - Reprehenderit,Novidades e lançamentos da temporada,11094,Montenegro,PI,cae1232efaa4d32307c83dd03b194e4f7fc5c0c6f837e397fe6dd81760b65831,1900-01-01,9999-12-31 23:59:59,True,1576583d6aee5690e51ab8f188f13eec38da98343f74406d76910d0009747dd2,manual_run_1,2026-06-24 00:59:43.317
8434,Dell Super Ipsam 3705,Illo atque debitis officia accusantium voluptas magnam consectetur illum architecto.,Dell,2037.69,154,25.43,7636,Games - Ipsam,Itens exclusivos e limitados,11856,Costela,AP,f6c31e1c546eea4a19e4b4257ebbe12dade6f5db4ead04db0e10605239195eb5,1900-01-01,9999-12-31 23:59:59,True,24230ee64b3520b3d20770c44e941da40d814298f4bb72e4a5eb9dd9c9d1effc,manual_run_1,2026-06-24 00:59:43.317
8655,Motorola Lite Accusantium 1169,Est libero velit cumque magni a ratione ipsum.,Motorola,2657.1,302,6.84,11724,Bebê - Id,Novidades e lançamentos da temporada,2176,Jesus,MG,c06a81d9c7aa298852add0a2f1c451cc4fbd56f133506ac0e012c819d4e5e4d6,1900-01-01,9999-12-31 23:59:59,True,b5f471b8f6c8e867f1eb6994c2ce829be4c6ffe45597b81e9f0ac9d6fa26b49c,manual_run_1,2026-06-24 00:59:43.317
8866,Multilaser Turbo Consectetur 6227,Animi hic nostrum blanditiis iste consequuntur aspernatur nesciunt voluptate voluptate nesciunt dolore temporibus.,Multilaser,3226.58,201,9.23,3289,Roupas - Ut,Novidades e lançamentos da temporada,4779,Vieira,GO,2c0b3542db868dfc07a3293c5b828b51c0f88e3eaf35de87cec11cf274f109b5,1900-01-01,9999-12-31 23:59:59,True,f80ce8265d864ae489add6a04d8be93b0dc112fba8ef3c404c4cd177f945538e,manual_run_1,2026-06-24 00:59:43.317
8905,Braun Pro Optio 3036,Excepturi officiis id non cupiditate aperiam quaerat ea.,Braun,542.85,400,19.26,2639,Bebê - Culpa,Novidades e lançamentos da temporada,12350,Pacheco S/A,PI,56ec7cda5d5e7da29a9f9031dd45e9379efbaf49754499abdd89165a01e711cd,1900-01-01,9999-12-31 23:59:59,True,c86f218cb8e5840fa9b4574e413c49d0b44016f8e3fdc3066ded9dae23fddf38,manual_run_1,2026-06-24 00:59:43.317
8986,Xiaomi Max Repellat 5450,Numquam officia eligendi provident molestiae aliquam ullam impedit placeat tempore delectus corporis.,Xiaomi,3667.27,158,15.56,8352,Casa & Jardim - Fugit,Novidades e lançamentos da temporada,8614,Freitas S.A.,GO,0bdef8d2b01975259209272c04b4f62746a8d2a51e9b239f0f2b0f0ea3023069,1900-01-01,9999-12-31 23:59:59,True,c75119cf2c0365e253f625928124e2f60ede370385b582a9dfcd10f82b2aa409,manual_run_1,2026-06-24 00:59:43.317
9029,Multilaser Premium Omnis 7672,Modi at soluta fuga numquam et voluptatum id optio.,Multilaser,1903.62,232,14.3,3439,Viagem - At,Produtos de alta qualidade para o dia a dia,2549,da Rosa Fonseca Ltda.,RN,4eed0e58d8a8f62fd56101f6a92156de5d5335eabe319ce161eb4ca7734d04fa,1900-01-01,9999-12-31 23:59:59,True,48c8b26f1185a3f11080c6e91db5ddcb5a81194cbb4a04e25102b39e8fcae19e,manual_run_1,2026-06-24 00:59:43.317
9185,LG Slim Incidunt 2687,Veritatis consequatur itaque voluptates dolorem veritatis laudantium.,LG,158.08,317,11.49,8633,Livros - Deleniti,Novidades e lançamentos da temporada,8549,Rocha Castro e Filhos,RN,e6708b08f4766ee71523fc9b41202720af4475bc4e97e82bc0c7b8e923a165b1,1900-01-01,9999-12-31 23:59:59,True,9e6c7c3f5699c195187e4cd8541f103069e633b9502e5416cc66cee03f1ab400,manual_run_1,2026-06-24 00:59:43.317
9331,Mondial Pro Totam 7103,Et itaque at inventore voluptatibus occaecati cum nam fugiat quae dolores.,Mondial,3280.65,338,19.95,11430,Informática - Adipisci,Produtos importados e nacionais,825,da Costa,AC,b4d30f6afda3b64cf705c4374a14fb9e674d294d874778060e87437f659c2e6a,1900-01-01,9999-12-31 23:59:59,True,eaf4515eaa38a9116d2351994865c52a62c3a421ed11e7657b3a12773d444163,manual_run_1,2026-06-24 00:59:43.317
9458,Xiaomi Max Asperiores 8099,Incidunt odio repellendus adipisci porro voluptas.,Xiaomi,4277.96,348,18.21,3191,Papelaria - Beatae,As melhores marcas e preços do mercado,1747,Moreira Ltda.,RN,38bd113234e71aa4f3775ed1044f4e050cac278cc489b001b8e82ebf05421171,1900-01-01,9999-12-31 23:59:59,True,ee8d8b487acb5e79fd00a0237a36a495dc128c637dd19355850f0b1c4fc77d2d,manual_run_1,2026-06-24 00:59:43.317
952,Braun Smart Eum 815,Tempora doloremque quam cum dolorum officiis modi reprehenderit ex repudiandae aliquid numquam.,Braun,4152.38,354,26.88,5215,Calçados - Illo,Produtos importados e nacionais,2316,Pereira S.A.,MG,cd123564093ee70e56515321fe7930b6cd3b12dbcfb82f64188ada25f6a5a909,1900-01-01,9999-12-31 23:59:59,True,9a1d3acff8ca238b309e8a40b74d981356de1bd8661127f86716d47ceccc2a2b,manual_run_1,2026-06-24 00:59:43.317
9641,Dell Max Consectetur 4588,Facilis dolorum assumenda maiores nam optio ad.,Dell,1748.52,268,2.55,10200,Bebê - Optio,Seleção especial com ótimo custo-benefício,8891,Rodrigues,DF,4519c2033766218f2f3672ef9b61a01a6278bfeeeaa59a0a84e9cc69b285b7be,1900-01-01,9999-12-31 23:59:59,True,67e183be26a2a4ba98212271ea897bda2cda9357b4b06dfe085e3aafd93a1243,manual_run_1,2026-06-24 00:59:43.317
9711,Puma Super Eveniet 4791,Dolores asperiores voluptas nisi amet alias doloremque minus officia.,Puma,2698.74,136,23.22,12255,Pesca - Blanditiis,Coleção completa para todos os gostos,14409,Silveira,PI,bbc0b3bda44225e4d95e07165453d0320e1fe32fe504589d29149f0ea09ec25e,1900-01-01,9999-12-31 23:59:59,True,e6d659417ddf6817c6c846eda1ef07750753462ca717f9a66d2e5faa7fc24853,manual_run_1,2026-06-24 00:59:43.317
9773,Panasonic Turbo Id 4288,Illum consectetur voluptas error aspernatur dolorum excepturi corrupti itaque nisi sit cumque velit.,Panasonic,2457.93,33,13.85,8673,Brinquedos - Vel,Produtos importados e nacionais,12766,Campos,RN,6e1b327a0ae9f8a2a3938eaf337b06aa6060a4e3f3358926208a44352dc5741a,1900-01-01,9999-12-31 23:59:59,True,4cb1322f66cb0dacffd8a46ced55072c8842cfdc777458a3f37be15c1c8d70b9,manual_run_1,2026-06-24 00:59:43.317
