venda_key,id_item,id_pedido,data_key,data_pedido,ano,cliente_key,produto_key,cupom_key,status_pedido,quantidade,valor_unitario,desconto_percentual,valor_bruto,valor_desconto,receita_liquida,quantidade_itens_registro,cliente_sk,produto_sk,cupom_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
12199,12199,14808,20240518,2024-05-18,2024,9949,12198,5503.0,enviado,7,2117.61,5.0,14823.27,741.16,14082.11,1,2733be6e61fb9321f0136d170d23b04ce5e7b567913fccb5e58357d977d2ae43,a8b855f8df9494bd445e7ead5676cacd6933b42cfe3e38b9100786c57daf6f34,a36ba987d030d33c465aa5b008c2eca122ea267b04f02c5bfa0bfbcbf3d140c8,0ec45dace4c81f2a5a0a62476bade5f6df06a5a1c4e7dce5d56369c7c61f3c7a,manual_run_1,2026-06-24 00:59:51.346
1255,1255,787,20240730,2024-07-30,2024,6851,1963,5696.0,entregue,8,2942.83,4.0,23542.64,941.71,22600.93,1,2709152d3a54a9074b3a011b241e1dd7d95af077dc99880f2a989a7784a6bf2b,3fc6205df16ab1fef26d38b7c9a80d412f979317e38059f82e25a79ae525d5a0,ee0feb72ed70cc56b45f2a810447ed9af90865b5d0cf6336851cd0e66879bb6c,82564c05b4fa03824e689b55ed07281696a54a5e980e347be8133db802e36974,manual_run_1,2026-06-24 00:59:51.346
6363,6363,12383,20240210,2024-02-10,2024,511,4182,5769.0,entregue,3,821.36,18.0,2464.08,443.53,2020.55,1,648ffa4229ea4fbb8a1021f69176fbed940f39c27e96f562f6596dc7528fb702,42812db2db4c56900206c57e8d9f789d9a3d62e533a02f2d98b0b0cfebca7262,41a5f04b305112046d10495a0e586956fea24d7c75f16d01fcb3974584615ebc,d552fbfbf7cb3381753c0f6d4023aaca625381a581645772953edf91a5593587,manual_run_1,2026-06-24 00:59:51.346
2390,2390,12383,20240210,2024-02-10,2024,511,10285,5769.0,entregue,9,2804.17,5.0,25237.53,1261.88,23975.65,1,648ffa4229ea4fbb8a1021f69176fbed940f39c27e96f562f6596dc7528fb702,e8a1a7c4ae8ad15ed358bdb345ba935724c4db54424efddf9867d5ca79323c77,41a5f04b305112046d10495a0e586956fea24d7c75f16d01fcb3974584615ebc,0d4df335e8fe0875336d578b499c069a4757d93b24af0b7dfb5cca6b2e517e9a,manual_run_1,2026-06-24 00:59:51.346
157,157,12383,20240210,2024-02-10,2024,511,6341,5769.0,entregue,9,1651.94,23.0,14867.46,3419.52,11447.94,1,648ffa4229ea4fbb8a1021f69176fbed940f39c27e96f562f6596dc7528fb702,506b06ddedb6550ccf8d43e5e858a2703ec1b624fb341685f95c297b6fcb9d72,41a5f04b305112046d10495a0e586956fea24d7c75f16d01fcb3974584615ebc,d5e05dd7829a6188604d0b0155d76827179ff4c517a150640d9f08f829db81f0,manual_run_1,2026-06-24 00:59:51.346
7562,7562,1590,20240730,2024-07-30,2024,6656,13,10535.0,entregue,2,2628.72,5.0,5257.44,262.87,4994.57,1,3826cbc537345d536d21c6d24a7dc19327eeed39ec883f7fcd273a69daf49b23,e8e9ef962beece3bfe4ede6619b622487fdf26807d55ac80da1dec4337cac598,7b57c9a2f428b8a14e58b66c91e710b5ed34803196ec0c987bdca9119be05ed9,38c42f56103e07c86d62e9b7216f5afd69400d89daaa6154caef278b40d2ac8e,manual_run_1,2026-06-24 00:59:51.346
10736,10736,1590,20240730,2024-07-30,2024,6656,613,10535.0,entregue,5,2230.16,13.0,11150.8,1449.6,9701.2,1,3826cbc537345d536d21c6d24a7dc19327eeed39ec883f7fcd273a69daf49b23,3c83dc1ccc8daf121ddb38e329f6ea1f5cdf40f1142965290bc5e8a258b409ae,7b57c9a2f428b8a14e58b66c91e710b5ed34803196ec0c987bdca9119be05ed9,c21c3a234fd497df09354d109434fc1f4a21f339f35de9f477bdeb473ceaf3c6,manual_run_1,2026-06-24 00:59:51.346
1310,1310,9804,20240902,2024-09-02,2024,2933,13298,14956.0,cancelado,1,2656.37,17.0,2656.37,451.58,2204.79,1,3b59a4c8c18ae495a3c22b99deceebd888343c6f600c2aee6bd9886e4b07ac93,a348c44885da6ca0fc54f3903659b46b379e13534917ea3df16cd30b582574e5,10d3f7741caef98ffd68aae70b12a5d4a174d14bdcea24a4d6b4d4bb8269336d,58a623f14f5ee5260080819b9005b1d4d46e630322e2b62eec7a0b83cf6d6ae6,manual_run_1,2026-06-24 00:59:51.346
4006,4006,9804,20240902,2024-09-02,2024,2933,9094,14956.0,cancelado,7,1788.91,0.0,12522.37,0.0,12522.37,1,3b59a4c8c18ae495a3c22b99deceebd888343c6f600c2aee6bd9886e4b07ac93,be4aa477e271ee7ffd0e6c9df5d244cc92c7fb98bfd133807399bbaae92622cd,10d3f7741caef98ffd68aae70b12a5d4a174d14bdcea24a4d6b4d4bb8269336d,d4e76939b2b5dc79e20b8cca72181f7684a13f05aee8db070e39e5a02a1dd6fc,manual_run_1,2026-06-24 00:59:51.346
3808,3808,5016,20240715,2024-07-15,2024,4813,11548,3540.0,cancelado,5,2162.58,1.0,10812.9,108.13,10704.77,1,92a70902b4dacdd142ca480af78bb22a39b8bc7df6239e000b656aa30b03bd57,f81c4cbc2e77e6f7563cf3368e7b888f31f990f030a014dbbd050b276db3fa07,cdd365be1eefdb35da1b8f239e475093bb9751e5f57d1ed0eb8716e5a6a87af1,ed826d024867ee484f7e8eb246a9be8fa0451aeed2c70e8a2bc92496056eabb4,manual_run_1,2026-06-24 00:59:51.346
4,4,5016,20240715,2024-07-15,2024,4813,10232,3540.0,cancelado,1,1243.18,22.0,1243.18,273.5,969.68,1,92a70902b4dacdd142ca480af78bb22a39b8bc7df6239e000b656aa30b03bd57,3b66b22e1f7a5922edc4b1c8f095312448cb71e33ad42a8d2426f28a396cb722,cdd365be1eefdb35da1b8f239e475093bb9751e5f57d1ed0eb8716e5a6a87af1,5445010ff3a20de9157b84cf63a428c0a5c411f8afb76a150d2f7fb14bfcdfc1,manual_run_1,2026-06-24 00:59:51.346
2015,2015,5016,20240715,2024-07-15,2024,4813,13326,3540.0,cancelado,2,1821.21,20.0,3642.42,728.48,2913.94,1,92a70902b4dacdd142ca480af78bb22a39b8bc7df6239e000b656aa30b03bd57,9b7cef0d21d78ed990c575c045b16058ca8e0cf0662200e467d782cb993b344c,cdd365be1eefdb35da1b8f239e475093bb9751e5f57d1ed0eb8716e5a6a87af1,fcd52c99cc1da438faf09ba96d960cd93099d13033b9687f4e48701eff045952,manual_run_1,2026-06-24 00:59:51.346
12925,12925,1543,20240211,2024-02-11,2024,376,7871,6458.0,cancelado,7,2985.65,8.0,20899.55,1671.96,19227.59,1,7c31820635b1a3fa59694fbb09dc1acc9b55189fbc0ff2c3060bf15c97c91d9e,2378b4350e3c2d34b71bb5a66937a69609fa979876ef05225904f587fd005077,2d323c894ff821268cb05affcaab89e16ae969a075e506f06cbedd9166ca856d,7418dcc0390c076fb419f55e739673ea0567f661d43fd2a150c7e9ff3a63b5f1,manual_run_1,2026-06-24 00:59:51.346
12164,12164,9329,20240829,2024-08-29,2024,13997,1835,10606.0,processando,1,1141.73,5.0,1141.73,57.09,1084.64,1,6cbdd445136e74f9933e5160b8424c15b6734e1a8f282d221ba8a7ba91f3e18e,7518f5a9e711697c990d1598284523f0a9a65d1cfb1c8bdff647fdbd5b091f1a,cd00cee56fa160447a5636605224e26b2e07d1b5a74971edc2af852ddcde6afb,bcb94540910539cd867b35bcc807a1135244883c831fbf5a4d629865e2939f39,manual_run_1,2026-06-24 00:59:51.346
7367,7367,9329,20240829,2024-08-29,2024,13997,14604,10606.0,processando,7,1706.33,23.0,11944.31,2747.19,9197.12,1,6cbdd445136e74f9933e5160b8424c15b6734e1a8f282d221ba8a7ba91f3e18e,9a6212044ff5231f59c9bddacb4612e80a41293b5fe645ef130cd442b14f1458,cd00cee56fa160447a5636605224e26b2e07d1b5a74971edc2af852ddcde6afb,f70481450ce46c5a58f876fab26e89ee6bd7d4bf08d418703b54958940fb884d,manual_run_1,2026-06-24 00:59:51.346
9658,9658,1981,20240702,2024-07-02,2024,3098,6109,8192.0,entregue,4,1684.61,29.0,6738.44,1954.15,4784.29,1,f2328eb6b423e14062e0081ce5c84201a70d1d0432a305200bf1c441c85cf7fd,d27219b75460c32d192fee0b14e981b4e6912b11e9d674662e50f0c4049c4cd6,e52cd9c69aa610c927bc68e1e60f8aa61d11e377ea697154b9aa1f4ffd79f55d,b0c3733cb1a4f489ae32d71a48f03bf6f5df1e07ce2948a7cd7252a717c252f1,manual_run_1,2026-06-24 00:59:51.346
14782,14782,3196,20240620,2024-06-20,2024,6548,378,11135.0,processando,7,1053.96,24.0,7377.72,1770.65,5607.07,1,3154dd93911ab572e7018acc9f2d416797bc3d184147d74112f97f8fc74b5a87,7b6b0a5ea014262aaf0a3a80a0260fd5c77def653ab5597e26fc397de698d591,6468c9f97c214f14fd33856e5a512d50565a33e927794bd90fd9757b6151a527,ef8439cae99fac5fbe8cbfeb2a7577feaf85ac7411bef5f29eaf4a2a8bad06fe,manual_run_1,2026-06-24 00:59:51.346
11904,11904,3196,20240620,2024-06-20,2024,6548,8559,11135.0,processando,9,846.53,11.0,7618.77,838.06,6780.71,1,3154dd93911ab572e7018acc9f2d416797bc3d184147d74112f97f8fc74b5a87,9f4152e1b5d97a6d894b12158dfcfa3d6161077bbb8cece188f0669260a7dd97,6468c9f97c214f14fd33856e5a512d50565a33e927794bd90fd9757b6151a527,07514adbe8b6d2f0317363e58cc7eae8a57613e58b9d2660a7d1fdfa190bd58f,manual_run_1,2026-06-24 00:59:51.346
9551,9551,3385,20240602,2024-06-02,2024,12009,3650,11052.0,entregue,5,2480.02,12.0,12400.1,1488.01,10912.09,1,f492776eb3516838b68e781abe4d4ef2c1bf52406a6c6cd02a53d13685556be0,ec805698d387f9466ea7c4061bd9442b64b15c3e36f2836ce5d6bd5df2f40a80,6d34618a0aab4d73c70d063776793c2b5fe9d2c724b34c98431c1617f497aea4,5c8b49a5ebaba479fac0b210859f04afc02aceeecf60c9fe068c71bcb0f9a651,manual_run_1,2026-06-24 00:59:51.346
7791,7791,3385,20240602,2024-06-02,2024,12009,7523,11052.0,entregue,2,2769.43,10.0,5538.86,553.89,4984.97,1,f492776eb3516838b68e781abe4d4ef2c1bf52406a6c6cd02a53d13685556be0,78e919430f2d3977e78d3177bde81d1262d1382d233aaef465b49a75d727ec88,6d34618a0aab4d73c70d063776793c2b5fe9d2c724b34c98431c1617f497aea4,984a6883776e49bc7acac328eeba8a7ade82dbcd4acf0ff1b80ce7e518f864b8,manual_run_1,2026-06-24 00:59:51.346
6608,6608,11215,20240526,2024-05-26,2024,13611,3164,4603.0,entregue,1,1991.4,5.0,1991.4,99.57,1891.83,1,c65ea4fb2dd9d19974a095513dd01aacf20e991fde16642a37334c4e5b3e192c,538ffb3057ede53d8b86195f9aa1ab7cc99be954dcd1197b9310f9a83aae34a5,70a14425ae46a2184b7dceef1346b5fdb03a690b8afe6c4a37fad0c1aa24cc15,88113338e2c498816c0fba7b1c73174bbe53a65beff646eb794e370c8c89bab0,manual_run_1,2026-06-24 00:59:51.346
1685,1685,1310,20240129,2024-01-29,2024,5516,12247,4114.0,entregue,6,510.0,7.0,3060.0,214.2,2845.8,1,7be908734180ac3d6d7df380ccea1d361a747fea26b24dd58803cb174c9fbc81,891eb731724d9507dcab2f94dad353555c9dda0fd20e9f30396b5712a4cae4ce,90b77dfdf313deafb9221e99b314dcc6ff8c31e7210667b9c159deb3f5709374,be61e330dc646faf29eba173508a1480cf59084099e9abddcf3d3edca60fc4dd,manual_run_1,2026-06-24 00:59:51.346
5725,5725,1310,20240129,2024-01-29,2024,5516,2050,4114.0,entregue,9,1020.81,16.0,9187.29,1469.97,7717.32,1,7be908734180ac3d6d7df380ccea1d361a747fea26b24dd58803cb174c9fbc81,8ea971eeccebc202d16eeda7e63bd2b65b4a10cd779d10c662d83d4c23664612,90b77dfdf313deafb9221e99b314dcc6ff8c31e7210667b9c159deb3f5709374,c30511e677732415d2620d9a1e3c726afabf819e9c3593df1ca07b970247b978,manual_run_1,2026-06-24 00:59:51.346
10206,10206,3198,20241022,2024-10-22,2024,883,1169,13497.0,entregue,2,2486.04,8.0,4972.08,397.77,4574.31,1,0bc1f4eef1c262d2271c7b5015434d3dda9471b64cc537b326fa3f9f8a70cadd,8028c34a19b0e97485dab913e791637ad239521656efea93d302bf794616f182,4f60dc5f690ddc37f772f5c4c465cfa90572da290d2f0f5a76a64ba5f96878ad,f1b3e1054a45cc36c6465a21d9fcd33aafd8b5c3d40bf93004c915065000d17e,manual_run_1,2026-06-24 00:59:51.346
4609,4609,4649,20240715,2024-07-15,2024,2004,10531,7498.0,enviado,8,1706.57,8.0,13652.56,1092.2,12560.36,1,97680949e3173640780157c5ca74021e8566b4f22386078ef71a5518124cfed0,6f36f6fc47bee8c501cfa08a16b965727b903f4d972f4ab06a6a86f9a955edf1,87ac12f54f1b4d5fc68505ea0d539cbae0e0d1a25c060555baf9db4c578202b1,a3033d9636b05e01a8b6da59614272220da79dca1944b40481f8abe62a69e1b4,manual_run_1,2026-06-24 00:59:51.346
10568,10568,11714,20260316,2026-03-16,2026,14841,13562,1484.0,processando,6,1729.24,12.0,10375.44,1245.05,9130.39,1,0bbba1d008c75c3f73908520992dc7affc7bb0f6e223b3901ddf94131ad44fbc,522937f345ab88a24082569d4f0898a4f7654a0754a21d1051c099decbcff105,13b869824ba1572f13a7041dfc74aa393c5d73ddec6ab6b3a8357a5fd7105f74,b687a278d05daef26831dc3a1982fa658b8e61ed255ba692d26b30de11f8b15a,manual_run_1,2026-06-24 00:59:51.346
5504,5504,11714,20260316,2026-03-16,2026,14841,10738,1484.0,processando,4,902.54,18.0,3610.16,649.83,2960.33,1,0bbba1d008c75c3f73908520992dc7affc7bb0f6e223b3901ddf94131ad44fbc,a945aff8d67cb8d901eee6dc32012796f24a148f024e4029bf8a1b120647cd06,13b869824ba1572f13a7041dfc74aa393c5d73ddec6ab6b3a8357a5fd7105f74,16961d5c294793d21b70cb229d672f35e6211e374ac173b427500371d1cdace0,manual_run_1,2026-06-24 00:59:51.346
2087,2087,11714,20260316,2026-03-16,2026,14841,10868,1484.0,processando,3,1381.83,7.0,4145.49,290.18,3855.31,1,0bbba1d008c75c3f73908520992dc7affc7bb0f6e223b3901ddf94131ad44fbc,42c119ba7c35adab3f7eddf058c39a5d0af029bd3d3155f54428ec54f4ca8c55,13b869824ba1572f13a7041dfc74aa393c5d73ddec6ab6b3a8357a5fd7105f74,0fddf7df4b64cdaaf90eb3226d7d9efaa2786a890c64f5e5b5cd0bb084b35247,manual_run_1,2026-06-24 00:59:51.346
8608,8608,3991,20260601,2026-06-01,2026,12179,14207,11800.0,entregue,5,2076.56,6.0,10382.8,622.97,9759.83,1,e9c53fd02cd165832e06f00b127c65181474e317176296d1c6b95528df543340,b6a6930ee022f4e53ea75fd0f91f011f73834d0621e3396e4e242f7e0245ce4a,8ada45599910d5083c7c0fbbb2e6b73049042aaaff6fa210e42b33d52683ba21,f8e5ae378bc03d36d9d3ed14dd004167e5dc00eb757c1521902cba556c59a49b,manual_run_1,2026-06-24 00:59:51.346
3789,3789,11048,20260404,2026-04-04,2026,3860,1454,12140.0,enviado,5,1219.16,13.0,6095.8,792.45,5303.35,1,824f637b5a2cd9e295f814455b71db9584bd0655f29e19a9d042db9782b896a8,8a2f0cdc4fcaaa9bbc8a4e67235f05e2255b789102131b939c63a0ae40c3fa54,6e210d7833872db83e3a80f4b0584b0d0ee020d521dcf1066b44d5b78499d45d,e36f1a3bd088534c82fda2793c99918e402be08cbe757df170b8884b713ec157,manual_run_1,2026-06-24 00:59:51.346
4491,4491,4066,20260530,2026-05-30,2026,13949,12914,9589.0,cancelado,4,2597.93,13.0,10391.72,1350.92,9040.8,1,78ad6342a1250675d36c40a87422a1a467a0e8bc3fb0eb78364a17331635c06b,dd0874ecebae1e0986ed9286ce8c69b11cd58ec49b41d89ca5746efbda53af41,5681a38ec7e256611c63e2c548ef9fd27fb50d5d2ab35d7efe31a9508f539235,12c820d9bba1eed0bb94b97b2a000ea4b2844652cd39251e34369e1c2a469afc,manual_run_1,2026-06-24 00:59:51.346
14016,14016,7321,20260320,2026-03-20,2026,13784,7116,6290.0,entregue,2,951.07,4.0,1902.14,76.09,1826.05,1,a34808e6721099afa88c359066dd01518a092cf79f423d601c857d6d2c7c1b5b,4655db76623b40f154858c4118c04cd5f26638133d4f53b8a09012edc65eb594,f06e93110d62de64b0aba4984e51dc3d856b3e3209b85cda8b316775556ad6fe,e2a0b947a2a8062de57d7aa8918b290aa06d37f96624ba620e781752a3943151,manual_run_1,2026-06-24 00:59:51.346
13362,13362,12761,20260417,2026-04-17,2026,11430,3677,10443.0,processando,4,623.01,22.0,2492.04,548.25,1943.79,1,d50acb89294f44d819d1364788228675444e4e914392bb65bbca7da54aed8b7a,3935996a52d42e3c69a323854da0a70cc7f7d3311683bdeee8bc6f2925755cec,fc47ec8de2932b436b5d2e04736a1f9df1bc3951d3eeaa05298632535928104d,5f804780aaaf199011d08bc150fb6840f5806f44c8983c03fabfaf02e4530ace,manual_run_1,2026-06-24 00:59:51.346
4192,4192,2775,20260318,2026-03-18,2026,1372,2123,10330.0,cancelado,5,17.77,1.0,88.85,0.89,87.96,1,16d58f8729534c15e24326d3239142d89428ba5950fc1c2323e9c844e7443c93,1a6cccc94aa9506320633d27dd088fd47fecb59cdd0743cd29dda98c9a879196,6420114d8a81866d249e739a2afb8758a5d0c0f65e8472d5138deb5da8d1683c,36d132c49e39381f875fa64fd9f202cbbd0746880f148c1dfd0cb2a138bb4ae4,manual_run_1,2026-06-24 00:59:51.346
4502,4502,4941,20260411,2026-04-11,2026,13470,12263,14836.0,processando,6,586.34,13.0,3518.04,457.35,3060.69,1,aa10809a71a74ba69a9b5c8f617b5ad606f57beaed8bffa68a04df920002684f,5cde4f86505ca825a6c47496c1319c3a4aca5cd77f02d53cdca37684335344b0,5f40cd20cb317024967cab79a27507e5f37477e1baa7dd297a7eacb0c7f852f0,230c02bff068b53a990617faeaed3600aaf0a1ae156a9966fa865b4c1cbb7cc2,manual_run_1,2026-06-24 00:59:51.346
9574,9574,6444,20260106,2026-01-06,2026,11723,14078,2428.0,entregue,10,2768.19,25.0,27681.9,6920.47,20761.43,1,a90720450369154e5293351cfdb7a46d10d765b5bc726dd19a0990ac8dc24358,8bc67fd5ef4edab0295b776688e1af19a086112c3a33435dff32f48f41069d21,30ebd19871eec3279f91dd0b470dedfba9a28d0a908e61ae5000776a18fb351c,ccbd37071ac0bb981c8be816ccf6376305753af59fcd2c0d4b1bdcfba245c994,manual_run_1,2026-06-24 00:59:51.346
5257,5257,14317,20260531,2026-05-31,2026,14964,11451,975.0,entregue,1,1341.16,5.0,1341.16,67.06,1274.1,1,8ee7944034b2d0f08ddbec6078f41ea2a9d4f1a809750d1d204880d321ae7e1f,27793e9728fe7a9f1cab0654991b2b38e9e998bf215aad6bccb48f47c9bd04d9,f8942cfd6e798c6d4fa70bc0c3f060fb253631bb6a31b1e2bda9777d702c0873,2fae3c676339f291a067c137449ebcb547faeaa3e0ea0e91488c16871a0620c9,manual_run_1,2026-06-24 00:59:51.346
6267,6267,2683,20260128,2026-01-28,2026,7433,356,9780.0,entregue,5,2134.75,29.0,10673.75,3095.39,7578.36,1,b5b9584f3079cefef29a3d1a458004654327d6d652c02136d8cc59145ef2ab3a,6e67f13ca01b75ce4b0c45aafeee53cbbbb4a825b43c968fe9c5e62117a7aa97,7d851e1206cd228fa312018f304fdcf2952942d21f5763d24998cd204c011c79,d5df7b2c48bc092d89a55a8124606c89e86ecb792239a56c5e4f018104651149,manual_run_1,2026-06-24 00:59:51.346
5281,5281,7120,20260408,2026-04-08,2026,15,7639,8503.0,entregue,5,2116.07,15.0,10580.35,1587.05,8993.3,1,6bf0a5ee4e19b357a1916d9ec6ef55b0fa7eb71d42533454491b43b8414add0e,52e3bdd950396ff365241094c32401462d473e60f65e2376dfba2e7a494f3e4d,b1ceaed830f3f9e315ee4e4144475f8a7e842e57c062c877cb3891a80bfc5136,20162242abc9d885b1e110d183a2ebf3f9c75d940f480e992656e75ae350aa4f,manual_run_1,2026-06-24 00:59:51.346
14339,14339,7120,20260408,2026-04-08,2026,15,14080,8503.0,entregue,2,2680.13,27.0,5360.26,1447.27,3912.99,1,6bf0a5ee4e19b357a1916d9ec6ef55b0fa7eb71d42533454491b43b8414add0e,0cc86032b0aa986399351d943c527eb4b192ebd94384bc18bac2dab51462bb16,b1ceaed830f3f9e315ee4e4144475f8a7e842e57c062c877cb3891a80bfc5136,3752feeaa7b135abc5de45291b10d5a290d8e7b277a34b2f3cbd007ab224647f,manual_run_1,2026-06-24 00:59:51.346
3635,3635,14104,20260305,2026-03-05,2026,13166,14325,14409.0,entregue,5,965.27,16.0,4826.35,772.22,4054.13,1,c92781bcf968146eff507f6e649fcac544af939d08de97f5e7e86a39d30c5459,6a80f66e0cc01bae614d3a78979b3ba00a086ff0effde9fd653b8d104f07da8f,d6bf79461926dab79a124aafa3ea5c9074e6ee60778091a606364e9be16b261f,e8bc94ea537dc5ef4981b272184ec8c2fa5b94e1162d3c7d4cb21a189087b8d8,manual_run_1,2026-06-24 00:59:51.346
7154,7154,1513,20260216,2026-02-16,2026,8405,12699,8265.0,cancelado,9,2420.2,28.0,21781.8,6098.9,15682.9,1,3a20d13149c7aedb9411bb38a0ebfff5018bffacf21b2385ea7b96e51862f07e,a9fdb9efcff1da1f4232cb7eb25862e22311ddca52941ff45dc1b533e7736280,5adf138170640a64fa8af05dbdd0db5b20ec58639a68fc6f09f4335bd86c114e,21dd61b8871b87a7b20c41a7be45a16e7e7f408f2fe2e08c89a5622bd640d236,manual_run_1,2026-06-24 00:59:51.346
8523,8523,1513,20260216,2026-02-16,2026,8405,7365,8265.0,cancelado,8,347.38,21.0,2779.04,583.6,2195.44,1,3a20d13149c7aedb9411bb38a0ebfff5018bffacf21b2385ea7b96e51862f07e,8afe85bd0fa8294adfcb7314f69c141e80f3c25c346464c528af89ec2ce70c26,5adf138170640a64fa8af05dbdd0db5b20ec58639a68fc6f09f4335bd86c114e,af86f34ed4078471d2a3b274b74843aee68710bc63ff72a4da973282e00cc19a,manual_run_1,2026-06-24 00:59:51.346
9759,9759,1513,20260216,2026-02-16,2026,8405,12595,8265.0,cancelado,3,837.98,23.0,2513.94,578.21,1935.73,1,3a20d13149c7aedb9411bb38a0ebfff5018bffacf21b2385ea7b96e51862f07e,a0af4aa47778a45fd08aaa52fe9d7360f4938384bbdefc24d76183090ed58459,5adf138170640a64fa8af05dbdd0db5b20ec58639a68fc6f09f4335bd86c114e,38c2edc8fa180cd4fa852c4dddc5931e4bbd7295d35f9e5f450d193c012fca5b,manual_run_1,2026-06-24 00:59:51.346
11509,11509,4559,20260522,2026-05-22,2026,2174,14412,6154.0,cancelado,5,618.65,9.0,3093.25,278.39,2814.86,1,faecbb37835b2828a2f6b132187de6df81c684a72e8de937db97a9101998690b,b627c8cae46b0c2909b1d6e6db5177796b6cebfecd19d00ea57e8e42feac85e1,ab7055b6dedf50c14556cdbcd141c27625f9802b31e6b725ce22e39e3e181965,b2dbb602bb83b005b58c85144e21930dc503a9a0dd015b06a4cce433e0158b1c,manual_run_1,2026-06-24 00:59:51.346
12301,12301,5535,20260414,2026-04-14,2026,10867,1595,9205.0,entregue,6,356.38,11.0,2138.28,235.21,1903.07,1,41ccf7731555ee8c68faf7622957296a2fac838a91d7970708142bdb681f3310,b9fc90968e724e57f27236e5a7699b02afc6494628c9ec4c34176b6a1dd88db7,a87611f9c0a4f697d6b9a0b85503cc17e8bc1599910b3a54b1c4aeb981f3bed3,452b351aee2a3b19b60e6f5c5eda90245542781e22061d30194e63a9cb1e70ee,manual_run_1,2026-06-24 00:59:51.346
5656,5656,11117,20260415,2026-04-15,2026,4039,9699,13049.0,entregue,4,1314.29,10.0,5257.16,525.72,4731.44,1,e0d1d7453ce32ce31e451ccbd6c4feeda656e837515dee171125071b39026f8a,ebd47b1ee159250d9c5f253bba183a949e8bdde6f412ead99a099a8f0e58236c,4f692dd89b8021b7d55d912a1f6aebd207ffb0e9d28610f22764226a8f7720c6,0680b08ae7f984c6d87ed65769596ab8593055ee06fb7acc2473efa3a6a14851,manual_run_1,2026-06-24 00:59:51.346
1728,1728,7995,20260225,2026-02-25,2026,447,9570,12924.0,entregue,7,1350.32,17.0,9452.24,1606.88,7845.36,1,3617a5617ac3ef2ad11a73e132b9e368bc00bc49de8061e0dd86f6d605a5b138,26feb34547a32b6e3879e7f3c47cee9eddfc66e75a52795bedd30b05678ba712,c83244c64d0f553aac2006c68792d5d3bab6329759bdaffe892c788b9bb93fc6,c01c83d1bcd08f7b2df51515c7b3aec7bcb55b07ed1514511819defa0dc1b68c,manual_run_1,2026-06-24 00:59:51.346
2335,2335,14369,20260211,2026-02-11,2026,2365,10570,10947.0,entregue,8,1408.34,26.0,11266.72,2929.35,8337.37,1,97b730d3a3f5ee414953a39e0f9324d5ba18e0b5ea711862e5019d0b2f93447b,d8949aee0eca99f00bfa6fc3c2dca4f44e87d00bd337c455c727fd6db198404c,04105659612f8ebc7ff87a5e864203ca1e9f1b07352ab41de361bcb78e67decd,1165ac10b1b23663d0213ef1f72d11eb01768fe326f96dabaf310f38656ac727,manual_run_1,2026-06-24 00:59:51.346
1597,1597,14369,20260211,2026-02-11,2026,2365,13881,10947.0,entregue,7,2989.83,6.0,20928.81,1255.73,19673.08,1,97b730d3a3f5ee414953a39e0f9324d5ba18e0b5ea711862e5019d0b2f93447b,870bd62aea1b7dec975c70f7637123c1d56bc5a0d116a35fcaf355e161aa975b,04105659612f8ebc7ff87a5e864203ca1e9f1b07352ab41de361bcb78e67decd,54f4580df62778f98c5120ca4dcf6d6c0f984b76418cdabc60a004820038b6f3,manual_run_1,2026-06-24 00:59:51.346
13781,13781,10690,20260609,2026-06-09,2026,14978,6479,14995.0,enviado,10,2064.72,3.0,20647.2,619.42,20027.78,1,f30d12b3f6ac6ce0a59f98a326642515a6fb9af4c94e086a30f31f14a44a542a,88d80bd59c3bbd94ab501df245918388aaee9dc70768c51331e6691de82f4731,9f271716016658ba344b02a81cee43fec6b8fbb84ad89e6f6a8a2d840fc8b1ed,35cca5ea056ecd0c74c055a4466c55587d813f0c10f49c1e5588d3869fbdf760,manual_run_1,2026-06-24 00:59:51.346
3080,3080,12528,20260505,2026-05-05,2026,5922,13685,12305.0,entregue,6,2039.7,12.0,12238.2,1468.58,10769.62,1,d192dc096d1278267586a5d8de38455c6e133f323216c777a850ec4fef0498be,c860397b33c00c35541f74ea52963c1636c2f2fe14628ae196586f9347e92211,bb8b6b73e78793930d58d9b4bb3c25ee9dc9075c572b6b954dfeed3a3f49d364,08f931129e6e090a3ba8ec2bc2a193dc39b93966356afe59a56fb963abb77fa3,manual_run_1,2026-06-24 00:59:51.346
13878,13878,8459,20260413,2026-04-13,2026,12038,5063,4313.0,entregue,3,2965.97,7.0,8897.91,622.85,8275.06,1,940fdc5acba78e4823ab549c0d700351bd433364b1b7f86bcabac535134a4ccd,e5e9626d830b4fa88a57da5776939cbce3cfe71e345d6b05aceeda48d004c286,115c364dca6a489345dbc19b00f5f773cf424ee5502ab6f8b1d1ffde5eb4780c,66245af6b8d66d15ae8d99064c7e0fb8199d882bdfd901da9d15732e1b6b9ed3,manual_run_1,2026-06-24 00:59:51.346
