entrega_key,id_entrega,id_pedido,data_envio_key,data_prevista_key,data_real_key,data_envio,ano,cliente_key,status_entrega,transportadora,codigo_rastreio,prazo_previsto_dias,prazo_real_dias,atraso_dias,entrega_no_prazo,quantidade_entregas,cliente_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
12738,12738,10210,20260602,20260605,20260606.0,2026-06-02,2026,12266,entregue,DHL,HZ908235773BR,3,4.0,1.0,False,1,da6b1e25ac4e854d315dfe9610e91dd7ce4af4e0d46b8a2667796b92bb9d4c8b,38a71c58ba78b65ead538ba6a2449344fdbc3d7e4152935ffee185ba529cd437,manual_run_1,2026-06-24 01:00:14.078
14503,14503,1015,20260603,20260616,20260616.0,2026-06-03,2026,7011,entregue,FedEx,GJ786653140BR,13,13.0,0.0,True,1,05a13063b5fb2bd9b260e2a20e3e77a2baefa2ccbf3c464cd333a2bb3fda55d8,fdc5eef94bab39e5eb13adafe8ea61ec5a901f36badc8ab5eb36c0f70b2e510e,manual_run_1,2026-06-24 01:00:14.078
3315,3315,6835,20260112,20260119,20260123.0,2026-01-12,2026,9385,entregue,Total Express,AB350031885BR,7,11.0,4.0,False,1,926cc096c9fbc5ee8e9a68a02a7a51dc7250e9f38646711e9c6d21619bbf6d81,49acc6f0eb7e486d5cc02793a81d5281a075455dc1a1d565f17c52ef164df1d0,manual_run_1,2026-06-24 01:00:14.078
4198,4198,4626,20260605,20260614,20260612.0,2026-06-05,2026,11793,entregue,JadLog,LN823086537BR,9,7.0,0.0,True,1,4822acb84d82620bd4268fb166493bf25462db1e47a29aa1369524095eb3d97d,c98866eb1e8437a11e8823d9b192e389d95820a844ef2353d89b0f0d2a9639cf,manual_run_1,2026-06-24 01:00:14.078
4874,4874,14578,20260103,20260115,20260115.0,2026-01-03,2026,3581,entregue,FedEx,CR683419118BR,12,12.0,0.0,True,1,3badccc459c16239467fe13afa7a93179da9a455a0a2027abc95382868cde0f1,7a2796aa8a49fa90567f5a5ab223b2ed25e39d5c9220a2bf5d45fc3e5b3df040,manual_run_1,2026-06-24 01:00:14.078
488,488,6445,20260214,20260222,20260221.0,2026-02-14,2026,14328,entregue,Loggi,QZ750007251BR,8,7.0,0.0,True,1,1c1b7133ca6e3bf2c1f5f285b9911fe3561306c07a4659949f4aea0370794ae7,d9212a02f30d791a1980292fb62a99f9c827b55c7f19e2c8f74c66b481aef568,manual_run_1,2026-06-24 01:00:14.078
5934,5934,10094,20260312,20260320,20260324.0,2026-03-12,2026,2132,entregue,FedEx,KI695975535BR,8,12.0,4.0,False,1,9aecdaf87b751557a94655bbce9393aca0d329b8a5ff697534bec820bb03defe,8308423517cc2e3e15598c5fdf9f1d063d3053383cda02beea67b7fd796b5a6e,manual_run_1,2026-06-24 01:00:14.078
6118,6118,14366,20260525,20260612,,2026-05-25,2026,10398,em_transito,JadLog,YR962234760BR,18,,,,1,3e0de1857a1c705d7d30dda997c40e8b5bba9a6ea88fa3ab33cbcf18740b67ff,e57633c5a739dec893290a7f01bc3e0a966a9078ad45fc2e1b928047bec62a6f,manual_run_1,2026-06-24 01:00:14.078
7323,7323,14648,20260329,20260408,20260410.0,2026-03-29,2026,9572,entregue,Azul Cargo,RI421682201BR,10,12.0,2.0,False,1,f44d813fbb474ac6a37b1714e66d4bbea5a7c0e9cdea8f1b9566b70abebda562,01414561f1e5f27b685b3b23e56858e2db6bee57ecf114f11abe45c2c45d29d2,manual_run_1,2026-06-24 01:00:14.078
7715,7715,7948,20260330,20260410,20260409.0,2026-03-30,2026,10844,entregue,DHL,VJ620298875BR,11,10.0,0.0,True,1,672fa6052e91835138e6909fd351331d65ff478df21aa48b650fb31498213bff,13db4f982809b63bad49173d3c995cea2cc87024292ddd1ae0cd7216142d2c4b,manual_run_1,2026-06-24 01:00:14.078
8071,8071,13123,20260117,20260122,20260124.0,2026-01-17,2026,3715,entregue,JadLog,DY181797955BR,5,7.0,2.0,False,1,fc0578f86d875d3412a0263fd6fcae4c6cd7c7a9a017579322e4288c5482bff6,70cede3f9e040fac5be20a68152d26e0f035f1ff4cb38a9a331286d3de49bc37,manual_run_1,2026-06-24 01:00:14.078
10157,10157,2996,20260103,20260111,20260112.0,2026-01-03,2026,11371,entregue,Azul Cargo,XP233269190BR,8,9.0,1.0,False,1,e54734e2550c8c74bee254d8cd52a12002c6892422c638c2778152329760a74e,695f377ff99b2e8ccbfedf7ef139b8c9043aef873b779a76d9bc0523b2ab4d3c,manual_run_1,2026-06-24 01:00:14.078
10521,10521,1259,20260301,20260321,20260319.0,2026-03-01,2026,1319,entregue,Azul Cargo,RR576184731BR,20,18.0,0.0,True,1,87c27127931a9972bcd8c8816b80f58e213a83af655c672afcfa454bdcfb83cd,5aeb23fe7f84126d84014462a854ccf0a4e672eadf8b36f6c74b22f4d830ed29,manual_run_1,2026-06-24 01:00:14.078
12636,12636,14409,20260102,20260112,20260110.0,2026-01-02,2026,12253,entregue,Correios,CZ694355458BR,10,8.0,0.0,True,1,9b1bdc0376a4f38c12566835d585432ceaefb61c020c89ec04c646b1f75686ea,ae6011d0c031eeaa4aaac6df3f99669a9f835fe21d4c87daaf8c16e52e08332e,manual_run_1,2026-06-24 01:00:14.078
12714,12714,7092,20260329,20260404,20260405.0,2026-03-29,2026,4949,entregue,JadLog,FX616690286BR,6,7.0,1.0,False,1,34b88009c3b072365a1e158b78bdcab2c64c6b5f4180190244524a7e6d3d90a5,e97338a373bbf57466a8c9c0c91a6893155f0fd56baf6a981df535f83dc9466a,manual_run_1,2026-06-24 01:00:14.078
14123,14123,6715,20260330,20260418,20260416.0,2026-03-30,2026,14398,entregue,Loggi,FD751749574BR,19,17.0,0.0,True,1,58ccdc50987eafa8e8e5924270b3e1ac12ce62d8295d2568d1ccd7ef834d9fa5,4efcc98c91f037909ac1f928d4672e1c8f4010df41cccf8792efe4a3250cbe76,manual_run_1,2026-06-24 01:00:14.078
1685,1685,13812,20260408,20260424,,2026-04-08,2026,10144,em_transito,Azul Cargo,FH144054692BR,16,,,,1,1a9e9fef86495ef17d5de1ef35d4089a806e1ad2f5f82ccb107efb65c9bfdad7,ca5c1352996a242260555ad24ea2df18fcc7e16409a7ca2381564f74977d25fe,manual_run_1,2026-06-24 01:00:14.078
4871,4871,5967,20260403,20260413,20260416.0,2026-04-03,2026,8026,entregue,Correios,LL868463610BR,10,13.0,3.0,False,1,ce232e0f22f70acb5104ec39d881d380b0a3f3c984ff74a4d83e935e722e9654,16478a9e0d0d1dcfb93e1ec12cc9065e0ec65a1d65338b1e76677658467a8f66,manual_run_1,2026-06-24 01:00:14.078
5209,5209,8617,20260317,20260323,20260328.0,2026-03-17,2026,7005,entregue,JadLog,MU489220320BR,6,11.0,5.0,False,1,8198c89d046e27dc9a25f9ccf7b8fc92f06fe81fb92ac40650a07f86df0a11cb,184d1ed049899d1448e25f950bb9b13b3b2d01bcdea1ee5448df59cab14c41f6,manual_run_1,2026-06-24 01:00:14.078
533,533,1398,20260414,20260425,20260425.0,2026-04-14,2026,8689,entregue,Total Express,UI957452882BR,11,11.0,0.0,True,1,c400927c510b9486abec81cc2e9ef6c2900c2c8e9578ad29f731562a654b26f8,b8a05524c6653d4b4aef9a06867fdf83d272f29bcd77f744b547c19f283bda36,manual_run_1,2026-06-24 01:00:14.078
5989,5989,2661,20260504,20260509,20260512.0,2026-05-04,2026,13869,entregue,Total Express,JY288164042BR,5,8.0,3.0,False,1,06dfc8ea522653fd3eb49b8eb2d416562ff5ee70e8ae4b71c265e6dee76c88c1,5a6792539a9a87109c326511dd22e36f02cce53929a94eff1c77e1916e1b6204,manual_run_1,2026-06-24 01:00:14.078
7141,7141,7408,20260114,20260118,,2026-01-14,2026,1263,em_transito,Loggi,LI527621413BR,4,,,,1,33a6cf3b5af5c0c171c70f9efe50780961877b32c8354fcfaf6bb10891f98401,262d98d22fac8f53dd3c8a903e6e327ad4130193e7eabee502ac2871f5f3c048,manual_run_1,2026-06-24 01:00:14.078
7354,7354,5014,20260427,20260509,20260508.0,2026-04-27,2026,2892,entregue,FedEx,JS447500710BR,12,11.0,0.0,True,1,c2537a68b38b2e5e82c3914f3890920583b4ae6f8d98ff23cc1f3d956efcf22c,1de11bdfbc792ef9b70b3dee4d4d3d5b0abb346b8a46cddbe6c9476b2f4b52b4,manual_run_1,2026-06-24 01:00:14.078
840,840,6552,20260210,20260228,20260302.0,2026-02-10,2026,9600,entregue,DHL,TT625842980BR,18,20.0,2.0,False,1,496e5aebdde539bb31d585dc8a866cb221fcb8b99535aa2e1a3791c30eb8c5f0,845cad4012681271fce72b105dce3ef1d00a7b1d736484fcfa9b76b1f54261cd,manual_run_1,2026-06-24 01:00:14.078
9536,9536,14423,20260308,20260320,20260319.0,2026-03-08,2026,14895,entregue,FedEx,IK792215403BR,12,11.0,0.0,True,1,0408d8d84f25a7ec7f94d04e106ac9f2f7183404ee2b871700d9d89f09c96404,c8ff6bcd99b199f07a4794b81b871f74a78df7d89a61dd70ace26a5052de2599,manual_run_1,2026-06-24 01:00:14.078
10039,10039,12210,20260309,20260316,20260314.0,2026-03-09,2026,158,entregue,JadLog,FS727674892BR,7,5.0,0.0,True,1,981a50b1441eeb0382c525445e3c2c8978eb9237230a930d81d04d008fdd608b,23a2bb34b3bcb9c60c5c6e5759fa62a59758ca8be25c9ff14a2744ca52c98a23,manual_run_1,2026-06-24 01:00:14.078
10328,10328,11765,20260108,20260116,20260114.0,2026-01-08,2026,13813,entregue,Total Express,LV103674897BR,8,6.0,0.0,True,1,6d2aa9c20d3472fe4ffc40274955b2f932a2cfd68ed94f5d073a5a67c177b15d,d9b94933378723b0e62e1c476e954e61d7e151d0de497c1fe8aaef291802a89e,manual_run_1,2026-06-24 01:00:14.078
11147,11147,12581,20260109,20260120,,2026-01-09,2026,12581,pendente,Total Express,KH886589235BR,11,,,,1,7c51de29efb741c25f08efb9966681bd13f9e278076a375f7242b9b68f3fbf02,7bcd5629f4583c8c482f0b15069676c164ac2fcebe48760b89b577e62bdf9d01,manual_run_1,2026-06-24 01:00:14.078
11794,11794,8843,20260501,20260521,20260522.0,2026-05-01,2026,9565,entregue,JadLog,QR038579733BR,20,21.0,1.0,False,1,f56671387f05c70a3a5413704709234bf8add84fbb2074ba759dec18ab121e65,e817894bc6d7f604bb049215ac58499e78bdb401a0dedf1f6686055afce9e65d,manual_run_1,2026-06-24 01:00:14.078
12140,12140,6070,20260527,20260604,20260602.0,2026-05-27,2026,12224,entregue,DHL,QC078667441BR,8,6.0,0.0,True,1,5366eeb6b2fdc71bf49571e9ea42e607f0b3d34e344c6194407a1b7a87cb0155,177707ce1e778252721c414150080304c01db50840dda042adad3ee58f70578e,manual_run_1,2026-06-24 01:00:14.078
12532,12532,9021,20260301,20260305,20260304.0,2026-03-01,2026,3336,entregue,Azul Cargo,WW209424957BR,4,3.0,0.0,True,1,1e66a9050214987f521f85b517e6a96cc16832b9895994587bd9fab05665eab1,d6ce713b6e725bef717dd6914e7b2612fd2b77e82d6dfd01f5ff04b51055ce76,manual_run_1,2026-06-24 01:00:14.078
12917,12917,12152,20260115,20260202,20260213.0,2026-01-15,2026,12386,devolvido,FedEx,YC565253064BR,18,29.0,11.0,False,1,d68e8b8731640209f248ae5b3372a8831ed3f44dc53a01013d7eac97f169f03d,4617bc5c723abbf34696858bdb436e76d2fcb63ec060fc3c3a2032bcf96bebab,manual_run_1,2026-06-24 01:00:14.078
14681,14681,4706,20260401,20260419,20260417.0,2026-04-01,2026,10526,entregue,Correios,UV849892519BR,18,16.0,0.0,True,1,d41330981ac48c77780f6f894700fc0124fec1156f9a5b462ca0e2f43d931eb0,83d058a4e50f8dd497cf4fe31f0858ce9cd7154bb71df505a07dd59e1ed8c743,manual_run_1,2026-06-24 01:00:14.078
14897,14897,8921,20260305,20260317,20260315.0,2026-03-05,2026,8732,entregue,DHL,GQ647740392BR,12,10.0,0.0,True,1,2f5654ffc57faeacea9931fb0a39999bd5dc1c0a3c44434669151e62b4b83e99,abd264886a1faa68a5be7e7b46978de25e0e5fb1d90bdc90bf431cbd62c3a9c1,manual_run_1,2026-06-24 01:00:14.078
2224,2224,13357,20260313,20260325,20260329.0,2026-03-13,2026,5913,entregue,FedEx,EW211217641BR,12,16.0,4.0,False,1,b78891f411657a5936cfd95f8e4edac5cbdee6f7ad8c83ed65554b212f1388ac,0930fa4e107c72b5199259550c97dd87448cf002d8b31e3107439e9e03b8e52d,manual_run_1,2026-06-24 01:00:14.078
3496,3496,6802,20260305,20260322,20260320.0,2026-03-05,2026,10550,entregue,Azul Cargo,HT495145086BR,17,15.0,0.0,True,1,664f16a3903447abf2420fd514fc32824cc139f61cba6abf46abad6939839b74,699eb9c0de8fcf197f9619c878ebc84a3f552455ff9761f8b885e00d8423c766,manual_run_1,2026-06-24 01:00:14.078
3646,3646,11243,20260605,20260612,20260611.0,2026-06-05,2026,5543,entregue,DHL,RS938161073BR,7,6.0,0.0,True,1,bbaa0ed267761ef9d82f08436df0415696f9797783ea7860235ebfdaeee4379f,985d4a0cf87d78e19da823562d12be618b4d3de31bf60ca5de521ae6a9d71298,manual_run_1,2026-06-24 01:00:14.078
4837,4837,11482,20260509,20260513,,2026-05-09,2026,12463,em_transito,Loggi,YD690996386BR,4,,,,1,ada07e9d079ca760689484f63d438cbaf575b747d3cba1cdccb9db2ddf2d5d4c,fe1820ecba9cceccb241aba55c254c3ae357a86796d82d6007eb44db0dfba56a,manual_run_1,2026-06-24 01:00:14.078
5735,5735,8478,20260307,20260322,20260327.0,2026-03-07,2026,12775,entregue,Loggi,EV477917404BR,15,20.0,5.0,False,1,692b0c5a1883343dddd6fbc9fa2cd652a3fca2b0b2a5f3d188dee09be3c1095b,c95589c0b2af8e5d94bb4b66ded95a06948b332bc76e93bf2b02aa85ea86f5e7,manual_run_1,2026-06-24 01:00:14.078
6376,6376,9599,20260603,20260616,20260619.0,2026-06-03,2026,11716,entregue,Total Express,ZC093298614BR,13,16.0,3.0,False,1,b1ff2e707d3dfef0c66f9aeb021ba3eb6788a87b47bc637de94ca23b3ec92e9a,df39858ec27a144f64495172660ba0e3f1909ee3c76cf98762f80f81b80435c1,manual_run_1,2026-06-24 01:00:14.078
6708,6708,3283,20260329,20260414,,2026-03-29,2026,12610,pendente,Correios,EW453205621BR,16,,,,1,8fd3ec5b6a550bcaddd9b01b06fa1020c6816cf88210e6cebeb19e574562ee27,578ecaac903d74fe85aac3bbe8314cce3c35aaf5ee3760190cdb7203f7a1b63a,manual_run_1,2026-06-24 01:00:14.078
10574,10574,4318,20260323,20260408,,2026-03-23,2026,11725,em_transito,DHL,JZ362541521BR,16,,,,1,3a129f6bd0ab32cd4ca74672c0cb2dc93af4e284fa46946e02d4db46e76604b3,d04a769df356cbb834247f6c9e68dd73441e841842c6840fd3ddd23ea105408c,manual_run_1,2026-06-24 01:00:14.078
14528,14528,9604,20260511,20260520,20260520.0,2026-05-11,2026,14007,entregue,JadLog,WZ538942631BR,9,9.0,0.0,True,1,cd2bcedf8e4c36ff724a1657e7a250671419f629d1381c10d64b7d9413823160,bd2991d4f89c41e8d1d5727d4d93cbb403b0c39880622d94c488cb587f8b1aa4,manual_run_1,2026-06-24 01:00:14.078
14680,14680,7732,20260603,20260607,20260607.0,2026-06-03,2026,7483,entregue,Total Express,EQ183360676BR,4,4.0,0.0,True,1,19cad6af2ca13799ce46448ba92b537c0c0afe62c3884459791bdfb645285dfd,64018e3f7d5f96279e944dafe004d622f8fc922728bcb7ef07ab5eed1503d064,manual_run_1,2026-06-24 01:00:14.078
3504,3504,710,20260403,20260406,20260404.0,2026-04-03,2026,4668,entregue,JadLog,FH730558238BR,3,1.0,0.0,True,1,0c179e0f4885b658e0d3ea498a9d6106c78b6ac97a4ebf583293f3d8732d4ec9,8b80c2caeed453fccf85b5102198fdd2859d7eea87432c3c4ccf620c52cf4829,manual_run_1,2026-06-24 01:00:14.078
3726,3726,7230,20260203,20260207,,2026-02-03,2026,8088,em_transito,JadLog,FU221732683BR,4,,,,1,6d39fcb5407be6af27b146134a9318b4f755dcab7e9a8cb73c2309d042afdf3c,5d2c927d9b339f7574c9037315b5c3906ffb9825ed1e5417b1e2e1f6dd1f22fb,manual_run_1,2026-06-24 01:00:14.078
5516,5516,6665,20260422,20260510,20260511.0,2026-04-22,2026,7158,entregue,JadLog,KZ561484690BR,18,19.0,1.0,False,1,108face802e94b2641950af58d61194a6c05dd701af0493ba17799f4a5a67e17,152eb4fcb401ffdac681bc03905be24ea7b530630f2a2bafd7caf8f9684d8579,manual_run_1,2026-06-24 01:00:14.078
6823,6823,6517,20260409,20260419,20260423.0,2026-04-09,2026,2922,entregue,Total Express,VI644990315BR,10,14.0,4.0,False,1,cec4827c5d2845094dd0f0426956d6fa79cf7298f974718337fb51e16ab72274,303c56b8501d6f67c7c0d13553955eea4ad8273e44b2d5d64e69652f2a0030f5,manual_run_1,2026-06-24 01:00:14.078
8119,8119,12893,20260308,20260316,20260315.0,2026-03-08,2026,12801,entregue,Correios,NR783649580BR,8,7.0,0.0,True,1,a97cad661f025803a5b7c541286751eb1e14591d9d4cba92c3c3229e105b0e5d,c7e775c59ab14768877e4a8c121638ad1500cc6a317dfd7ebf5d23038f5b1899,manual_run_1,2026-06-24 01:00:14.078
917,917,2907,20260112,20260119,20260122.0,2026-01-12,2026,5188,entregue,Latam Cargo,UE634042496BR,7,10.0,3.0,False,1,aaa2398e7416e29418fbc89f68e364312a2b2ed41b298d364862bce86324a0f8,9589c4c7bb3c47669c9d92ade88ee86002cf98354e132ffb927bec918a4fcf33,manual_run_1,2026-06-24 01:00:14.078
9814,9814,12224,20260412,20260416,20260414.0,2026-04-12,2026,8745,entregue,Loggi,IQ680453485BR,4,2.0,0.0,True,1,ae7f2a1a2ed32ee2362f85d7689babd7a7f977483a9efeab8108f7e85c552a6a,8939dcf59a74701cfd064e8d7b85d2931faa56f982b88987dd6d4cafcddfcd57,manual_run_1,2026-06-24 01:00:14.078
13084,13084,7461,20260327,20260405,,2026-03-27,2026,7378,em_transito,JadLog,MH043825347BR,9,,,,1,b4b885d43624214966ab182cb9b680152c52b1f4147918b7952cb7e0740de83a,99f07e0555fb455df256f598b976e2d82b6723ea9050a167fbc06f48174464f3,manual_run_1,2026-06-24 01:00:14.078
13171,13171,12607,20260312,20260330,20260401.0,2026-03-12,2026,7293,entregue,Correios,ZW471435264BR,18,20.0,2.0,False,1,05bd6c9f690f6afccb9257bfb24a1e3769e5f4c6b180414b8be004c2816a3b79,7588af80646669d767a8e4f936812e1b4b3b49f6e8acfa8320088ed291dd6306,manual_run_1,2026-06-24 01:00:14.078
13343,13343,3811,20260130,20260212,,2026-01-30,2026,12667,pendente,FedEx,MD600504382BR,13,,,,1,ff1b9933b14d7b932c0cdb571759eb046744086b4d6043a668d1b4d094bcd1f3,63aafe9a9c942a01153576419dfa2b10ac89bb80b3145c47bb2be78afd2efb43,manual_run_1,2026-06-24 01:00:14.078
13444,13444,14265,20260210,20260223,20260222.0,2026-02-10,2026,3589,entregue,JadLog,DO416728432BR,13,12.0,0.0,True,1,9c7b2adf6549ad2aa3c2fe763fd0fc6d7dd5e90119feb2726b3ad08346cfe5e9,cc4fd8109bbae6daeb8416f6e739e9531c0ae3de9dd470a954bad1c72bf1fc98,manual_run_1,2026-06-24 01:00:14.078
13932,13932,1545,20260520,20260608,,2026-05-20,2026,5094,em_transito,JadLog,LZ599244563BR,19,,,,1,b88e5f096ef46839b8eb016376a4742ef2b4b807c7f7d84fa93b3f8e241d36dd,35b16b794e8db2a4459377f3bcab06a4fc545b9b814e0f1d7d351389539260c9,manual_run_1,2026-06-24 01:00:14.078
3529,3529,13433,20260103,20260106,,2026-01-03,2026,8176,pendente,Total Express,JU727677306BR,3,,,,1,36886a417fd61a48bfb018ccca1c615a081c4fa2464e4e1407b6296ad0ba9b20,6865efd98214899c9552bcbeb85a84208fbeec0ddeb453015fcd2d5c31e458d8,manual_run_1,2026-06-24 01:00:14.078
3532,3532,4082,20260209,20260218,20260223.0,2026-02-09,2026,6412,entregue,Loggi,GO617959778BR,9,14.0,5.0,False,1,14efe2c65471c54867c432a1cde09720c224d8c2238d860ab58dc3af2db9eb88,7173bd9e2b8a7aecfc4a8e458266e148d9a3d810c43bee5c4357ded35614cb8b,manual_run_1,2026-06-24 01:00:14.078
4163,4163,5269,20260506,20260515,20260513.0,2026-05-06,2026,7329,entregue,Total Express,IN593706293BR,9,7.0,0.0,True,1,ba197d03ceb7fd03a68e375dbb3940c539f9b2fed99e02969b66f2184b786420,10979d114e61a67339ebf105eef59e9383863ca2d6b268f280775d069f1a06bc,manual_run_1,2026-06-24 01:00:14.078
6459,6459,6190,20260309,20260327,20260326.0,2026-03-09,2026,4338,entregue,FedEx,PD597896049BR,18,17.0,0.0,True,1,37e10038e218540e658a90763a1465d43dea8e7f7b379fe9c14b2e0440e14d2e,ca755e872acb6be0d0f04255df9a916821bb9286d22dde304cbad5c457fe3ece,manual_run_1,2026-06-24 01:00:14.078
8600,8600,11281,20260121,20260205,,2026-01-21,2026,8967,pendente,FedEx,RN925303776BR,15,,,,1,1f9020d6b0c97e1fa90d4e4183e780578cf082b4eeaceb13ea48682b367ac11f,e007e58aadf2e46f7a6025ea799e6951ef7292854a88c96cfc71c22e04c5fc0f,manual_run_1,2026-06-24 01:00:14.078
880,880,6705,20260124,20260210,20260211.0,2026-01-24,2026,10103,entregue,Loggi,DK770940528BR,17,18.0,1.0,False,1,d5902c792ef0e01bf24e89e059e3d0fd26ba01cae70c7409f74be8cd19d489bd,2719338befabec4ea057c6931fdcaaadc0330d8c6775fbb620112ebaeaf8846d,manual_run_1,2026-06-24 01:00:14.078
924,924,786,20260410,20260415,,2026-04-10,2026,7730,em_transito,Latam Cargo,NI632258640BR,5,,,,1,86245b89f1d0f8b4f7c1509b1fc5597418fa32fda1fbbf5e316f3f02a5c1a5e8,f3f896e3dcf33a67d357adff08967e032911f039fdcd1caa6f1c67494a8632d0,manual_run_1,2026-06-24 01:00:14.078
11169,11169,13881,20260512,20260520,20260602.0,2026-05-12,2026,8765,devolvido,Loggi,DV229566011BR,8,21.0,13.0,False,1,c87eb34142d8eb399e18a4c43eb8a8344970567c5b56c85cc0c1c78bc1ea2f6d,14e34572cbfd780e17c1e83c6ccd128c31daac2ceb4b0d1892752e4420c0967a,manual_run_1,2026-06-24 01:00:14.078
12335,12335,6246,20260510,20260525,,2026-05-10,2026,9789,em_transito,Total Express,BN120572396BR,15,,,,1,6caed1f839ddfd3db86a1e41c3f8c07acd923f09ec784a20d057346e3fe4ad79,b6d35aa0e143b6a0a62e08458effba2fc1a2539f09ae20049aefbf0d2735f48e,manual_run_1,2026-06-24 01:00:14.078
13123,13123,2754,20260213,20260216,20260221.0,2026-02-13,2026,14898,entregue,Latam Cargo,DA057340485BR,3,8.0,5.0,False,1,9f64dda4f2f02128d36c6a63b8bfa35fedf3c82ff223a51038156b4a0347b2aa,733a48812a2b1d5b90f10980804e5c287855d8d744fbeb98f52006a2292c8027,manual_run_1,2026-06-24 01:00:14.078
13652,13652,12597,20260213,20260222,20260227.0,2026-02-13,2026,2908,entregue,Total Express,CA378872847BR,9,14.0,5.0,False,1,d8808edd4c170779fa5bc9cb5ba5f8d88799ff9f9a4223c2d6e8f33b196a5bc1,0d1e06f048809c26b5fb6cd462a25bedfc70b703923f707a1d3068c3ce8efbc7,manual_run_1,2026-06-24 01:00:14.078
14725,14725,9261,20260605,20260615,20260615.0,2026-06-05,2026,8207,entregue,JadLog,ZT663639701BR,10,10.0,0.0,True,1,3df8d503eb80a5fcc7eaab4db117d2b98ec228086cb364355cf546c25b7f0908,641cc503f104b853ea095bc1779eaacd9f4e9373e4248eda48711aed30a24eba,manual_run_1,2026-06-24 01:00:14.078
2009,2009,14630,20260320,20260408,20260408.0,2026-03-20,2026,4548,entregue,Correios,YV620983532BR,19,19.0,0.0,True,1,64b346c53be90e33415f24de974dfc89974f9446f6f192e813a0936e46d87789,7ae94c9a49e07af5c08982afeae97b5456e671761c2156451739f6f4a5c79edf,manual_run_1,2026-06-24 01:00:14.078
2018,2018,3952,20260312,20260324,,2026-03-12,2026,10253,em_transito,Azul Cargo,XJ241944818BR,12,,,,1,4328aed3ffcf67cab37253cf78274cf2e89e9bf18dbb7f82a61ff029e62c0f0c,d1b922a70b61703742a2a0561d6d2f2428f6825c8ccb4bc7356451084608cc39,manual_run_1,2026-06-24 01:00:14.078
27,27,4243,20260209,20260214,20260212.0,2026-02-09,2026,1914,entregue,Loggi,CC087793481BR,5,3.0,0.0,True,1,e452322fbc0716f3e8965165a55c83819b7a68abdebb46c30b7e165bf9f6c6eb,05aaee1866bb6cde2af06353e475f6084276c18073e225fe3f280dcb61b590c6,manual_run_1,2026-06-24 01:00:14.078
6996,6996,5523,20260126,20260207,,2026-01-26,2026,11265,pendente,Azul Cargo,ZU530037966BR,12,,,,1,30bfab60efc40adfc208e98c8200747f689237b97e477754e458ce62b84a9cbb,301678b5ee9def9da900c59cbca1a7553957267faf0e5e36c9272db68a8283f0,manual_run_1,2026-06-24 01:00:14.078
9783,9783,11247,20260421,20260430,20260428.0,2026-04-21,2026,7319,entregue,JadLog,LM056962801BR,9,7.0,0.0,True,1,ee578499ea948579fa797cae55c164ac4901846126c7d37c823aa3aea2d3b5e8,c51d74e656d891c3f0dde54048a06d130121f3af0051c09229f5f2d860488986,manual_run_1,2026-06-24 01:00:14.078
1,1,8730,20260114,20260130,20260202.0,2026-01-14,2026,10482,entregue,DHL,JO899902951BR,16,19.0,3.0,False,1,59992edccd87f1dbfe8786a45e620d66d0208776b582b524e181bd43ad92143a,ffb2abba24e8287c21457dfe1a7b1ed6e1d0d90b179148e30ad0df9a9d217e86,manual_run_1,2026-06-24 01:00:14.078
13220,13220,10716,20260205,20260214,20260214.0,2026-02-05,2026,9550,entregue,Azul Cargo,IK014016800BR,9,9.0,0.0,True,1,d95dc3beb93de08fdc663cfcc03d51e2e4311f97356bbbb458ca0ddeec0c2df7,f1ec427e96e81dee34ba5a43275becc474a48471a50565cd0e631ba432d9ea16,manual_run_1,2026-06-24 01:00:14.078
13380,13380,14542,20260222,20260301,20260302.0,2026-02-22,2026,10720,entregue,DHL,CV391432430BR,7,8.0,1.0,False,1,c5a40f8d88d4a1e00186a3aef6c3325257c3ad5e23fb4d4665e49056d98c6599,881ef9f784a8fd44c6abb2e62d3f6492401bd2b02103b57b143a1bbc64cb26a7,manual_run_1,2026-06-24 01:00:14.078
13486,13486,11579,20260514,20260518,,2026-05-14,2026,8883,em_transito,Latam Cargo,PG175834789BR,4,,,,1,24c2bcf3252902e52a8c05835d3be3f2ea1dbbc36bf46cc78f17c6fc0496fc9b,3f63e6bcfdb129254c73276c4c032a02a542e041a458b963797b51b80bbc5b20,manual_run_1,2026-06-24 01:00:14.078
13897,13897,1936,20260417,20260430,,2026-04-17,2026,4657,pendente,Correios,DO563989926BR,13,,,,1,f8d5263e6dbd06d07283a6b1d911485acdb2128c16041a9f2e5cb2f1b2f04403,eb8a2ece5a1df12592d292ebeb41ad46e1713b39227bad4a2ccc55b368ece481,manual_run_1,2026-06-24 01:00:14.078
2331,2331,8109,20260212,20260221,,2026-02-12,2026,12689,pendente,Azul Cargo,AU432180528BR,9,,,,1,1c04536c2859a34daf3977dcaca8152855fca9c61019dd69acb19552f4148ec2,07e6185b5413d5d16eb6e521c347322f2237710452301e3315589d8564eab19d,manual_run_1,2026-06-24 01:00:14.078
