avaliacao_key,id_avaliacao,id_pedido,data_key,data_avaliacao,ano,cliente_key,produto_key,nota,comentario,avaliacao_positiva,quantidade_avaliacoes,cliente_sk,produto_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
2222,2222,4053,20230822,2023-08-22,2023,6050,6961,5,"Muito satisfeito com a compra, recomendo!",True,1,75f7524648129145261bb0a97ac100121ca38952db6b8bb5b49f2293bc7d0349,89aa6a975e467b5379f1b131dcc67f5ff94c6c23040a99a3fe1b91725e3ae0a3,f02c868ade5d0b6e8b9ee6fdec1998ec7413ae9aaf9d92a38ceeeeee55c85364,manual_run_1,2026-06-24 01:00:31.919
2299,2299,2431,20230530,2023-05-30,2023,1513,8841,5,"Produto excelente, superou minhas expectativas!",True,1,530706d354c2c1cbe6dc19af0bb386af4fa32d65cc2e88b73775ac0629e5f026,5619c943608342c21f2fb0f46f6df50fd80643c1a24d16cdbdd2e5285374a4f7,ba5b823d435682addb6542c901d652db82ae03d0bfa604c8dbb1e2986121e92a,manual_run_1,2026-06-24 01:00:31.919
2945,2945,9536,20231017,2023-10-17,2023,9009,1643,2,Demorou muito para chegar e veio errado.,False,1,b1248d50e5abf8cb735d9e6158538a2e12907a0eda463c49a0faaee00d7e7192,6fa8b490a382d547faffd3a9f791bdd82f602760dcbf779bc455a5de7c08d896,681dab1adca6d07e037add77f2cb933ed1541cc4bcd3e1b1fc0397d62f6541c2,manual_run_1,2026-06-24 01:00:31.919
4038,4038,5379,20230429,2023-04-29,2023,10426,10058,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,6f0f531f264dd935f56763c02309c1c1c40ff25fd0a8589ad59091c7df8feae1,c1890f66ba9815a0b1c22280b778b98e2ae0d4aa7a77c927a8c0666b167bd854,e399a243003de3378ec4ec17abd2dfc453574ed416dabadca68caed292d4eba0,manual_run_1,2026-06-24 01:00:31.919
6077,6077,6557,20230214,2023-02-14,2023,10411,8897,4,"Produto excelente, superou minhas expectativas!",True,1,222d65267883053c71bf43f022091a2ad6e4f958ebbd0090207a1b444c1c0258,4f7c7452221f0fc7a8450aa45c27fc67b0edc310535bf111a9c6780caf11360d,9b79231089af44c2107d5e83e731d0c7de1db6dab2648577c5bb5107830ca6e3,manual_run_1,2026-06-24 01:00:31.919
6975,6975,3868,20230323,2023-03-23,2023,7270,2551,3,Qualidade mediana pelo preço cobrado.,False,1,6a623fa33154c9cc5e18d1a797765d145b280021c8a403ec481d1c8c9b877946,2502310e0d9357bc03eaf85196a9c18ca438004477ccf0da9116ae65bd296032,9bd1f9509b18307be026ff40963590cc51de48e7ecdcc231a2f649b93fcda60f,manual_run_1,2026-06-24 01:00:31.919
9334,9334,11940,20230929,2023-09-29,2023,469,3833,5,Atendimento incrível e produto top!,True,1,b779f81c7218efbce49b5ed93664804ec895ff960c405c2cf0c838e8757a28ff,863770186c5f5b6cc964fdb05b638847a95c7c575edd05f4f23bca1221731afb,c7e53d05236d4e2a42c7464cd2d161b62bdd6fb295274a200b352ff99033b055,manual_run_1,2026-06-24 01:00:31.919
10658,10658,13843,20230220,2023-02-20,2023,848,2841,5,"Muito satisfeito com a compra, recomendo!",True,1,fc47664d41508031864e253e7c406e0ac712647c1f35a97e2ae61c83f82debc9,f93b96055ae392f70638fc4ecd19d96fe0efb17268438ec3fc4431d71e84928c,d099cc323e6f44da02300a1f9b072524762450fa1bd66d6db4087f71e250520a,manual_run_1,2026-06-24 01:00:31.919
11206,11206,11141,20230208,2023-02-08,2023,13751,14529,2,"Não recomendo, produto diferente do anunciado.",False,1,82be2434a03fb7f0c8a4f996b35a381d26bd357677bd8035d74629b926c8cfa2,bea85bd3b3fb9d6ef4038375cd10678f46c7ef7d05ffa37f03b64618bbb27086,12b8e20153906254b86ba4b6356c0a0d6993a18efd0b349e3bb4f4098870fa5d,manual_run_1,2026-06-24 01:00:31.919
11423,11423,6295,20230118,2023-01-18,2023,6078,3274,5,"Produto excelente, superou minhas expectativas!",True,1,dacd7d5a988fbf0805570c511a3ad011bc3f438bde00bbb48c2d724faab93574,1aaee5c64e2f16c30c2cea3f57545e54adf9aaffc28ba06d2a4393aa899d4ffb,cb12215c3146962f0e012513e2dbf6faaec0a010fd132c0669be3c187adecc1a,manual_run_1,2026-06-24 01:00:31.919
13443,13443,11885,20230828,2023-08-28,2023,8167,9307,5,"Muito satisfeito com a compra, recomendo!",True,1,399a20cc45023b7521077444fd41e345a5fd336cee76e2f8ffc662a8149e3b01,d6c26540dcf99b2a4179d1963523f326dea75c569d25e75f43ed2d431017d2d7,cd1520c6c911f55b2398de3b8982baf44a610984d5593e0e0959d16ec2674157,manual_run_1,2026-06-24 01:00:31.919
3287,3287,9838,20230208,2023-02-08,2023,486,12294,1,"Péssima experiência, não voltarei a comprar.",False,1,73d8d23751a59f013a7bc365aad9682deca665de754a98c36f36af511eb30cb8,c9a8f08f986f7a52064befd3f3008b6fbdec1f2e948a09868a19b83ad3776209,054687c5e5cee3c62ec743eb3a08d7a8eb7eb60235931ff08cbe5d0c04d3ab6a,manual_run_1,2026-06-24 01:00:31.919
4924,4924,11779,20231022,2023-10-22,2023,10153,9225,5,"Produto conforme descrito, embalagem perfeita.",True,1,0736cd1f200ab5c3dcf7cd54e6239b38c56c552b2539b244d8b9260fcdcc9cea,63ae92e7500ef91c999b82762c6a21dd2019c5a01da1ba984d041f9f61c9169c,015ac0b5d01cd04bcc3880ed70c713e7a7a3dfe220cd4fc6fdd68bd74d8caa57,manual_run_1,2026-06-24 01:00:31.919
6054,6054,13961,20230821,2023-08-21,2023,9422,100,5,Atendimento incrível e produto top!,True,1,3f2d90ce81f3d1de23890dbca98b99c17cc99383c605dbd8e239b2f03ca4bd37,f976c37d7119a0882138df6ba3ca497f6c700d64f2d9c436419fd9427e128123,4b18570781011922dc2b6c1fc6f0eb433567cb56587830017b30b7375a4e0076,manual_run_1,2026-06-24 01:00:31.919
6988,6988,342,20230223,2023-02-23,2023,10703,1482,4,Comprei e já quero comprar de novo. Perfeito!,True,1,9b83f956f403ad27b2ff8d58f375cd382706d91a802f1719b80480e844f445a2,3b3191331187d78fda0a8aa423457bf34b7d7a3f679687a017952636432a75a4,2fc7cc820ee7bfb93970268c6baafaf4ec50fb0a048bab1ba432bee5ba691117,manual_run_1,2026-06-24 01:00:31.919
8476,8476,12517,20230503,2023-05-03,2023,2705,9650,4,"Produto conforme descrito, embalagem perfeita.",True,1,c017610fc5c22eef985b297edea76534d4afbf559b131ee78221453660ec42cb,3fce2adc7968a2dec4d8d50036238e89d699fe3c0f60996906f364ea8b7a352c,60bbaba62000ffc6b45d4b012d9cb12eb65e344b9478be675f184da9ceabe51b,manual_run_1,2026-06-24 01:00:31.919
8964,8964,11639,20230720,2023-07-20,2023,2668,5455,3,"Nada de mais, mas cumpre o que promete.",False,1,0b65d79a5427a6fd82dc9acea809b478d15da6ad4e167fb435d02b25e7a28d9f,9333e4287c2b9f00e5ad858a592f8c3847270858cab00732e40ffe6dfa051eab,7486de89699e211a0e91027ee5d895db5c03af12119c7bc64e92cbcd75a161a8,manual_run_1,2026-06-24 01:00:31.919
9251,9251,284,20231205,2023-12-05,2023,13066,11525,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,ec37c4665b3aa69e498a91851062ba2299ffb698db03f6753ab896f386f311dc,0c36fea5391e6c68b9dadd63b9bf98cdd060de6b4485806f1decbcfd441ed3db,c599ce2d5c8bedd3026fd949ab92988afec0af07d6515689f790baf800a96d07,manual_run_1,2026-06-24 01:00:31.919
10855,10855,12415,20230308,2023-03-08,2023,10272,13592,4,Comprei e já quero comprar de novo. Perfeito!,True,1,926f33e6fd24bffac8e1408ddba3410c6540254c47c9ccac5a891c9b2921ba34,ff7ca36a14b6d0549c02ec1dfbb4a3d4d15cc05fdab568a4c04c65887f25ee5f,b3545a6c8e820f9defcd34c0b42a3e3a21f093b1c4713e3bd31f591b015f4a14,manual_run_1,2026-06-24 01:00:31.919
1100,1100,2336,20231102,2023-11-02,2023,12068,9134,5,"Produto excelente, superou minhas expectativas!",True,1,54c2426ae3e25f1b330a58670b35c4b7f45ef72d0094adf55835a695e09b26cf,e65a6c462322f5bd5257a5145e70ab57be2082d8829f21a0634b0d435b3ab927,a0cb5685e7ee8f77619dfad7fe25ceb46dc6bc01f6e68e705c882e19a5caebcc,manual_run_1,2026-06-24 01:00:31.919
11249,11249,1520,20230924,2023-09-24,2023,2397,9296,5,"Produto conforme descrito, embalagem perfeita.",True,1,44211ebe4eda7cf873e94e26eaf95602c151e8b86b10719c6661533f464f0cba,eb65e93a9337381232767f63c5589a6c90837150a22606afc265a682e514b20c,58584f71bc41b88a147b0da872f001e1c333029b8d63f428e6a2c5e75b4abe8c,manual_run_1,2026-06-24 01:00:31.919
12967,12967,5769,20230212,2023-02-12,2023,11726,4577,5,Atendimento incrível e produto top!,True,1,5bc7e6a36c1cf3c888dfda5eea720f29bd001847d47266a003ebb24f9c242188,cd8d4192fd139eb2906b233731d05f55f22752425831392a34d40152cf778ced,fc2e093a106ec5daa6c9e7ab50435378cd412d0b96ac7e65af268ed4661cf7a7,manual_run_1,2026-06-24 01:00:31.919
13059,13059,14234,20231225,2023-12-25,2023,4581,6214,1,Qualidade muito abaixo do esperado.,False,1,d88a51c0bf00423f34ab5546530bdc55562a623c90ef079ce2c1d201650d3e3b,7f485500275d4e4738808568ae6884dd28a0435a40ad6748a1cb958483d50092,0f95d7b62fea3788f641e3c2486827a1be4b9685677ad1c0964a5b21b85223da,manual_run_1,2026-06-24 01:00:31.919
13769,13769,3686,20230218,2023-02-18,2023,9330,9837,5,Comprei e já quero comprar de novo. Perfeito!,True,1,7163d457dca0b98c96c357911ae4ff88b811414ca7fb5e099115b9984b790d47,1ef2c4a9a1677a95ac126beeb5b053a54bf88f5cb7b3e0f7d4bb68368b7005b5,b6ca53fead6f8d4d793a4240da7025687dd33e57784e91adecab5028673293b7,manual_run_1,2026-06-24 01:00:31.919
13902,13902,9320,20230603,2023-06-03,2023,6418,9091,4,"Produto excelente, superou minhas expectativas!",True,1,5db9de84abd5d2d4fcf2e0e4eaf94becc9b56a0ec890af9c5bf0d24db5d441bc,756047d6f02bc8e655b344b5fdfc83e122e10a002ba6523586b7293d6e2d37a7,97e0a1fb6b45852dad36022d3d2ec0132c52ebbdf8573f4c9adabf4dce6a06e4,manual_run_1,2026-06-24 01:00:31.919
1470,1470,2807,20230926,2023-09-26,2023,8373,6478,4,"Produto conforme descrito, embalagem perfeita.",True,1,567bd75697f72a56091f907e3ba043b4cfff2595fd0e6f92a685a430b563854f,277a53a54dff197675234533669c73818c2040fbf43e9005f8833ea8edb4d91d,522782c3996a9fa754db556b164bd2d3388aa593dc5d402e6092cd90586a2f74,manual_run_1,2026-06-24 01:00:31.919
2587,2587,8976,20230324,2023-03-24,2023,4464,10990,5,"Muito satisfeito com a compra, recomendo!",True,1,b67522aeb86705e35012ad5b7e43c2b54d40163e6cc25d5a418718c60a0dbf13,939d0a6924773716a54e92936605b6432e2cf9ff41647de71324a4866b9defc2,8bd80ff370f55f4e0e78cda717a4f998e90172335731281d260d901d7c3caf8e,manual_run_1,2026-06-24 01:00:31.919
3933,3933,5538,20230725,2023-07-25,2023,3438,3981,3,"Poderia ter mais opções, mas está bom.",False,1,97f57b11599b617b285256c16efbe75d6c1f24349cd862e665867aabda24be3d,90eddd7f595925ce9939f63b94744eb224f99502f145f155d4888952b1c74582,8659a04e9ac77ce0e04d326042950230b48660106e78de2a684edd371cde05e7,manual_run_1,2026-06-24 01:00:31.919
4059,4059,1237,20230626,2023-06-26,2023,3233,987,5,Comprei e já quero comprar de novo. Perfeito!,True,1,ddb3e9a8748fed2ef06d95aecd11930869cc17427ef48021177289769b2f26a0,f5f945a941360374a328143bd5ed6bae2255c84b9e95151141a41e3f6e10dd32,86ec5cc5d131f29167808dcbb79b5e0b36236736c29d3cf234571f66cfe6b02f,manual_run_1,2026-06-24 01:00:31.919
4573,4573,619,20230212,2023-02-12,2023,7658,11813,5,"Muito satisfeito com a compra, recomendo!",True,1,168a73f83d2da1e84dfff1adcb978ed578e2e5206bb35ef31076c71f28b8efac,ad0d6705c820a3adb7d1674066b46b983c1b199b7af692cdbf782b9c19e56c18,dabc2efa2c35c2f90775fbe2ae373409a63f8410a211e7764c26f595ee9116be,manual_run_1,2026-06-24 01:00:31.919
6851,6851,1735,20231013,2023-10-13,2023,347,10908,5,"Muito satisfeito com a compra, recomendo!",True,1,b4091e495ec44757da83b90f8761acada5200221126d2b8053aeac38b7e4bd36,bf0494fda76d45d88203a0eeeb15d7e4a03bca2e7bcc9c810546d42921ee8a8c,eba684d6417bff0eb238750dbb5464159375c2d5c4cf517806733f012f8e0ed7,manual_run_1,2026-06-24 01:00:31.919
7720,7720,1352,20230830,2023-08-30,2023,11412,14642,5,"Produto conforme descrito, embalagem perfeita.",True,1,b1d332a8788a097589894a63ee838c754bfaff5088396b27b30184a7c7c924dc,9b50773529523dcf9a322778f086ef3604a072e9faefdf22e000366c69fc8847,d154a432ca1991720b52375179b8985c7383e7dea137d5cfece9066a7a20cb09,manual_run_1,2026-06-24 01:00:31.919
8267,8267,1886,20230717,2023-07-17,2023,4847,14123,5,Entrega rápida e produto de ótima qualidade.,True,1,d5eabfe9bd05c09c4bbd6925093ca0bcd3ca9c504c705f8b095a4f7f20c060ee,7089206cce0679d032ff0fd25b08126f380f92a79a467c8ff59695351131e2b5,ac87ef734c67e57bd1a1032e6ddc7c88dac0be72f8c402c45e5b27d1dddaad58,manual_run_1,2026-06-24 01:00:31.919
9420,9420,8102,20230914,2023-09-14,2023,14152,1298,4,Entrega rápida e produto de ótima qualidade.,True,1,7be33023de404e4848def0889d259732daa3453c8fa6f7c042e84aae69cfa397,3bbea616b337cce72a9362e1a443abf38cffff681aa372800e18c3d53ed9a178,c588f94c2f5cc3f2983234fe94d3134215c3f4c430b5588666038ac0eb4815aa,manual_run_1,2026-06-24 01:00:31.919
9537,9537,8744,20230924,2023-09-24,2023,13028,504,5,Entrega rápida e produto de ótima qualidade.,True,1,a4a972f30395649b3b20baa2308b51186438a4e0cdcbcc6e006df86e992899fe,69137ba293766c044126653ecdfaa8b4a456b03d6eee96d475eaa64f98414422,8ffd39c131a5977f2a5e5c2d73ef7d0d73040c011ce821ba464678ed2f2606ae,manual_run_1,2026-06-24 01:00:31.919
9545,9545,13316,20231023,2023-10-23,2023,3871,1977,4,"Produto excelente, superou minhas expectativas!",True,1,de1a06f9a56bde736301c327c810e6829f0ea209bbe7bf478ac7e343b3932ff2,623b415d9882f42ceae4a3319d65f3a6219e25ee09b0fc2646cc9c08c685482f,11e3a26d7979d21c61be2d59fca193d5b423615a91504ee4aeb33c1d235914a7,manual_run_1,2026-06-24 01:00:31.919
1086,1086,1758,20230116,2023-01-16,2023,10289,4347,5,Entrega rápida e produto de ótima qualidade.,True,1,386fe3d20173f924c65969c44c2b42446fbcc94cdef97df604effc2586a4c248,dc0edd4e9bbe2105d7697ecdd702a1ada4f23e94ea8d155d922d0b234bf83a86,5c01d124fdb2d721c68a2d770415274a351ee044d8f80da14ed0dc2f94a7305a,manual_run_1,2026-06-24 01:00:31.919
1119,1119,12640,20230127,2023-01-27,2023,5325,14163,5,Comprei e já quero comprar de novo. Perfeito!,True,1,84874f0da4d1e39193d4d7e17095fdda4abbd3bedf23747d090d9f2c09a24f13,756c5ce92e2a670ce0fe1945d3b6638945ca72661eac87721083744c2e9d5806,9c91a4247e041a8c3e06cfceccc7c58a9f46c2a98792e3ff7493b5d347c1dd12,manual_run_1,2026-06-24 01:00:31.919
11278,11278,12147,20231101,2023-11-01,2023,412,10500,3,"Poderia ter mais opções, mas está bom.",False,1,36ca03888c44fbca857a370db060ccfcedb039a1924bd20c9f9c6fd39a9ebb16,9943939e976969332a945550f41db03d75cd3c8e021ecccc11aba8b677a2b3ab,7b0d989c9b6834003887b320f5d76ac306b3a5544a42a01a941c8e2e48ccf97c,manual_run_1,2026-06-24 01:00:31.919
11797,11797,12355,20230318,2023-03-18,2023,2835,442,5,Entrega rápida e produto de ótima qualidade.,True,1,e8f639ff813cf8dd4edf1c8e8769143aae453401bc52e149a06b029b5ef1f265,3c5993fa9c9006d4047967ac570cbd1bc0496e0262288b09894dbe86876c811c,004aacfddca9dbb61417ee1ad7b696159eff3c934f3a2b53bff215e28b9a289d,manual_run_1,2026-06-24 01:00:31.919
12645,12645,3422,20230813,2023-08-13,2023,401,7069,4,Atendimento incrível e produto top!,True,1,3b473d23ee955ec0e54cb633ad85e38709ef262d3ce040c013e6aee600935f30,4cc16d173df2ed4eb1273591dd15b87a9606c1f61e49d0cf2a9fbfe795ed28fd,009cb5075d417685f85b48220be343adccdff1616fb0f1888789896a8d416bda,manual_run_1,2026-06-24 01:00:31.919
12708,12708,6914,20230509,2023-05-09,2023,13690,2251,5,"Ótimo custo-benefício, chegou antes do prazo.",True,1,853dbf8c851fd1c777d14c55e9e8446b5a7921e7b9176212cebb5d73cc19b8d5,96d5a2c78e0d5ce744195ac6652af514cb0c051ed44ec908eba04ab17be1df5c,991577f348c0d9153654272dcde6926b9311cde195ebe729790f856e1aa757e8,manual_run_1,2026-06-24 01:00:31.919
13568,13568,14024,20231106,2023-11-06,2023,11925,11347,3,Qualidade mediana pelo preço cobrado.,False,1,3cdbc3a63380e71445f3a9cb69073629ce18efdde4813bce67d18b7e4e57236b,ad822ebea2239181336d4f2f92008e1585c033e96cec253eaa28a4d4bf03bb95,f43cbede0b127649716f65d98521096f70c8a694d2799dda36409f5d1efc472a,manual_run_1,2026-06-24 01:00:31.919
14531,14531,3159,20230301,2023-03-01,2023,11424,2282,5,"Produto conforme descrito, embalagem perfeita.",True,1,4b593ca5b33b36050066f47884d3f5e5a01aae8552b46b3f2bc202dcdc985e67,d5f102a94d194057fa94f45a061b409a171c5490854199d32402ccb2078fecdd,3641cd5ede964bb02a8d6e486a04f874c7f07cc9a5f0df4218d8a0bf5f63649d,manual_run_1,2026-06-24 01:00:31.919
1912,1912,4032,20230602,2023-06-02,2023,183,1470,1,"Péssima experiência, não voltarei a comprar.",False,1,c09d9864cc0855d690b369c7ae7de610c43a6ccffb8bc9ec5c455559b5296f54,730e011923d5fbcbed6a5d4ffb80281dad2422f5eb21ad3d37ba4af61630f2e9,7627a21b22338c9cdc000ec7e45c88ac3759d1ced4f245c12d26a4d7add439db,manual_run_1,2026-06-24 01:00:31.919
4846,4846,10098,20230517,2023-05-17,2023,12499,5988,4,"Produto conforme descrito, embalagem perfeita.",True,1,b429811458fef72964118e15ef7620a9949afa0644457a902d1879cd32b2caa0,f8286b480c841b57d4e550b6f1898102941d43184226604f7753739b504a51eb,d7a16bce2f4365167f846d63eb0c7f39f2c00694531976a2cf17dab298950daa,manual_run_1,2026-06-24 01:00:31.919
5054,5054,13909,20231027,2023-10-27,2023,10454,14550,4,Atendimento incrível e produto top!,True,1,7c519c97ef0245ca21153c6cfff0dc1f4e72769eb721bc54be7c4813d81fea7e,6673c627ee76b2a9c3a37494a6c5e492c843e01d938cc86739606f3d432aa293,7cdb4e67194e7d52e9a56599fc27e83a3a4079ce6bade904245e9c15d9a93718,manual_run_1,2026-06-24 01:00:31.919
7231,7231,2181,20230329,2023-03-29,2023,7827,1427,3,"Chegou no prazo, produto razoável.",False,1,6e8a6e4557cf8f099a2c163045e48e26e873156101865bd86afdac9ec35c48a5,288a3e712e6deb85c47ac1dacb498dbc60def6d091d9d5ae55233f01b0908223,1f3194aebe7d2d24135b8cbfe9e10977add4b1cc7e0a928f49f099497e4623a9,manual_run_1,2026-06-24 01:00:31.919
7937,7937,6298,20230624,2023-06-24,2023,7116,11049,2,"Péssima experiência, não voltarei a comprar.",False,1,4655db76623b40f154858c4118c04cd5f26638133d4f53b8a09012edc65eb594,228db0a5c61a529a6d61135daf4c0c16bbe65da973a31fbd2cb3846d0002f7ad,23815dbf3709f3e162c136deb8b5c177bc16c4016251bc28fad06a7c6de4bc26,manual_run_1,2026-06-24 01:00:31.919
7951,7951,14183,20231113,2023-11-13,2023,7684,10974,1,"Produto com defeito, decepcionante.",False,1,dc268be485e3a60e3d1fffddbf90a4b90818fbe9355e5419fce96683c182494b,85d8b61c7e0b6c606fb71bb1b76e7648057dc6aae39b66f273dbecac82cbfb55,f889c01370f67838a266b52aa60746f5d683b8ad27fc5d801a87a1b4537e0ef5,manual_run_1,2026-06-24 01:00:31.919
8441,8441,6300,20230623,2023-06-23,2023,10652,5862,4,"Produto excelente, superou minhas expectativas!",True,1,c20f8c81553367f409e3f72eb43d82dd68f1619ecf4300b48118040ed4b3620d,fc2dce7951b5856195e9aba917b37bff0eee5a190f5f136c7009642a11cf285f,bac31befb8cde8c797055ec61412510e2d59d65a53e5b0587b4500fce83ca373,manual_run_1,2026-06-24 01:00:31.919
9310,9310,5096,20230219,2023-02-19,2023,2654,7796,4,Entrega rápida e produto de ótima qualidade.,True,1,6a80cba64d035546596f5ec396b4eca0a682cd3d93ddf551aded9a113144568d,dea22b5e572559cb4a27fd81bb4fe52bd7c45301a0fe40ee6047a07dee051532,111b3db16b6629174b3e57d733ddc3459f82c1ea6fdc10c4a02b973749b406f7,manual_run_1,2026-06-24 01:00:31.919
12471,12471,12578,20230106,2023-01-06,2023,2782,4888,1,Qualidade muito abaixo do esperado.,False,1,4a321488652a460960b043ba0e2642dfceee81464e1be0553d353f0c052a9987,2842370744741898c435ae4f0485a1d26bd408b6e1c1c9c8f68e00c4fe33bb3b,6be3545a58bd735cb76c21c353bb1adff78890c7997b0d73afbdab2ab0050e12,manual_run_1,2026-06-24 01:00:31.919
12546,12546,8150,20231019,2023-10-19,2023,2411,374,5,Entrega rápida e produto de ótima qualidade.,True,1,09dd2dbf6a54b65da4657971a48a9a55eba3f3663633aba1dc0675deaed8f963,b5386e0c656e0a11a1f3a93c5623d9d6d55e94f75edf3416d8b4d94681748117,4806e50c0eb1d7d992cfb31c348d3ee8b858b379d884a4a6afc0ef000ea1e699,manual_run_1,2026-06-24 01:00:31.919
12965,12965,14398,20230425,2023-04-25,2023,10601,14885,4,"Ótimo custo-benefício, chegou antes do prazo.",True,1,aba9f056345256882c4f96293ef99690fe544d82a1ab8256666d99fb4214b3ec,16658ad4d59f9f9a2c1c42a9f31d7a261b9577bf619155bea7dd311696a7003e,836e1b3938d39ef588c686eacfb929d8fb15f6deda8de050edd6e5f1ed54d74c,manual_run_1,2026-06-24 01:00:31.919
13871,13871,6825,20231220,2023-12-20,2023,13984,2904,5,"Produto conforme descrito, embalagem perfeita.",True,1,a9a0927e186bb9c721a8dbf3dd1936e68fe18f84da99d64117c858f325c4ca82,945952e8b1b671a9999f1f4ad1cd0f2334ee18c3fa2d1c842027e8933e2ff314,55f6d69d4df658ccd11dce0c5bf9d1fede73382ae033b12dbb49c62bde1d98a2,manual_run_1,2026-06-24 01:00:31.919
1422,1422,14945,20230828,2023-08-28,2023,4548,4623,5,Comprei e já quero comprar de novo. Perfeito!,True,1,64b346c53be90e33415f24de974dfc89974f9446f6f192e813a0936e46d87789,0b6bc6b9faf63a7ca1ac1990dcf9d0455142ba4c1223e05f84969a8736d12366,8231fd135277b1692e58b52826ee0d1701ea66da87365d2bb37f010296528fbd,manual_run_1,2026-06-24 01:00:31.919
1456,1456,4517,20230509,2023-05-09,2023,6186,3052,4,"Muito satisfeito com a compra, recomendo!",True,1,6682fa6f25326ea95f3aeee0b5f17cc066c0fd8ddaef0e409344466fec3ec29d,3d6561e6cd07447b454ba5ea8cce916b0f4e4d446f207b94f2c9d713c27edde4,f906fdefd1cc4bd8e36a3146158f9c88c1f3361c528df70301dfaac59392e403,manual_run_1,2026-06-24 01:00:31.919
14802,14802,585,20230513,2023-05-13,2023,13227,8333,5,Comprei e já quero comprar de novo. Perfeito!,True,1,b69aa356b8342bb7a1a7494ada90793025887ff0c62a1c83962999104039f493,b94d97c69c9da03d52eb209ac190b4c9d390bc55c1cf7921e8fab5390935e25a,f60ab616c11994dfa7ea09ef413ac733bef97b610f1b1005938157830906332e,manual_run_1,2026-06-24 01:00:31.919
1688,1688,960,20230730,2023-07-30,2023,370,10985,4,"Muito satisfeito com a compra, recomendo!",True,1,fbc1b7e54b36f26b96eb78c0d91ce755fa0b849cdded0665ec539446d5f7b1d7,7be2a565b1eada9a3151e35b0a6ff2d664c78ce9a45f82b953f919c35d944798,b0ccd8cd906b0a57393de9581d83ea494abbb12900666e6dce0ccc2f286e2baf,manual_run_1,2026-06-24 01:00:31.919
2869,2869,12005,20230518,2023-05-18,2023,741,10735,4,"Muito satisfeito com a compra, recomendo!",True,1,400f5c7bb9b20dac9088c8e8c7aed93c556cffa53aadb0e7a4328f802937fa7a,e4129280bc186f121bd52333fc1f2d0dc3a77e5b3251f89ceb5737f73329ae62,f1486e581402f1f99ba470722ca7ec9659dfd5ffc5a9410acb5886766ff17de2,manual_run_1,2026-06-24 01:00:31.919
3069,3069,9232,20230705,2023-07-05,2023,3382,4105,4,Atendimento incrível e produto top!,True,1,6fc9bac7b99fc8ebfd8f93f5ac35987e12cb76f01a562e1a650e94c07387f156,d80192786c969206a2a6f8ffd329fab4f88cc806c22e598be1d3ec29086b6627,e332bf5b521d4d851d61cf386d1c11b2bc37d8eabc97a198b1dfea169ea61123,manual_run_1,2026-06-24 01:00:31.919
319,319,7254,20230919,2023-09-19,2023,12496,4731,3,Qualidade mediana pelo preço cobrado.,False,1,c3e65295d3f25098b4efa46324d639d7d3c54a1bc5680827c610093b030ae9cb,7dc34fef83510985ad597c42bfbeaa0ab0f2256706f9052a23fca3c2aa11fa2a,cd75c419c93cb47ac6e84d68413c357b19e4f51dcbe2001c9528db8f598612c1,manual_run_1,2026-06-24 01:00:31.919
456,456,2693,20230704,2023-07-04,2023,9495,905,5,Entrega rápida e produto de ótima qualidade.,True,1,1ab9d771ac6954f1ca67d619a41ddc88fa7911bb5f19fc2616474d711d4dc993,618fb820c5ad7035439615835789e0dd3f55e460a92c3063e35a430945fa5b48,e30059be30ba24bebb4c32203170786ce1cc8f250c9c0e5256c06370c6867a37,manual_run_1,2026-06-24 01:00:31.919
4763,4763,1821,20230811,2023-08-11,2023,8488,13381,1,Demorou muito para chegar e veio errado.,False,1,73723f1b5e51e1aa18274e3451b09fc291336cd23bf9393e94c7b43ed1509260,4e1dfc429ec1b3d0a8a231b5b2f0b68096234dc6bd3d2e9bcf448ed208f0d050,f41ed27ec0994d97df324962eba5286ece459f3c14711733e3adc755431ad5da,manual_run_1,2026-06-24 01:00:31.919
5197,5197,665,20231018,2023-10-18,2023,4392,8669,3,"Produto ok, dentro do esperado.",False,1,fc00d479ee499da7e3d17273cc3e14e50829cc61e3d7a869c8df341a180ce9e3,9e81d6a97589753b590ec647881301d14843ef668a8593b53dddaa89a9dea5bd,43d69556e7e2a0975ab475797f36f54d100188010e9f6a72572bb9704f4b83a2,manual_run_1,2026-06-24 01:00:31.919
5848,5848,11144,20230804,2023-08-04,2023,8490,14260,5,"Produto conforme descrito, embalagem perfeita.",True,1,af73b4df18164ed52847f09eb968a34c569590a7ace7128cf1447c2ccd3c5f8d,882ab95c259a49e1853ea762f0f1b6524a90e4b36e9f7aafd6d47dc91d9a18f6,e7eb51d286c85027afd80bf787dcb75dcf633e418bacdff185d34608080b4016,manual_run_1,2026-06-24 01:00:31.919
6465,6465,514,20230212,2023-02-12,2023,14993,1085,2,"Não recomendo, produto diferente do anunciado.",False,1,04ba5c5d04f57cc0513135914d61bfda97da7d0b69aad3c9d2bb11a1a5a321e7,a929f5d3342caf7de680ad57850327a76bf1a57de7abcc9f906549c3716f01de,750d73786dd1cfcb7d1cae7664de287974158112c040c289e19d04df93169f78,manual_run_1,2026-06-24 01:00:31.919
