pagamento_key,id_pagamento,id_pedido,data_key,data_pagamento,ano,cliente_key,forma_pagamento,status_pagamento,valor,valor_aprovado,parcelas,quantidade_pagamentos,cliente_sk,_gold_record_hash,_gold_airflow_run_id,_gold_processed_at
791,791,10282,20230922,2023-09-22,2023,7895,cartao_credito,estornado,1918.72,0.0,7,1,5cbef5c1f9d02cde9e7f81a79ea69f0c16260dfe02036590629b269b205446d8,e9f1180d8007d1e09449b77055f971b37ed09f1beee5af0db6630a400341f797,manual_run_1,2026-06-24 01:00:04.939
5029,5029,7044,20230525,2023-05-25,2023,7147,cartao_credito,recusado,2827.63,0.0,6,1,c9522010a0a22ae139a0d1f4e4d8a8c0f2b85ecebb34e8e25338651260d8dd08,c2d53e771fefdf1e236da01cb5348eedff0a8d21d28d971abdfc44ab92177ab2,manual_run_1,2026-06-24 01:00:04.939
7875,7875,2516,20230502,2023-05-02,2023,5032,cartao_debito,estornado,435.69,0.0,1,1,11520764a3c8342421b6d50fb394137272b8b4d1026623620b970a7b02dc07cc,bc26ab819fd92ad6181a8c1191907d36e04d14c518e854158c0491197424ddd3,manual_run_1,2026-06-24 01:00:04.939
9466,9466,4917,20230803,2023-08-03,2023,7449,cartao_credito,recusado,773.67,0.0,12,1,3cbc2083736bf64e6e24ac5524d7dfc49697d2c5271f69caca934c36b2e6d511,2853373cc4f1a2348b673962893d5801e04ebd07174ca7973cd440d89bebeb6e,manual_run_1,2026-06-24 01:00:04.939
13320,13320,11017,20231128,2023-11-28,2023,14781,boleto,recusado,1711.68,0.0,1,1,ac958b5aa679131c0260f137194cb724941182290e64debfc67bec820b4e7426,457041d587fbab574d69081c4c0859ce5e02a4887a3e4dfe79ae711dd92ce8c8,manual_run_1,2026-06-24 01:00:04.939
14405,14405,1201,20230723,2023-07-23,2023,7583,cartao_debito,pendente,733.47,0.0,1,1,81397060259d9b65eeb5fbbe410cfe73222a4c3be2bb17295920d7e30071e1c6,0ab825f94da13906453aef7297afe4bc4f81df1d1400849bff33db77b50b653d,manual_run_1,2026-06-24 01:00:04.939
430,430,5979,20231216,2023-12-16,2023,2733,pix,pendente,715.33,0.0,1,1,e1de6c0fb50eb768ba8aba601b6b56afeddde6b5204a01859dba8171f179b4b1,d95827e54100da51f97beb96f415cb6bc6ff860e8eb1e59dc468355d97d6c7e0,manual_run_1,2026-06-24 01:00:04.939
622,622,9094,20230117,2023-01-17,2023,6714,pix,recusado,893.84,0.0,1,1,ecc61111141bc016f6d528017c977bc79ad202e3361682615f16de8568223187,6236ec297480d495b034c50ff9100db2b3c0ade6835da8dea7322a2184ff7949,manual_run_1,2026-06-24 01:00:04.939
682,682,4584,20230325,2023-03-25,2023,10653,cartao_debito,estornado,496.46,0.0,1,1,87f62889f3089f46a554538b635c8e8062ee16903b8981796cd5b4d9042dd16e,979d88f70bb2305ff927fd61f435f449b8820fad8c8241502477a9e1c4c7ee57,manual_run_1,2026-06-24 01:00:04.939
6865,6865,13627,20230612,2023-06-12,2023,994,boleto,recusado,2659.65,0.0,1,1,07f2e7d559d7933f767b64fe5f3716d8152156c5f14e14e5cb463e9fd47372b1,8628f92525fc8f1ea38167bbf901fc23ef17815c75853618d4a2b53eb853fe77,manual_run_1,2026-06-24 01:00:04.939
9779,9779,14077,20230624,2023-06-24,2023,1561,cartao_credito,estornado,1396.13,0.0,10,1,3a0acd5591b9c39abac6f865b5559af02e29ebf79d5de40c2516f310aa5c88a4,89a8fcbc86cc7c214b032f62401d4a457213f92902155cb1c25b0f70055b791e,manual_run_1,2026-06-24 01:00:04.939
10519,10519,1332,20231024,2023-10-24,2023,8241,boleto,recusado,2894.81,0.0,1,1,afb02280bba06027e2b73f60b272b47952c82dcbdb9c36a4017263406cbdf544,b86b1a0e4128f32acbd1588ccb6cf8b114375c76a8c87eddb1b9e71ede6d5466,manual_run_1,2026-06-24 01:00:04.939
2540,2540,14265,20231009,2023-10-09,2023,3589,cartao_debito,pendente,125.52,0.0,1,1,9c7b2adf6549ad2aa3c2fe763fd0fc6d7dd5e90119feb2726b3ad08346cfe5e9,b03e18ab28e9c75549bbc8479eb1ea43ac074d3f675a516ca7da091029a1c434,manual_run_1,2026-06-24 01:00:04.939
6819,6819,6839,20230606,2023-06-06,2023,5609,cartao_credito,pendente,68.71,0.0,9,1,732b4e8a303d638a3f13e0c401ca775b042f6dac4cc5bd966f5632a54bf4fe36,9e277572fbf00cd9244df4f04a04702c2912ba43c37916b1f8795c0f30e14412,manual_run_1,2026-06-24 01:00:04.939
7383,7383,1369,20230414,2023-04-14,2023,7092,cartao_credito,recusado,1134.83,0.0,9,1,23bfbbae9fb3a0c82a68743dec50193c9acaf50c187295c13e7932a0fc59da01,568a78edf94c305eebac2e3d0c40a8e8db8ce1bfd697347bb846dcfdcb3542ea,manual_run_1,2026-06-24 01:00:04.939
9698,9698,1780,20230805,2023-08-05,2023,3522,pix,pendente,763.62,0.0,1,1,af780771007c2172f0da6e18f119a9225242e10cba8837c67fc53a17a05797f2,9033222e0e6df4f8405600de5e3b6fdf8a96c009e78c1cfdf7c01d9e50432868,manual_run_1,2026-06-24 01:00:04.939
13091,13091,4833,20230913,2023-09-13,2023,9228,cartao_credito,pendente,462.19,0.0,1,1,48715e8e4cd6d7c6d20798d84b76ed0bd259540f0115610ce99d76bb7d85b77b,bde858479f23772cac29a3b113fec205ceec2f23970cf804d69aad32192cf56f,manual_run_1,2026-06-24 01:00:04.939
5440,5440,7400,20230426,2023-04-26,2023,2423,cartao_credito,recusado,240.97,0.0,11,1,f296370589757f1fedae2aaa7d73adb00b1afe74e2447c9098727b4cbd6c8b9e,2106165d1824e9bcc59201a4d59e639ace4872a3e913383a29a38e74ae69a9bd,manual_run_1,2026-06-24 01:00:04.939
5834,5834,9060,20230404,2023-04-04,2023,13301,cartao_credito,pendente,267.27,0.0,1,1,b1fdf28cccfe391a6a974e49bc2c8f79724d6f5b0526a80ad33b627e1b8b97cd,9227fe46d1f742c9dd4656b8c9d588aeb972a8f18513d979fef215f983cb2e46,manual_run_1,2026-06-24 01:00:04.939
10295,10295,4760,20230105,2023-01-05,2023,9265,pix,pendente,201.33,0.0,1,1,a084b835fca5d7ea60073272e1f0d3d0387cb9391a2f714945433a06942b3e9d,afd48e50d72888e0ee52eb2a8b6779654a57d7501f8b3e799cdf8ee3beca5b3a,manual_run_1,2026-06-24 01:00:04.939
13095,13095,5179,20230818,2023-08-18,2023,1068,cartao_credito,estornado,1855.13,0.0,4,1,f28e76f18752e8d498748d8883a613c4ec50767b96db93f566061e7383893a34,f2b70060ab106d7902a48448e7cf2ea628f064b29f4ffba221f1718b62289461,manual_run_1,2026-06-24 01:00:04.939
216,216,1406,20230525,2023-05-25,2023,3459,cartao_debito,recusado,2087.86,0.0,1,1,e5ba0128a9eb433173762fe520fa0efade8fe11624ad090daf8e9c4ec5221b75,918dfb868e6d51d9766e2f50ad97b9168ec8599f958fb9c4c20b36794469d8d4,manual_run_1,2026-06-24 01:00:04.939
4768,4768,8521,20230118,2023-01-18,2023,14417,boleto,estornado,170.99,0.0,1,1,0db07733a54a7741be498ead16c6ea436f29ba830dcf5707f9dbf4431ba04dee,7d984dc07534f686466e3c819f484752ece1129cbb6f182123c9b750e93869f9,manual_run_1,2026-06-24 01:00:04.939
937,937,11487,20230822,2023-08-22,2023,8487,cartao_debito,estornado,1712.29,0.0,1,1,cd938bc9847b0ec0226e414a2b760319156c7d438e9b0be763b5d0e3bc7857f6,5bcadac01217b87818fbed2c8d8210b4ff3a8e48a1e1ad92ca804dadf95da671,manual_run_1,2026-06-24 01:00:04.939
10298,10298,970,20230412,2023-04-12,2023,7153,cartao_debito,recusado,2074.12,0.0,1,1,577a2f22ba5f36d5d94b3facb26015c4b8457b47cbe177c9a8c51433a620c58e,acc8b9f22dfc25ede856e02a02f41a55565d291ff52c584c65713119951bc818,manual_run_1,2026-06-24 01:00:04.939
14282,14282,6911,20231101,2023-11-01,2023,11612,cartao_credito,pendente,2230.74,0.0,10,1,7d0a7429239ea8f3f305a8bfacb90d374f6d3f77151458f2254b02aa3cac2357,e79bf0a6d1d920d94c3cd3f3d8f7d76aaa496e1b659ebda1cbc87a67d4888a8b,manual_run_1,2026-06-24 01:00:04.939
14621,14621,1685,20230103,2023-01-03,2023,12720,cartao_credito,pendente,243.38,0.0,4,1,5d9bd7819e666444f66fab134e5ba97023b5388e0082be981459a4f3d6623510,7170080dce43db2255bba8de186f9c1c4b5929c5f504fe5ce310bc11f1bd37c0,manual_run_1,2026-06-24 01:00:04.939
4185,4185,3306,20230609,2023-06-09,2023,13995,cartao_debito,pendente,1548.97,0.0,1,1,d6d49fcd324c1d25f966d684bad04d3dd97a2095214b7db0c845b98cfe367ade,b3044b3e996b92e25a9e45d302ae5dec5b70c4df80a54bd5a9410a5358c26e5f,manual_run_1,2026-06-24 01:00:04.939
4727,4727,12994,20231120,2023-11-20,2023,9354,pix,pendente,2440.59,0.0,1,1,4cd4aae2728d6f4f97602dca3d21d58e2983deab3be536bac8d1361d4f09064b,00fdd3dfc339788fc6e91a1d0819737c5d64df4eefbcac4deec8b0dd6b7d3538,manual_run_1,2026-06-24 01:00:04.939
5970,5970,2382,20230819,2023-08-19,2023,6118,cartao_credito,pendente,2658.11,0.0,7,1,8a23d03e78167cc41ef6001a05bc95264debcc48452289f5a1e8076b102b0fbe,e1505fcae95adaa60e0c32f992b41d2ea0e9271f4ea7c4117cea0f6b374c81b2,manual_run_1,2026-06-24 01:00:04.939
6394,6394,12197,20231023,2023-10-23,2023,2196,cartao_credito,recusado,1139.02,0.0,7,1,febade73505a094b725f2561b49b0edfc5d48a6598be4a98a58fe90ccef6b95c,d145638821a10e13157592d3172f87f28b93b24ca4f5069abf11046bee1b47fc,manual_run_1,2026-06-24 01:00:04.939
6697,6697,4453,20230924,2023-09-24,2023,7379,pix,pendente,1316.52,0.0,1,1,ecab7ad8fc552cac4995bc58a6039ef0eae30014143a6f4a6d48694d26082d0e,4a744f37b4802e8a75c872663d9d4fd775688f9f85184de9d29f95a9fcee7fd0,manual_run_1,2026-06-24 01:00:04.939
7757,7757,2101,20230114,2023-01-14,2023,11811,cartao_debito,recusado,2893.32,0.0,1,1,9d382a42162b9e5b3d2a45f29d243509428525092760cc82e91693c58cb0ffd8,7d5d5e4ea6fc4408a8100deaec934fd5b1373d2541051be0975e4a46fedab569,manual_run_1,2026-06-24 01:00:04.939
9793,9793,4525,20230331,2023-03-31,2023,7577,cartao_credito,pendente,226.56,0.0,4,1,2e3ee7a1e915d876b7e69e26265a15725efee73ad6c532f9bb72e512348cfb66,86df9db04656c9d98107bf3a48f2799914b9b24081b6b4b2c1cea6dfd2f35c92,manual_run_1,2026-06-24 01:00:04.939
1503,1503,10201,20230705,2023-07-05,2023,3819,cartao_credito,recusado,1817.36,0.0,7,1,b6e5af6a3b8a27a4b435964c064233d74feba2a3682b0c53e109420ea5b4a210,e2208142aaa4a034fb3f6ffa545a3c796cd1c87fd27aa8b315e8c964447f53f7,manual_run_1,2026-06-24 01:00:04.939
9345,9345,3545,20230501,2023-05-01,2023,5149,cartao_credito,recusado,1441.51,0.0,5,1,c5fde3716352c938e71277c811b05b424394b7babf990970c0d0e630bc475db9,0ee769de4b8208e3401425776d936e5ff333eb4e795bd4a5433a989b62516a9c,manual_run_1,2026-06-24 01:00:04.939
12090,12090,4856,20230427,2023-04-27,2023,5894,cartao_debito,recusado,1720.6,0.0,1,1,f8e1aa321942fc65dd2ce8543c1fc59c14ee69ef711ba8a20940748e02f59076,bd29d84c0675ad797522be030c3cfb8e84f440c1e2a8340801965374069a75d4,manual_run_1,2026-06-24 01:00:04.939
12780,12780,8981,20230626,2023-06-26,2023,1628,cartao_credito,estornado,2198.32,0.0,11,1,0f3c9e6d847ed9593dc2f76bee17ad065c2e8561bd77648a9a14fa8454d9fb3a,06251da121437c6e02c53562754e8cae411a6cf197a4c995dde5a1f799068e52,manual_run_1,2026-06-24 01:00:04.939
1894,1894,11253,20230419,2023-04-19,2023,6595,cartao_credito,recusado,668.91,0.0,11,1,e57f6825f33b4f7c173a4f30b42dcd4899ccaef29eb8ff147411ccc5bd71a852,f82123f39ca0dae8d4defaf56a1bdd81de8a77053bb227f988e118ca2d7b860f,manual_run_1,2026-06-24 01:00:04.939
2368,2368,14776,20230122,2023-01-22,2023,1997,cartao_debito,pendente,80.18,0.0,1,1,4cc8219d1f58bfd2fb4be7b5f1b371e315757fa3b42b95e047093454f60b080d,e7d938355f2960221d1ac14255e3ea6d00777dbfb3534b8a4e43482e46ea731d,manual_run_1,2026-06-24 01:00:04.939
307,307,10456,20230523,2023-05-23,2023,10747,cartao_credito,pendente,2640.2,0.0,8,1,d0e72e8f3986a3049c92be0b9de92c7d19b0e70c7303402ab40d6ea2cdbd9cfa,9e798322ed30905d5e06d46a2e96632edf55bb8250a8a15f9fa1f75b0e75d3cc,manual_run_1,2026-06-24 01:00:04.939
5048,5048,9445,20230811,2023-08-11,2023,8736,cartao_credito,pendente,1055.66,0.0,7,1,e03e143c7850d34e15aea18c9204a483c2f28e113c1baab7249571aecdb87525,e70555ee95f3dd8757e90ee416eba1a193cb5a75b37fb0a17a698bf517780a88,manual_run_1,2026-06-24 01:00:04.939
6758,6758,11461,20230718,2023-07-18,2023,9438,cartao_debito,recusado,218.44,0.0,1,1,829123554181e282d98898ff4ae6a6376ddf1194827fe92a307335ce15ccb688,190573ba6443cb4ca7615aa16d1ed05b6e668f6b229032892f3d3f8f842079f7,manual_run_1,2026-06-24 01:00:04.939
718,718,11415,20231101,2023-11-01,2023,6598,cartao_debito,estornado,2522.79,0.0,1,1,f15fdd9f75d4317bdb9342204bb01896e06672a0e97e6cddb9ef6dc8dd1ad826,3a35119b09c44dab5af7c62ad35bd82d6560c1de68fcc12f9e15ab07980f9cce,manual_run_1,2026-06-24 01:00:04.939
7544,7544,12726,20231115,2023-11-15,2023,13780,cartao_credito,pendente,962.86,0.0,5,1,472b6b289f85ba6fda49611b1c07942e7494a7189cc9e7c4877c6ef3a86c652c,da78632fe0da386dc17eeeaa17e2ed82ae14e4ad5c59f8f57e10b96290eee479,manual_run_1,2026-06-24 01:00:04.939
9911,9911,11009,20230129,2023-01-29,2023,584,cartao_debito,recusado,545.83,0.0,1,1,ba65d7faa91bfcb608e54fe8efc5db477e5ae838a87e00e967f9e3e0ff5fd28f,7a185862dfc625ce032027f39b3a5ccddd25074956af4fc3c42eafb698186b1b,manual_run_1,2026-06-24 01:00:04.939
10917,10917,8826,20230205,2023-02-05,2023,3511,cartao_credito,pendente,2768.7,0.0,10,1,5a6448dca3e7658c212a3d2b464955006f85ec43698b1e77a3f7bb9fc18d3158,f8ea09e530344b23a33ba885289efaeb974c0ecd53b91722c6ec0dbd324e8253,manual_run_1,2026-06-24 01:00:04.939
5342,5342,14829,20231204,2023-12-04,2023,9653,pix,pendente,751.09,0.0,1,1,89ca5db1e14c9dc7709b5590971fe61626f3a474c5a4591b81b04cdeb06af933,9e5cabd18f78dbf7300ec8374ba8f4efd5e4c1457b59099dc875a082e2a69ad1,manual_run_1,2026-06-24 01:00:04.939
6478,6478,1453,20230430,2023-04-30,2023,3645,cartao_credito,pendente,128.13,0.0,11,1,a1c9d1616ad2050ba49cdfd5b66c2026902460cbf9b1f7379b6518e3aa2527cd,9bb00a062831f5700e4682bec09e2bc9c7636b392c2c6deaf8b9b90b0f4b8d60,manual_run_1,2026-06-24 01:00:04.939
2717,2717,3051,20230531,2023-05-31,2023,4637,boleto,pendente,903.23,0.0,1,1,fb125f9016744868349a1980c0be4f12a97732c8161fb7ca0884d0ffbe9afd9a,a05bd263f958cbabdcd30ee89ecdf7105596b6e80d70bf55b09c18b4be58b43e,manual_run_1,2026-06-24 01:00:04.939
3920,3920,12413,20230715,2023-07-15,2023,14027,pix,pendente,1144.95,0.0,1,1,0e51deabb8530a45348b7984c286886b7258a9561e0bcc471d91c930049f1e07,6cbd67e1763e660f4535e2103ddda2767fccb122e2d5a43e2bb1f8696e7f5783,manual_run_1,2026-06-24 01:00:04.939
5884,5884,14558,20231119,2023-11-19,2023,5519,boleto,recusado,1064.82,0.0,1,1,7709da9ed5fb8980d96b68055bd75742c63638316dd2c47ae36063652245e56c,2c8e4debb411ed5dd8e83d3af08ad4b6351adc88e8263772c39613d1cfb46525,manual_run_1,2026-06-24 01:00:04.939
5957,5957,13051,20231005,2023-10-05,2023,4133,cartao_debito,recusado,930.63,0.0,1,1,6a7ea31aece98b07c9cf5d1fbc9bfc97872401561d4b76521228a48bc4cf6f2c,f72543cb3f3c39dc47de8853d7f338152dc4207747154bf3db8276b5f4212af4,manual_run_1,2026-06-24 01:00:04.939
8971,8971,5176,20231222,2023-12-22,2023,13084,boleto,recusado,1423.1,0.0,1,1,c7e51847bc7dee378b20b3d6cc49054a73488d97d31673aa32afe5bc25fdd3be,6da1924620e268d375451e0dd8d3f99709e3d0fa4c022cbb11d1d8e64e87388a,manual_run_1,2026-06-24 01:00:04.939
10829,10829,14638,20231013,2023-10-13,2023,4193,pix,recusado,752.64,0.0,1,1,966e5b539560e9b4049d1e8261cf508035e63f6e4f03a4374b8793dea239d9a3,2e3bdbb3d82627ca435abba583dcec29e3370ccccd3ae7dc82a281400f105d78,manual_run_1,2026-06-24 01:00:04.939
11463,11463,4569,20230315,2023-03-15,2023,9621,boleto,pendente,114.75,0.0,1,1,4011f4bc717572f203924e6436c651bf729e9005f0ed53320109c437ee80a67d,4d5e578028dc62bb469f752f9fe306a5a6f1f99983e03cb01bbbfda64d6726f0,manual_run_1,2026-06-24 01:00:04.939
12508,12508,9516,20231106,2023-11-06,2023,6359,cartao_credito,pendente,644.03,0.0,9,1,4b14a9dde24ad3fed98d77cef8d3f07050238af85f397f98bacfd4d5f73309a0,623cb4234e3e5aa37312b945f74195d515b4fe1decb81dc2a5e2f833fe2d45a4,manual_run_1,2026-06-24 01:00:04.939
14244,14244,11048,20230315,2023-03-15,2023,3860,cartao_credito,recusado,2142.63,0.0,6,1,824f637b5a2cd9e295f814455b71db9584bd0655f29e19a9d042db9782b896a8,b3ffe7917d946e710676dc5750197d55917951ab6828b5b57c50bb33520a4988,manual_run_1,2026-06-24 01:00:04.939
1249,1249,2938,20230201,2023-02-01,2023,7638,cartao_debito,recusado,902.22,0.0,1,1,7da3b5ce7b1193d3d7473885b5cf85e79818ba5dcb40ff40e762be40524ee503,9c38fe91f62f1c77f45ef210d06f58e1587ca315e572b47eee3f98aa380edb71,manual_run_1,2026-06-24 01:00:04.939
12768,12768,10382,20230730,2023-07-30,2023,13750,pix,pendente,200.21,0.0,1,1,5f85c2c67c8fb1442274748581800c550c101d3d356113478f9ea8f96bd30ecd,45b42046fa1789872fffdf7fbb151ae4fa0a93b2c04cb43111cd9303d0d3e4cf,manual_run_1,2026-06-24 01:00:04.939
8176,8176,8201,20230906,2023-09-06,2023,2374,cartao_credito,pendente,2758.5,0.0,12,1,66dddd6cae289848cb14ce976e8217c8cb5bdd194c9b99c3154ad00c409b769a,351d49cc233831c13eef296c273d8aa07982b7e06737f9364f9c501834900651,manual_run_1,2026-06-24 01:00:04.939
410,410,1150,20231102,2023-11-02,2023,12788,cartao_credito,recusado,1229.34,0.0,5,1,6f4194f1f8bdfe601aecc29479866b760037f6db90255501e3a0748040d69eb5,bcd26320779ca818983d0749a7249aa8f6ca89eb7f8f8944bca214a0bcbd57c6,manual_run_1,2026-06-24 01:00:04.939
4317,4317,11170,20230729,2023-07-29,2023,10205,boleto,recusado,1810.89,0.0,1,1,124a029b203d41fe29769eb571d3259b17921338d3b0e83f32be68d43ec7a1ec,27ea86d4c22fb1a00e7771f197edf36a13081b47c7e0dbdfa0a206fae9195147,manual_run_1,2026-06-24 01:00:04.939
5359,5359,6688,20230222,2023-02-22,2023,10038,cartao_credito,pendente,2039.4,0.0,7,1,d33a1b8cade85cf84e77a65223667134638bba37ce8f78d0805c204491f8a301,d5e0cfe81dcfe1813f7068e2202a84bd7d00bb9653289d908b2583537b972173,manual_run_1,2026-06-24 01:00:04.939
5627,5627,6094,20231216,2023-12-16,2023,2877,pix,estornado,2426.51,0.0,1,1,7b59306d172950a750eac69828157630fc5b0e77abe5a3e616076274ab4e6272,59a335f523da7d37d780c052f8ab0c6e2d1f7d9634e1c21c14ae943838123b58,manual_run_1,2026-06-24 01:00:04.939
8142,8142,11102,20230210,2023-02-10,2023,807,cartao_credito,pendente,1720.53,0.0,7,1,f98edb84527edde2f002f7da763b349adc7df4d0fc96df27a56f3b2377f4da59,7072ac972056fa1a773b5b1b60c54cb6bf4d7e9f4092cb907128ad8bbd09cfb2,manual_run_1,2026-06-24 01:00:04.939
1439,1439,14494,20230716,2023-07-16,2023,13650,boleto,pendente,2578.94,0.0,1,1,11250ca9bcfe4f9ed8815c5836d03cb00d182e0045c032af6f584eebe3b50f25,d1ea7470875722b21aba4ed54a5941a45b169ac3b08fa66ee5de214fb5d85fc7,manual_run_1,2026-06-24 01:00:04.939
4116,4116,12359,20230501,2023-05-01,2023,3542,cartao_credito,pendente,465.57,0.0,6,1,9d1344954e49beff7675ec01df1fed224f333660a3926d040c7ab33098b53afc,ab45a5d1522da05cb8b58f48ad93c18dd1e83edfbfad23532c7d3b7fe0ca4b94,manual_run_1,2026-06-24 01:00:04.939
6336,6336,11875,20230309,2023-03-09,2023,3639,cartao_credito,recusado,2980.68,0.0,9,1,78cb8689bae0e103fd75b1fbdb793b980565855ddc7ee2119b11d37d9446eff3,5f7fe67985bbf803c96851a406dac70100efebccb1b636dfb5f45d009902b01e,manual_run_1,2026-06-24 01:00:04.939
7004,7004,14475,20230714,2023-07-14,2023,14335,cartao_debito,estornado,1368.56,0.0,1,1,578cd08ffb54a4dfbd622157d0cf072ed976e5de3b2b2630046ab14f33264a05,ab32b87bbabdb0469549cb518641e63ac31f1cddc9548d677521304eeb10be2d,manual_run_1,2026-06-24 01:00:04.939
8212,8212,14250,20230106,2023-01-06,2023,7959,boleto,recusado,2469.25,0.0,1,1,3526bbe0782324dc8c05da34600b42b2b29ca50cd25b3572bbacc82f64ebdb43,dce6ec857315a57801366a0e7a6afe1874da18a543f13d65d5142b6ebd41e96f,manual_run_1,2026-06-24 01:00:04.939
8383,8383,392,20230126,2023-01-26,2023,8674,boleto,pendente,386.54,0.0,1,1,325b745565553111de23fb2eb46e7dcbb8fe039dbf5b3974f98a7e7a30228ce9,c25e925104b0b6ea5ea165cbed2f4f0bd5495bf4bc50b5146dd03c11f2c992d5,manual_run_1,2026-06-24 01:00:04.939
10266,10266,12621,20230220,2023-02-20,2023,1596,cartao_debito,recusado,2174.08,0.0,1,1,5eed338a4a0882663ea07ffef47d100952f0c25271176a55388ccddc3f2c6af9,1c8de8aabde8d0090dfef66d14c052159adec9b7d2487b984dac2f9d0a55a905,manual_run_1,2026-06-24 01:00:04.939
10608,10608,5377,20231031,2023-10-31,2023,7280,cartao_debito,pendente,1520.52,0.0,1,1,07b633f5b13ec755677331cec16b614e6c12dd97966a90a2fcae28aab180aa58,07e6fa8221bda6d9b1c1192f5e2e1bd232c48b4bc60f04f78ea1a56cbcc5b3e4,manual_run_1,2026-06-24 01:00:04.939
11584,11584,14577,20230412,2023-04-12,2023,3244,cartao_debito,recusado,257.11,0.0,1,1,cd78ddc4038e72f555db6d81a2779c5fdaf8f5b676f8b2379aeb10fee16c2f91,4b23240b1a0c38be46cadb505ff20e0ce7c775948a88bf1fbefbe8a04c745b2a,manual_run_1,2026-06-24 01:00:04.939
13280,13280,8560,20230217,2023-02-17,2023,6711,cartao_credito,pendente,1785.95,0.0,8,1,b6bc09ff33782c66bbd61fc56148803f952e02ede41622b070596323b4cada78,c8818902de24326413809a14a54d8840e520edff1c57a5d1296cce0006756e5a,manual_run_1,2026-06-24 01:00:04.939
13440,13440,4370,20230612,2023-06-12,2023,2838,boleto,pendente,172.46,0.0,1,1,59f271c89c4daab62f4269ebf5ba47d535d23db086cb99c78d1275e374bfacab,ccb4a40c0aef27dc98c4c7dcd37c8d2205d1aaf952e2a55a6f7066a7c045bad9,manual_run_1,2026-06-24 01:00:04.939
519,519,8759,20230113,2023-01-13,2023,9619,cartao_credito,pendente,2784.91,0.0,4,1,eda38c175547ab2dcf49e96cc820ddcc6bb3ff95ad7a8362c0aa2766978a0d8e,8aee3efc8b1acad1bcccdc46ca82eb6ba901151ee78747251644797af2edd823,manual_run_1,2026-06-24 01:00:04.939
8859,8859,3232,20230212,2023-02-12,2023,14177,cartao_debito,recusado,2724.06,0.0,1,1,a3cb1af3e5e4beef4989598834303b8cb0e15ba1301174fa1ed9ccad1743d790,9247ac15b78edf603acfe2c2568a2eee8fae3d0dbd9b16ff6db4542924c71c4f,manual_run_1,2026-06-24 01:00:04.939
12681,12681,9456,20230723,2023-07-23,2023,5345,cartao_debito,recusado,381.18,0.0,1,1,a2a7bb79ec0c8711d63e49f737c70f381e75cd1ed81b66c10104637f343b5ce4,8fef45f2d340d037fdf7adbda0d2e057b455df37010e218b25cdbb98b1014219,manual_run_1,2026-06-24 01:00:04.939
13680,13680,1724,20230310,2023-03-10,2023,10670,pix,recusado,2924.64,0.0,1,1,264d8df9804869b7d59b2919cf943f880981bed2fd5fde3d96f7d9383d158813,2a468e5fe098642d22ba9600fb3d4628d61243319151a19f22f80cb00c943f63,manual_run_1,2026-06-24 01:00:04.939
4206,4206,12433,20230218,2023-02-18,2023,2603,cartao_credito,pendente,171.87,0.0,6,1,caffcae70a592ed9ecae3c26a7a3a7694a530dab68ea2864b624b7b1454f08d9,a62d306776185eae329b4cbfd08d41032afaa9dd4b5aaac24ad1a50d7d47e5b4,manual_run_1,2026-06-24 01:00:04.939
5157,5157,7023,20230509,2023-05-09,2023,8773,boleto,recusado,2410.12,0.0,1,1,1643755a86bf1785c9e5a62d4ee3f1af7a1adf08128eeac3726c13248158d889,8fb00ff8116132827795f8323d7decbbb1e8b0c3c06437f665d3c7a2b32659d0,manual_run_1,2026-06-24 01:00:04.939
579,579,3181,20231008,2023-10-08,2023,11745,boleto,recusado,2319.05,0.0,1,1,a93d44a526c250f21a74704b138b222d0d4c905faeab5ae769ae91cc71181d09,73b51e4344840d7c990e828e55d340247bfd4f606a5b03991a125fbe5f088881,manual_run_1,2026-06-24 01:00:04.939
8569,8569,5468,20230817,2023-08-17,2023,1909,cartao_credito,estornado,1638.3,0.0,6,1,e551899327bea0319a47e56e1113128af4dda85cc3053a6a457d0e4d7f3ad689,b70df4aef6658de1592bce43abdbfa569a5a3dd8cd8e84a885b986f19b5da8f5,manual_run_1,2026-06-24 01:00:04.939
9432,9432,3492,20230506,2023-05-06,2023,13523,cartao_credito,estornado,1610.14,0.0,7,1,d37676195bd68e6007bd4b6b468d61f0d074810cb759b39b9ff61383b53366ea,8ab716ef3706bcfc0ac1ff770ce1009a955f55a6c3836164c1a7986033a070ea,manual_run_1,2026-06-24 01:00:04.939
12156,12156,6358,20231024,2023-10-24,2023,551,cartao_debito,estornado,59.86,0.0,1,1,4aefc5b76cf130731b599a20ca093ec7edee03a7c713fc7217a86a78e77e9255,0a9c05f37a067adcf81b81ca8234929a72ce8e7db920e4f5af315a6531feb9e9,manual_run_1,2026-06-24 01:00:04.939
14586,14586,4936,20230317,2023-03-17,2023,7656,boleto,recusado,1635.76,0.0,1,1,34f971a3ccfbbca397ad9acbb756553c8d9d7a12078ced3a1db8ebdf50bcef94,66c992e90580c30a20637ceed94d04c4f82d445b4970ee150dd3c244a82a75bf,manual_run_1,2026-06-24 01:00:04.939
