id_pedido,id_cliente,data_pedido,status,valor_total,id_cupom,updated_at
12200,10132,2025-12-29T00:00:00,entregue,697.72,3524.0,2026-04-20T00:00:00
12201,4891,2023-04-27T00:00:00,pendente,347.62,4044.0,2025-12-02T00:00:00
12202,10660,2023-05-19T00:00:00,entregue,851.8,,2025-01-09T00:00:00
12203,11271,2026-03-19T00:00:00,entregue,2027.33,,2026-05-10T00:00:00
12204,11983,2026-04-19T00:00:00,entregue,848.53,6761.0,2026-05-29T00:00:00
12205,9069,2025-08-19T00:00:00,entregue,2719.55,,2026-03-30T00:00:00
12206,12005,2023-10-27T00:00:00,entregue,598.16,,2024-06-08T00:00:00
12207,12888,2024-12-08T00:00:00,entregue,1166.15,,2025-05-25T00:00:00
12208,11469,2023-10-22T00:00:00,entregue,2604.06,5980.0,2025-09-13T00:00:00
12209,3972,2025-07-20T00:00:00,entregue,1444.23,,2025-09-09T00:00:00
12210,158,2023-11-05T00:00:00,enviado,1951.56,11642.0,2025-06-26T00:00:00
12211,4414,2023-07-05T00:00:00,entregue,976.6,10781.0,2024-01-31T00:00:00
12212,13478,2025-12-23T00:00:00,entregue,677.76,,2026-04-26T00:00:00
12213,14446,2025-09-07T00:00:00,processando,2098.04,,2026-02-11T00:00:00
12214,14092,2025-12-09T00:00:00,entregue,1253.78,,2026-03-28T00:00:00
12215,10709,2023-08-24T00:00:00,entregue,2920.13,6213.0,2025-01-04T00:00:00
12216,4573,2026-01-03T00:00:00,entregue,1287.68,5728.0,2026-01-22T00:00:00
12217,959,2023-11-19T00:00:00,entregue,207.36,,2025-07-28T00:00:00
12218,12605,2024-10-13T00:00:00,entregue,2318.07,,2025-05-22T00:00:00
12219,8360,2025-05-20T00:00:00,cancelado,2246.49,,2026-04-15T00:00:00
12220,11847,2026-05-04T00:00:00,entregue,2498.88,9745.0,2026-05-30T00:00:00
12221,1550,2023-01-21T00:00:00,entregue,170.66,,2025-03-05T00:00:00
12222,10728,2024-10-07T00:00:00,entregue,2066.74,,2025-11-25T00:00:00
12223,13511,2023-11-03T00:00:00,entregue,400.51,,2024-06-17T00:00:00
12224,8745,2024-12-30T00:00:00,cancelado,2999.12,,2025-09-16T00:00:00
12225,5130,2025-06-30T00:00:00,cancelado,2364.55,13785.0,2025-09-04T00:00:00
12226,12416,2024-12-16T00:00:00,processando,783.78,6422.0,2026-03-20T00:00:00
12227,5419,2024-10-31T00:00:00,enviado,1334.14,6481.0,2025-08-14T00:00:00
12228,6439,2026-03-11T00:00:00,processando,2181.4,,2026-05-04T00:00:00
12229,203,2026-05-22T00:00:00,entregue,1120.49,4810.0,2026-05-24T00:00:00
12230,12279,2025-07-28T00:00:00,entregue,1311.09,5758.0,2025-10-02T00:00:00
12231,10875,2024-11-29T00:00:00,cancelado,2399.51,,2026-06-06T00:00:00
12232,414,2023-03-07T00:00:00,entregue,899.38,,2023-10-07T00:00:00
12233,2551,2024-12-30T00:00:00,pendente,2382.31,,2025-03-07T00:00:00
12234,3162,2025-10-30T00:00:00,entregue,1896.18,,2026-02-02T00:00:00
12235,13914,2023-09-09T00:00:00,processando,2555.78,,2025-12-17T00:00:00
12236,5252,2024-06-27T00:00:00,entregue,2827.66,,2024-11-06T00:00:00
12237,2055,2023-12-03T00:00:00,processando,301.06,,2024-01-04T00:00:00
12238,2920,2024-02-08T00:00:00,entregue,2126.05,,2024-11-25T00:00:00
12239,13444,2024-01-14T00:00:00,cancelado,693.49,,2025-05-29T00:00:00
12240,14193,2023-01-26T00:00:00,entregue,1045.21,,2023-12-21T00:00:00
12241,12914,2025-11-05T00:00:00,enviado,2102.82,,2026-01-29T00:00:00
12242,2238,2024-01-01T00:00:00,processando,1562.0,966.0,2025-06-22T00:00:00
12243,11670,2024-06-28T00:00:00,entregue,1746.18,12795.0,2026-05-10T00:00:00
12244,7196,2025-10-13T00:00:00,entregue,703.28,,2025-12-19T00:00:00
12245,9819,2024-07-10T00:00:00,pendente,2526.45,,2025-12-08T00:00:00
12246,9793,2026-01-20T00:00:00,cancelado,2847.45,,2026-04-21T00:00:00
12247,10326,2023-02-06T00:00:00,entregue,2470.6,1545.0,2024-08-04T00:00:00
12248,9645,2024-04-15T00:00:00,entregue,2643.56,,2024-05-27T00:00:00
12249,6421,2024-02-27T00:00:00,enviado,1143.58,,2025-03-12T00:00:00
12250,5146,2024-02-17T00:00:00,entregue,1778.87,,2024-05-06T00:00:00
12251,280,2024-06-23T00:00:00,entregue,1066.49,6508.0,2025-08-02T00:00:00
12252,3748,2025-02-15T00:00:00,entregue,1476.57,,2025-08-10T00:00:00
12253,7291,2025-07-02T00:00:00,enviado,1918.85,,2025-07-10T00:00:00
12254,2278,2024-07-03T00:00:00,entregue,260.6,,2025-04-30T00:00:00
12255,13213,2023-04-10T00:00:00,entregue,838.46,,2024-04-13T00:00:00
12256,11162,2026-05-13T00:00:00,entregue,431.52,9163.0,2026-06-11T00:00:00
12257,3035,2026-05-25T00:00:00,entregue,276.75,,2026-06-02T00:00:00
12258,9635,2025-02-04T00:00:00,processando,786.35,,2025-09-27T00:00:00
12259,14635,2026-02-05T00:00:00,entregue,1789.93,,2026-05-23T00:00:00
12260,12558,2024-05-04T00:00:00,entregue,1824.04,,2025-04-02T00:00:00
12261,12602,2024-02-19T00:00:00,cancelado,1537.96,,2025-08-17T00:00:00
12262,14617,2023-03-03T00:00:00,entregue,577.87,,2023-06-23T00:00:00
12263,5332,2025-08-21T00:00:00,entregue,1587.77,,2026-05-09T00:00:00
12264,13341,2023-11-01T00:00:00,entregue,1081.88,,2024-01-29T00:00:00
12265,14228,2026-02-24T00:00:00,entregue,1688.34,,2026-04-17T00:00:00
12266,1117,2024-12-06T00:00:00,entregue,1176.96,91.0,2025-02-02T00:00:00
12267,3140,2023-06-17T00:00:00,cancelado,838.81,7928.0,2023-10-13T00:00:00
12268,4905,2025-09-05T00:00:00,entregue,235.82,,2025-10-30T00:00:00
12269,12989,2023-02-09T00:00:00,entregue,1094.93,,2025-03-13T00:00:00
12270,11336,2023-12-30T00:00:00,entregue,2627.1,,2024-10-09T00:00:00
12271,13200,2025-08-15T00:00:00,entregue,1983.15,,2026-03-25T00:00:00
12272,7344,2023-11-12T00:00:00,processando,2292.98,,2024-12-09T00:00:00
12273,4352,2024-08-02T00:00:00,enviado,2012.1,,2025-06-30T00:00:00
12274,5736,2024-11-05T00:00:00,enviado,999.81,,2025-04-12T00:00:00
12275,11314,2025-08-13T00:00:00,enviado,1187.49,,2026-03-07T00:00:00
12276,14588,2025-07-01T00:00:00,entregue,597.62,11405.0,2025-07-12T00:00:00
12277,3471,2025-06-17T00:00:00,entregue,1228.4,,2025-07-02T00:00:00
12278,13067,2024-04-19T00:00:00,entregue,2943.31,,2026-01-18T00:00:00
12279,5117,2026-05-21T00:00:00,entregue,2513.23,,2026-06-09T00:00:00
12280,3117,2024-05-07T00:00:00,processando,315.51,4803.0,2025-03-07T00:00:00
12281,8945,2023-05-22T00:00:00,entregue,2258.68,,2023-08-16T00:00:00
12282,1213,2023-08-18T00:00:00,processando,48.19,,2025-04-09T00:00:00
12283,5557,2025-07-06T00:00:00,enviado,1759.86,,2025-09-01T00:00:00
12284,5607,2024-09-18T00:00:00,cancelado,1135.16,,2024-12-06T00:00:00
12285,10094,2025-05-19T00:00:00,cancelado,1328.75,,2025-10-08T00:00:00
12286,10171,2024-04-25T00:00:00,cancelado,1284.19,2794.0,2025-09-06T00:00:00
12287,13199,2024-09-03T00:00:00,entregue,228.65,,2024-09-28T00:00:00
12288,6741,2024-06-02T00:00:00,cancelado,230.91,12817.0,2024-12-15T00:00:00
12289,4825,2023-04-26T00:00:00,processando,638.59,,2024-01-11T00:00:00
12290,12158,2023-04-21T00:00:00,cancelado,2200.29,,2026-06-09T00:00:00
12291,3818,2023-04-29T00:00:00,entregue,424.0,,2025-02-01T00:00:00
12292,3865,2023-12-03T00:00:00,processando,2211.42,,2026-05-27T00:00:00
12293,12436,2025-04-21T00:00:00,enviado,660.88,5967.0,2025-05-25T00:00:00
12294,27,2025-04-11T00:00:00,entregue,2766.58,,2026-03-19T00:00:00
12295,2746,2023-11-26T00:00:00,pendente,2216.26,,2024-06-06T00:00:00
12296,9211,2024-07-06T00:00:00,pendente,1466.47,4347.0,2025-07-10T00:00:00
12297,6058,2025-01-16T00:00:00,enviado,756.44,,2025-08-28T00:00:00
12298,1364,2024-08-16T00:00:00,entregue,1027.32,,2025-04-30T00:00:00
12299,5612,2024-02-06T00:00:00,processando,814.79,,2025-04-28T00:00:00
12300,10035,2025-04-02T00:00:00,enviado,1797.51,,2026-03-15T00:00:00
12301,7819,2025-02-24T00:00:00,enviado,1722.33,,2025-03-15T00:00:00
12302,9120,2023-04-08T00:00:00,cancelado,347.31,,2024-01-27T00:00:00
12303,2808,2025-08-18T00:00:00,processando,2253.34,,2025-12-11T00:00:00
12304,4292,2025-11-29T00:00:00,enviado,584.44,1305.0,2026-05-17T00:00:00
12305,9766,2026-02-03T00:00:00,entregue,2868.88,,2026-04-19T00:00:00
12306,12896,2025-08-25T00:00:00,entregue,2106.54,,2025-12-25T00:00:00
12307,10144,2025-03-21T00:00:00,entregue,1376.62,,2025-11-25T00:00:00
12308,10224,2024-11-02T00:00:00,enviado,2577.59,,2026-02-14T00:00:00
12309,14936,2025-05-17T00:00:00,entregue,668.22,,2025-05-20T00:00:00
12310,3449,2025-01-08T00:00:00,entregue,2017.16,,2025-04-29T00:00:00
12311,4947,2024-07-25T00:00:00,pendente,2816.36,5884.0,2024-12-30T00:00:00
12312,3889,2023-02-21T00:00:00,enviado,608.11,5071.0,2024-08-05T00:00:00
12313,1676,2024-09-08T00:00:00,enviado,2678.8,13455.0,2025-06-09T00:00:00
12314,4390,2026-05-07T00:00:00,entregue,360.37,,2026-06-03T00:00:00
12315,13411,2024-02-26T00:00:00,cancelado,1754.25,,2026-02-09T00:00:00
12316,4036,2024-07-07T00:00:00,enviado,603.59,,2025-09-28T00:00:00
12317,10562,2024-12-19T00:00:00,pendente,2335.35,13081.0,2025-10-30T00:00:00
12318,11053,2023-09-21T00:00:00,entregue,1177.83,,2025-04-28T00:00:00
12319,13250,2023-02-10T00:00:00,cancelado,1886.28,,2023-07-07T00:00:00
12320,6001,2025-05-09T00:00:00,entregue,676.14,,2025-07-03T00:00:00
12321,2195,2025-05-07T00:00:00,entregue,706.48,,2026-03-16T00:00:00
12322,9282,2025-12-17T00:00:00,entregue,2900.05,,2026-03-17T00:00:00
12323,993,2025-10-19T00:00:00,processando,1346.62,8484.0,2026-01-16T00:00:00
12324,2880,2025-05-23T00:00:00,entregue,2191.66,12814.0,2025-11-07T00:00:00
12325,7528,2023-12-30T00:00:00,processando,2345.3,5069.0,2026-01-31T00:00:00
12326,1464,2024-11-06T00:00:00,processando,330.3,1585.0,2024-12-03T00:00:00
12327,4100,2025-02-16T00:00:00,entregue,1501.4,3106.0,2025-06-11T00:00:00
12328,857,2025-01-22T00:00:00,entregue,1621.13,,2025-03-14T00:00:00
12329,8503,2025-11-11T00:00:00,processando,898.16,,2026-01-23T00:00:00
12330,9351,2023-07-04T00:00:00,entregue,1936.6,,2025-01-20T00:00:00
12331,9423,2023-11-22T00:00:00,entregue,877.76,7394.0,2024-03-13T00:00:00
12332,4092,2024-03-09T00:00:00,entregue,2738.22,,2025-07-30T00:00:00
12333,10923,2024-06-02T00:00:00,entregue,1373.45,,2026-02-09T00:00:00
12334,11265,2025-03-14T00:00:00,cancelado,2732.87,,2025-11-09T00:00:00
12335,9394,2026-01-03T00:00:00,pendente,1456.87,,2026-02-01T00:00:00
12336,6712,2025-06-30T00:00:00,enviado,653.66,,2026-02-11T00:00:00
12337,10757,2023-02-15T00:00:00,enviado,2009.95,,2025-03-12T00:00:00
12338,10252,2023-11-03T00:00:00,entregue,1341.33,,2024-10-31T00:00:00
12339,1709,2023-08-08T00:00:00,processando,1014.54,9597.0,2023-08-29T00:00:00
12340,14724,2025-01-22T00:00:00,enviado,2411.91,,2025-05-24T00:00:00
12341,9532,2025-01-15T00:00:00,entregue,2118.26,,2025-06-19T00:00:00
12342,5174,2024-03-19T00:00:00,entregue,518.52,4108.0,2026-03-18T00:00:00
12343,253,2023-06-08T00:00:00,enviado,73.89,,2023-10-13T00:00:00
12344,14235,2025-03-12T00:00:00,entregue,230.35,,2025-05-10T00:00:00
12345,3436,2024-11-28T00:00:00,entregue,2840.06,,2025-11-02T00:00:00
12346,10090,2025-06-11T00:00:00,entregue,1482.92,,2025-11-11T00:00:00
12347,785,2025-10-21T00:00:00,entregue,1424.22,,2026-04-12T00:00:00
12348,3294,2023-11-22T00:00:00,entregue,1544.03,,2025-03-18T00:00:00
12349,8525,2023-03-18T00:00:00,processando,2143.72,412.0,2025-01-01T00:00:00
12350,9453,2025-08-31T00:00:00,entregue,2118.83,,2026-04-14T00:00:00
12351,14535,2023-04-29T00:00:00,entregue,1449.99,,2024-05-30T00:00:00
12352,7301,2023-02-21T00:00:00,entregue,2244.49,,2025-03-17T00:00:00
12353,2604,2025-01-18T00:00:00,entregue,680.3,12904.0,2025-06-06T00:00:00
12354,3131,2025-02-20T00:00:00,entregue,1915.25,2251.0,2025-03-29T00:00:00
12355,8268,2024-09-26T00:00:00,cancelado,2756.4,1332.0,2026-05-25T00:00:00
12356,9551,2023-04-12T00:00:00,enviado,2694.67,,2025-09-22T00:00:00
12357,6002,2026-05-04T00:00:00,entregue,1415.52,10593.0,2026-06-06T00:00:00
12358,2757,2024-03-11T00:00:00,cancelado,20.96,,2024-06-23T00:00:00
12359,3542,2026-01-08T00:00:00,entregue,518.3,,2026-01-13T00:00:00
12360,8272,2024-03-11T00:00:00,enviado,2551.4,,2025-05-29T00:00:00
12361,8511,2025-01-08T00:00:00,entregue,2133.9,,2025-03-06T00:00:00
12362,12752,2023-01-08T00:00:00,entregue,1502.59,,2024-07-09T00:00:00
12363,2821,2025-01-29T00:00:00,enviado,1795.53,,2025-08-14T00:00:00
12364,13614,2024-03-20T00:00:00,entregue,62.25,12146.0,2024-05-21T00:00:00
12365,1968,2023-05-28T00:00:00,entregue,2884.37,,2024-03-22T00:00:00
12366,10211,2023-06-22T00:00:00,pendente,2706.08,,2024-11-29T00:00:00
12367,14641,2025-01-06T00:00:00,entregue,794.56,3923.0,2025-10-06T00:00:00
12368,7158,2023-04-07T00:00:00,processando,1578.68,,2024-10-13T00:00:00
12369,9345,2025-02-20T00:00:00,entregue,284.33,,2026-01-05T00:00:00
12370,6970,2026-03-18T00:00:00,entregue,858.12,,2026-06-02T00:00:00
12371,6586,2023-08-23T00:00:00,entregue,730.81,7548.0,2025-08-19T00:00:00
12372,13311,2026-01-11T00:00:00,enviado,2554.93,,2026-01-21T00:00:00
12373,7752,2025-11-07T00:00:00,entregue,2572.65,,2026-01-07T00:00:00
12374,3725,2023-01-01T00:00:00,enviado,2975.58,,2025-06-19T00:00:00
12375,8355,2023-09-29T00:00:00,processando,1255.78,,2024-11-15T00:00:00
12376,7271,2025-09-07T00:00:00,cancelado,1317.04,,2026-05-15T00:00:00
12377,11822,2023-11-11T00:00:00,entregue,1483.95,,2025-03-20T00:00:00
12378,1730,2025-04-24T00:00:00,cancelado,942.21,10554.0,2025-09-07T00:00:00
12379,8439,2026-03-26T00:00:00,entregue,2446.01,,2026-04-12T00:00:00
12380,1523,2025-06-13T00:00:00,entregue,1060.45,2808.0,2026-04-05T00:00:00
12381,2456,2025-06-21T00:00:00,entregue,735.35,,2025-12-16T00:00:00
12382,3278,2023-03-01T00:00:00,entregue,2737.02,,2025-05-27T00:00:00
12383,511,2024-02-10T00:00:00,entregue,2324.16,5769.0,2025-04-13T00:00:00
12384,1614,2023-04-10T00:00:00,entregue,2321.92,,2024-01-25T00:00:00
12385,4258,2024-11-16T00:00:00,enviado,63.85,,2026-01-28T00:00:00
12386,3886,2024-12-11T00:00:00,processando,216.49,,2025-10-10T00:00:00
12387,9737,2026-04-19T00:00:00,enviado,2552.66,,2026-05-07T00:00:00
12388,10348,2023-08-03T00:00:00,entregue,1042.29,,2024-05-24T00:00:00
12389,1116,2026-02-13T00:00:00,entregue,53.65,12412.0,2026-03-25T00:00:00
12390,2725,2024-02-15T00:00:00,cancelado,1828.09,11080.0,2026-04-06T00:00:00
12391,2636,2023-03-18T00:00:00,processando,1961.57,,2024-06-30T00:00:00
12392,8095,2025-07-09T00:00:00,entregue,502.41,,2025-07-14T00:00:00
12393,10107,2024-09-09T00:00:00,entregue,2296.29,,2025-09-22T00:00:00
12394,9691,2024-06-15T00:00:00,pendente,2691.45,2054.0,2024-08-07T00:00:00
12395,6656,2025-05-25T00:00:00,entregue,1697.81,,2026-01-21T00:00:00
12396,11434,2024-08-17T00:00:00,enviado,2844.9,14608.0,2024-10-11T00:00:00
12397,2428,2025-12-27T00:00:00,entregue,2611.33,,2026-05-28T00:00:00
12398,2491,2023-11-03T00:00:00,cancelado,1242.21,1403.0,2025-03-22T00:00:00
12399,13879,2025-06-04T00:00:00,entregue,1282.02,10885.0,2025-10-20T00:00:00
12400,10937,2024-08-29T00:00:00,entregue,2057.83,,2024-12-07T00:00:00
12401,10799,2023-01-04T00:00:00,entregue,1209.88,1338.0,2024-01-02T00:00:00
12402,2233,2024-02-12T00:00:00,entregue,1657.9,,2024-10-09T00:00:00
12403,9180,2025-06-03T00:00:00,entregue,365.42,,2025-09-22T00:00:00
12404,13189,2025-09-28T00:00:00,processando,2990.69,,2026-01-18T00:00:00
12405,9587,2025-10-07T00:00:00,cancelado,2369.54,,2026-03-25T00:00:00
12406,8300,2024-03-26T00:00:00,processando,1115.59,,2025-08-07T00:00:00
12407,5702,2026-04-08T00:00:00,cancelado,251.08,10681.0,2026-04-17T00:00:00
12408,13746,2023-07-20T00:00:00,entregue,2426.85,,2023-10-29T00:00:00
12409,5852,2023-08-22T00:00:00,entregue,556.13,,2025-10-27T00:00:00
12410,1447,2025-09-13T00:00:00,cancelado,2319.35,,2026-05-16T00:00:00
12411,3060,2024-12-20T00:00:00,entregue,750.51,,2025-09-14T00:00:00
12412,9818,2026-05-27T00:00:00,entregue,2220.27,,2026-06-10T00:00:00
12413,14027,2025-11-07T00:00:00,entregue,706.45,10395.0,2026-01-04T00:00:00
12414,11741,2024-08-11T00:00:00,entregue,1028.56,,2026-01-24T00:00:00
12415,2209,2023-10-07T00:00:00,cancelado,329.67,,2024-10-25T00:00:00
12416,1335,2024-08-31T00:00:00,pendente,218.37,10527.0,2025-06-03T00:00:00
12417,2248,2024-05-05T00:00:00,entregue,1644.83,,2026-02-14T00:00:00
12418,9451,2023-02-09T00:00:00,cancelado,602.88,,2025-01-06T00:00:00
12419,852,2025-11-16T00:00:00,processando,391.91,,2026-02-25T00:00:00
12420,8652,2024-07-23T00:00:00,entregue,916.58,,2025-01-12T00:00:00
12421,11830,2025-02-02T00:00:00,processando,2016.21,10894.0,2025-08-23T00:00:00
12422,7988,2024-01-22T00:00:00,enviado,2626.92,,2025-01-05T00:00:00
12423,3760,2023-10-31T00:00:00,processando,2502.67,,2024-01-29T00:00:00
12424,9398,2025-08-05T00:00:00,cancelado,52.63,,2026-05-08T00:00:00
12425,8896,2025-12-04T00:00:00,entregue,1024.82,11499.0,2026-05-11T00:00:00
12426,13460,2025-05-05T00:00:00,cancelado,2285.56,,2025-07-30T00:00:00
12427,5879,2025-02-21T00:00:00,entregue,246.18,,2025-11-14T00:00:00
12428,10014,2024-03-15T00:00:00,processando,2997.8,,2026-04-01T00:00:00
12429,10645,2024-12-22T00:00:00,processando,312.22,4124.0,2025-09-08T00:00:00
12430,8267,2026-03-24T00:00:00,entregue,424.3,,2026-04-08T00:00:00
12431,934,2024-03-02T00:00:00,pendente,2502.97,5835.0,2024-12-22T00:00:00
12432,6633,2025-03-17T00:00:00,entregue,1590.3,,2025-06-25T00:00:00
12433,2603,2023-03-08T00:00:00,processando,2403.8,3305.0,2026-05-08T00:00:00
12434,7455,2023-08-10T00:00:00,entregue,230.82,258.0,2024-01-01T00:00:00
12435,8812,2024-08-15T00:00:00,cancelado,815.13,,2025-01-19T00:00:00
12436,13197,2024-07-18T00:00:00,cancelado,1634.73,,2025-07-03T00:00:00
12437,10509,2025-09-19T00:00:00,enviado,1550.41,,2025-12-13T00:00:00
12438,8783,2023-04-22T00:00:00,entregue,546.35,,2025-09-20T00:00:00
12439,9492,2024-03-14T00:00:00,processando,1156.32,,2025-04-29T00:00:00
12440,3532,2023-01-06T00:00:00,entregue,466.46,,2024-04-25T00:00:00
12441,12325,2024-11-21T00:00:00,entregue,612.21,14484.0,2025-03-14T00:00:00
12442,7880,2023-05-18T00:00:00,entregue,2705.09,,2024-06-05T00:00:00
12443,1099,2025-04-21T00:00:00,entregue,590.26,,2025-08-18T00:00:00
12444,13773,2024-12-26T00:00:00,entregue,1133.58,,2025-08-17T00:00:00
12445,87,2024-07-14T00:00:00,entregue,722.82,14984.0,2025-08-11T00:00:00
12446,11604,2023-07-08T00:00:00,entregue,2530.76,,2024-06-11T00:00:00
12447,1739,2023-08-05T00:00:00,entregue,873.7,,2026-01-29T00:00:00
12448,6083,2026-03-25T00:00:00,pendente,53.08,12189.0,2026-06-04T00:00:00
12449,14457,2024-07-20T00:00:00,enviado,23.73,9100.0,2025-11-05T00:00:00
12450,2056,2023-08-28T00:00:00,processando,2582.71,,2025-03-07T00:00:00
12451,12530,2024-08-30T00:00:00,entregue,2965.1,,2025-07-03T00:00:00
12452,8243,2024-06-15T00:00:00,cancelado,1854.46,,2025-11-10T00:00:00
12453,1001,2024-08-20T00:00:00,processando,2763.92,,2025-01-12T00:00:00
12454,2986,2025-04-15T00:00:00,enviado,2893.96,13400.0,2025-05-20T00:00:00
12455,603,2023-10-04T00:00:00,entregue,1892.18,550.0,2024-11-05T00:00:00
12456,6090,2025-01-30T00:00:00,pendente,882.1,1241.0,2026-03-16T00:00:00
12457,13065,2024-11-09T00:00:00,entregue,1665.75,3587.0,2025-07-08T00:00:00
12458,14670,2023-11-03T00:00:00,pendente,1183.93,3293.0,2025-03-21T00:00:00
12459,12285,2025-09-07T00:00:00,enviado,1816.25,3293.0,2026-04-28T00:00:00
12460,11352,2025-04-01T00:00:00,processando,737.8,,2026-01-19T00:00:00
12461,4280,2025-08-21T00:00:00,entregue,1277.64,,2025-10-22T00:00:00
12462,2801,2026-03-17T00:00:00,entregue,1931.76,,2026-04-18T00:00:00
12463,6529,2025-02-01T00:00:00,entregue,2864.26,,2026-01-21T00:00:00
12464,14078,2024-07-23T00:00:00,enviado,1972.42,,2025-01-14T00:00:00
12465,6730,2025-03-14T00:00:00,entregue,413.84,,2025-11-17T00:00:00
12466,10628,2025-03-18T00:00:00,processando,2577.41,,2026-06-04T00:00:00
12467,11538,2023-09-01T00:00:00,entregue,1568.48,,2024-11-16T00:00:00
12468,9532,2026-05-24T00:00:00,processando,2089.9,,2026-06-08T00:00:00
12469,7435,2023-01-21T00:00:00,processando,130.53,,2025-09-05T00:00:00
12470,2159,2024-03-30T00:00:00,entregue,315.76,,2024-10-26T00:00:00
12471,706,2023-09-06T00:00:00,entregue,1105.06,,2025-07-14T00:00:00
12472,6284,2023-09-02T00:00:00,entregue,1425.85,,2024-09-07T00:00:00
12473,5546,2025-06-03T00:00:00,entregue,1275.22,,2025-08-11T00:00:00
12474,7783,2025-05-12T00:00:00,entregue,1720.11,,2026-02-21T00:00:00
12475,5034,2023-11-17T00:00:00,entregue,1731.01,11524.0,2025-02-27T00:00:00
12476,13779,2024-10-19T00:00:00,entregue,2336.77,,2026-05-14T00:00:00
12477,525,2024-02-07T00:00:00,entregue,2104.61,,2025-05-07T00:00:00
12478,257,2026-03-29T00:00:00,entregue,1816.74,,2026-06-05T00:00:00
12479,8553,2023-03-25T00:00:00,cancelado,2284.95,,2024-07-05T00:00:00
12480,8310,2025-10-22T00:00:00,entregue,1742.7,,2026-03-09T00:00:00
12481,8419,2023-05-21T00:00:00,entregue,979.66,,2023-07-08T00:00:00
12482,3906,2023-11-12T00:00:00,enviado,794.87,,2024-12-14T00:00:00
12483,865,2023-10-05T00:00:00,entregue,473.68,4520.0,2023-11-18T00:00:00
12484,11639,2024-01-10T00:00:00,entregue,348.09,5061.0,2024-07-20T00:00:00
12485,2495,2026-02-13T00:00:00,entregue,1825.65,,2026-05-12T00:00:00
12486,5961,2025-07-06T00:00:00,entregue,1173.98,,2026-05-29T00:00:00
12487,8734,2025-06-09T00:00:00,entregue,2986.87,,2026-03-26T00:00:00
12488,12331,2023-03-23T00:00:00,pendente,2697.65,,2023-11-11T00:00:00
12489,3151,2023-02-23T00:00:00,entregue,2233.16,,2023-12-27T00:00:00
12490,13966,2025-02-12T00:00:00,entregue,566.33,10461.0,2025-05-16T00:00:00
12491,8991,2026-02-24T00:00:00,cancelado,2218.58,,2026-02-26T00:00:00
12492,2356,2023-08-23T00:00:00,entregue,2471.9,,2024-04-16T00:00:00
12493,5916,2024-02-06T00:00:00,pendente,421.35,,2024-11-03T00:00:00
12494,13988,2023-09-15T00:00:00,enviado,1635.78,,2025-08-06T00:00:00
12495,6302,2025-11-08T00:00:00,entregue,1243.2,3280.0,2026-04-09T00:00:00
12496,4240,2026-03-24T00:00:00,cancelado,2355.46,,2026-05-14T00:00:00
12497,14426,2025-05-23T00:00:00,enviado,1690.07,278.0,2026-03-22T00:00:00
12498,7329,2023-06-01T00:00:00,entregue,545.81,,2025-06-27T00:00:00
12499,13046,2025-12-21T00:00:00,enviado,2338.95,,2026-02-25T00:00:00
12500,9865,2024-08-30T00:00:00,entregue,757.35,,2025-08-19T00:00:00
12501,14934,2025-06-30T00:00:00,entregue,2070.97,,2025-10-25T00:00:00
12502,4429,2024-11-09T00:00:00,enviado,1733.97,11712.0,2026-02-05T00:00:00
12503,9300,2026-03-17T00:00:00,entregue,711.7,,2026-04-26T00:00:00
12504,13751,2023-05-17T00:00:00,entregue,2953.34,12286.0,2025-06-05T00:00:00
12505,9516,2025-02-15T00:00:00,cancelado,1400.57,,2025-12-14T00:00:00
12506,13476,2023-06-21T00:00:00,entregue,908.67,,2024-05-09T00:00:00
12507,7221,2024-05-10T00:00:00,enviado,1036.4,8727.0,2025-07-14T00:00:00
12508,1820,2026-02-01T00:00:00,entregue,2197.99,,2026-04-03T00:00:00
12509,3000,2024-01-25T00:00:00,entregue,49.11,,2026-02-13T00:00:00
12510,9126,2023-07-21T00:00:00,enviado,2108.49,,2026-04-19T00:00:00
12511,5213,2026-01-01T00:00:00,entregue,1208.74,1925.0,2026-02-01T00:00:00
12512,3307,2025-02-21T00:00:00,enviado,192.73,,2026-01-29T00:00:00
12513,591,2023-03-28T00:00:00,entregue,1745.04,2090.0,2024-12-26T00:00:00
12514,5832,2024-06-17T00:00:00,processando,2454.28,,2025-01-02T00:00:00
12515,6916,2026-01-01T00:00:00,entregue,1569.59,10281.0,2026-03-22T00:00:00
12516,9336,2024-06-27T00:00:00,pendente,1454.12,,2024-12-23T00:00:00
12517,8221,2026-06-11T00:00:00,cancelado,2075.52,,2026-06-11T00:00:00
12518,14359,2025-01-23T00:00:00,entregue,2786.95,12118.0,2026-05-17T00:00:00
12519,1197,2023-04-15T00:00:00,entregue,97.43,,2024-04-15T00:00:00
12520,13959,2023-07-13T00:00:00,pendente,1791.9,12025.0,2025-09-26T00:00:00
12521,2508,2025-12-01T00:00:00,enviado,2972.96,,2026-03-13T00:00:00
12522,1984,2024-01-24T00:00:00,entregue,704.33,,2025-01-05T00:00:00
12523,13125,2024-07-14T00:00:00,entregue,183.6,,2025-08-06T00:00:00
12524,863,2025-06-21T00:00:00,entregue,1276.47,8799.0,2025-11-22T00:00:00
12525,3566,2024-08-10T00:00:00,enviado,1142.52,7866.0,2024-12-29T00:00:00
