id_item,id_pedido,id_produto,quantidade,valor_unitario,desconto_percentual,subtotal,updated_at
11989,11643,11043,2,528.02,16.0,887.07,2025-10-10T00:00:00
11990,3388,9751,10,978.49,6.0,9197.81,2024-03-25T00:00:00
11991,14883,5022,7,533.15,7.0,3470.81,2023-02-15T00:00:00
11992,7503,10238,8,104.85,18.0,687.82,2024-06-16T00:00:00
11993,4719,1723,6,2317.51,18.0,11402.15,2023-05-21T00:00:00
11994,4327,12078,4,602.74,17.0,2001.1,2025-12-08T00:00:00
11995,11101,10654,9,1471.87,22.0,10332.53,2023-08-31T00:00:00
11996,7497,6923,8,1288.82,24.0,7836.03,2024-09-11T00:00:00
11997,1754,10743,7,2642.51,1.0,18312.59,2023-11-03T00:00:00
11998,3938,7165,4,2416.45,17.0,8022.61,2023-02-06T00:00:00
11999,13809,8883,10,92.54,12.0,814.35,2024-05-30T00:00:00
12000,10114,12127,3,2323.83,7.0,6483.49,2025-03-22T00:00:00
12001,8237,8993,1,1301.89,6.0,1223.78,2023-10-03T00:00:00
12002,7946,9847,3,2097.31,20.0,5033.54,2024-04-17T00:00:00
12003,945,2111,9,1505.21,28.0,9753.76,2026-03-02T00:00:00
12004,2703,91,7,2496.32,29.0,12406.71,2025-11-12T00:00:00
12005,12747,8992,6,35.69,28.0,154.18,2023-11-27T00:00:00
12006,222,2834,6,1782.53,16.0,8983.95,2026-05-13T00:00:00
12007,5751,3539,2,2145.34,25.0,3218.01,2023-06-12T00:00:00
12008,12322,4910,3,1266.71,12.0,3344.11,2026-02-20T00:00:00
12009,7007,7723,9,805.03,3.0,7027.91,2024-09-06T00:00:00
12010,2344,13694,3,1606.36,24.0,3662.5,2025-05-13T00:00:00
12011,650,1331,6,1285.08,19.0,6245.49,2023-01-26T00:00:00
12012,8622,14224,7,792.92,9.0,5050.9,2024-04-18T00:00:00
12013,9825,7986,5,2690.27,15.0,11433.65,2024-08-23T00:00:00
12014,8443,11240,5,917.91,3.0,4451.86,2026-01-30T00:00:00
12015,1871,10052,9,1779.61,29.0,11371.71,2023-06-20T00:00:00
12016,7105,9239,3,831.11,3.0,2418.53,2023-07-29T00:00:00
12017,10057,5072,7,1743.1,12.0,10737.5,2026-01-12T00:00:00
12018,5503,1092,8,1131.99,13.0,7878.65,2023-05-24T00:00:00
12019,13706,2447,2,978.62,18.0,1604.94,2024-01-17T00:00:00
12020,5629,781,7,164.1,14.0,987.88,2026-04-05T00:00:00
12021,5726,13873,10,1381.07,19.0,11186.67,2025-03-19T00:00:00
12022,7043,7261,3,343.2,29.0,731.02,2026-02-22T00:00:00
12023,134,11728,3,2267.56,16.0,5714.25,2025-10-09T00:00:00
12024,9730,99,2,724.31,18.0,1187.87,2023-01-18T00:00:00
12025,10914,3810,7,34.95,19.0,198.17,2024-10-08T00:00:00
12026,2029,9754,8,434.25,13.0,3022.38,2024-04-08T00:00:00
12027,1615,10648,2,2021.72,14.0,3477.36,2024-08-26T00:00:00
12028,1411,12698,6,898.17,13.0,4688.45,2026-01-02T00:00:00
12029,11897,3456,6,2738.03,29.0,11664.01,2026-03-22T00:00:00
12030,14038,14669,5,2826.53,28.0,10175.51,2023-06-04T00:00:00
12031,11074,9647,3,2319.56,27.0,5079.84,2024-12-02T00:00:00
12032,10168,9993,10,77.83,11.0,692.69,2025-10-19T00:00:00
12033,3110,14577,7,2616.34,4.0,17581.8,2023-09-15T00:00:00
12034,2533,3561,5,826.0,11.0,3675.7,2025-06-01T00:00:00
12035,1355,11375,8,978.99,5.0,7440.32,2026-04-05T00:00:00
12036,4786,3816,10,2179.39,22.0,16999.24,2023-12-11T00:00:00
12037,4174,6049,1,1968.0,20.0,1574.4,2025-02-19T00:00:00
12038,6067,9202,6,315.49,25.0,1419.7,2023-03-13T00:00:00
12039,1058,11071,8,1572.22,21.0,9936.43,2025-08-29T00:00:00
12040,8770,5818,9,2647.18,6.0,22395.14,2024-04-26T00:00:00
12041,1954,10208,5,1367.13,4.0,6562.22,2023-05-20T00:00:00
12042,13576,13670,10,646.33,21.0,5106.01,2025-02-05T00:00:00
12043,4653,9071,4,1510.36,12.0,5316.47,2024-07-31T00:00:00
12044,11963,7661,3,2573.79,26.0,5713.81,2026-02-18T00:00:00
12045,13026,7380,3,417.16,4.0,1201.42,2023-01-21T00:00:00
12046,10066,5468,8,2873.06,14.0,19766.65,2023-03-01T00:00:00
12047,7878,8467,9,2680.63,4.0,23160.64,2025-12-08T00:00:00
12048,14956,10287,7,848.27,15.0,5047.21,2024-01-25T00:00:00
12049,4314,1425,5,2784.46,10.0,12530.07,2025-05-05T00:00:00
12050,6678,7351,5,2064.26,2.0,10114.87,2025-09-20T00:00:00
12051,4760,3329,2,2631.37,15.0,4473.33,2023-01-26T00:00:00
12052,1465,6090,5,326.07,20.0,1304.28,2024-01-07T00:00:00
12053,9865,1963,5,730.91,16.0,3069.82,2023-12-14T00:00:00
12054,12762,14054,5,2312.54,11.0,10290.8,2025-07-05T00:00:00
12055,2268,7533,5,2926.0,21.0,11557.7,2023-01-04T00:00:00
12056,6619,9911,6,1860.97,9.0,10160.9,2025-03-31T00:00:00
12057,5707,401,10,591.36,15.0,5026.56,2025-08-03T00:00:00
12058,6505,12917,7,2551.27,16.0,15001.47,2023-12-23T00:00:00
12059,9790,3324,7,1371.92,24.0,7298.61,2025-11-25T00:00:00
12060,1923,12486,2,1604.39,17.0,2663.29,2023-06-11T00:00:00
12061,5237,7593,10,491.09,6.0,4616.25,2023-03-24T00:00:00
12062,366,13931,4,2569.31,28.0,7399.61,2024-02-28T00:00:00
12063,11211,3788,3,38.95,21.0,92.31,2023-10-30T00:00:00
12064,4916,9472,7,1756.28,5.0,11679.26,2026-04-06T00:00:00
12065,11824,13732,10,1736.79,18.0,14241.68,2026-04-15T00:00:00
12066,1517,7429,3,698.99,23.0,1614.67,2025-04-27T00:00:00
12067,1605,6792,2,2016.46,24.0,3065.02,2023-03-13T00:00:00
12068,9318,7391,9,719.17,21.0,5113.3,2023-01-24T00:00:00
12069,141,9326,9,206.05,11.0,1650.46,2026-01-07T00:00:00
12070,2492,4271,8,2380.96,27.0,13904.81,2023-06-15T00:00:00
12071,14435,13467,9,2275.96,30.0,14338.55,2025-11-05T00:00:00
12072,14854,5489,3,1616.06,22.0,3781.58,2026-05-01T00:00:00
12073,11715,14396,10,2139.27,2.0,20964.85,2025-06-23T00:00:00
12074,11237,9059,9,1358.05,21.0,9655.74,2026-05-01T00:00:00
12075,834,6365,1,2386.3,28.0,1718.14,2024-08-03T00:00:00
12076,8237,12913,10,1345.66,5.0,12783.77,2025-12-07T00:00:00
12077,2685,378,1,2930.88,24.0,2227.47,2025-07-30T00:00:00
12078,9909,11979,6,2078.34,15.0,10599.53,2026-03-26T00:00:00
12079,7298,13063,1,2715.41,14.0,2335.25,2023-08-09T00:00:00
12080,7181,12441,6,2883.1,16.0,14530.82,2024-11-24T00:00:00
12081,5784,12207,2,2574.6,16.0,4325.33,2025-02-04T00:00:00
12082,13927,4579,1,917.66,14.0,789.19,2023-05-19T00:00:00
12083,19,11951,2,160.78,27.0,234.74,2024-12-04T00:00:00
12084,7231,9242,7,2657.19,17.0,15438.27,2026-02-04T00:00:00
12085,4320,12761,8,1676.79,26.0,9926.6,2025-10-03T00:00:00
12086,3666,2629,7,861.64,20.0,4825.18,2026-03-14T00:00:00
12087,5364,167,3,861.28,23.0,1989.56,2024-06-02T00:00:00
12088,10611,1871,8,1104.08,20.0,7066.11,2023-08-22T00:00:00
12089,5796,10505,6,953.51,16.0,4805.69,2023-04-27T00:00:00
12090,7333,1325,6,289.31,10.0,1562.27,2026-01-29T00:00:00
12091,1936,3708,1,2602.78,13.0,2264.42,2025-09-07T00:00:00
12092,9021,2943,2,2985.43,6.0,5612.61,2024-01-28T00:00:00
12093,14374,9443,10,1174.66,6.0,11041.8,2025-08-31T00:00:00
12094,6898,6777,5,2333.07,13.0,10148.85,2024-11-19T00:00:00
12095,7958,10355,6,2050.27,20.0,9841.3,2024-01-14T00:00:00
12096,7764,11675,7,2819.75,12.0,17369.66,2025-03-01T00:00:00
12097,13719,8991,1,2583.05,21.0,2040.61,2025-10-02T00:00:00
12098,8802,10291,5,2436.57,9.0,11086.39,2023-08-02T00:00:00
12099,3227,13520,10,1903.92,9.0,17325.67,2024-03-13T00:00:00
12100,9243,8139,5,113.92,25.0,427.2,2024-12-10T00:00:00
12101,4485,11062,6,536.35,27.0,2349.21,2025-04-08T00:00:00
12102,6789,10484,5,1078.61,11.0,4799.81,2026-06-06T00:00:00
12103,3703,12815,2,2011.84,20.0,3218.94,2023-03-13T00:00:00
12104,14428,14036,6,777.77,5.0,4433.29,2023-08-18T00:00:00
12105,4757,2037,5,2779.93,4.0,13343.66,2025-05-15T00:00:00
12106,4736,3878,3,2916.34,25.0,6561.77,2025-06-10T00:00:00
12107,1837,14073,7,74.03,10.0,466.39,2025-02-06T00:00:00
12108,12387,2651,6,1156.06,1.0,6867.0,2025-01-07T00:00:00
12109,9841,10913,3,2382.02,21.0,5645.39,2024-06-06T00:00:00
12110,12411,8410,1,1129.55,28.0,813.28,2025-11-03T00:00:00
12111,11328,10541,2,1907.85,23.0,2938.09,2026-04-08T00:00:00
12112,13682,7303,7,2283.29,26.0,11827.44,2023-01-03T00:00:00
12113,5874,5312,10,2653.8,19.0,21495.78,2024-05-17T00:00:00
12114,14041,3261,7,1148.29,14.0,6912.71,2026-02-07T00:00:00
12115,2973,2173,3,2524.37,7.0,7042.99,2026-05-29T00:00:00
12116,3628,12954,8,743.18,7.0,5529.26,2023-01-10T00:00:00
12117,11863,13342,8,590.39,5.0,4486.96,2026-01-29T00:00:00
12118,13422,11924,8,1171.49,11.0,8341.01,2024-04-14T00:00:00
12119,1792,8067,4,2714.71,10.0,9772.96,2024-12-24T00:00:00
12120,14272,12394,9,1578.46,7.0,13211.71,2025-03-30T00:00:00
12121,10395,3360,7,2645.1,24.0,14071.93,2023-03-06T00:00:00
12122,11867,12507,1,2118.98,21.0,1673.99,2023-01-28T00:00:00
12123,13080,5696,5,2233.98,23.0,8600.82,2026-02-13T00:00:00
12124,4015,346,4,2118.59,28.0,6101.54,2023-10-17T00:00:00
12125,3091,598,5,2017.06,21.0,7967.39,2024-06-09T00:00:00
12126,13236,5591,1,845.29,7.0,786.12,2023-05-25T00:00:00
12127,4708,49,6,1326.74,23.0,6129.54,2023-01-17T00:00:00
12128,3001,14594,5,897.0,22.0,3498.3,2023-09-29T00:00:00
12129,9942,3392,6,2621.09,5.0,14940.21,2023-11-15T00:00:00
12130,10608,13105,8,516.92,14.0,3556.41,2023-08-07T00:00:00
12131,12379,4319,7,2797.62,22.0,15275.01,2024-03-27T00:00:00
12132,4423,11927,1,1047.18,19.0,848.22,2023-01-05T00:00:00
12133,2226,11273,4,2918.94,9.0,10624.94,2023-08-30T00:00:00
12134,10737,9627,5,632.78,10.0,2847.51,2025-01-31T00:00:00
12135,748,3462,9,532.0,21.0,3782.52,2026-04-07T00:00:00
12136,4252,2712,5,2633.39,19.0,10665.23,2025-03-24T00:00:00
12137,657,6874,4,2517.75,8.0,9265.32,2023-10-01T00:00:00
12138,5589,7208,7,1240.29,28.0,6251.06,2023-03-31T00:00:00
12139,1036,6228,6,904.58,23.0,4179.16,2023-02-21T00:00:00
12140,1672,5861,7,2433.01,26.0,12602.99,2025-12-04T00:00:00
12141,8805,2535,8,1945.9,23.0,11986.74,2024-12-04T00:00:00
12142,11845,8632,7,2453.81,8.0,15802.54,2023-10-26T00:00:00
12143,8093,13720,8,537.09,20.0,3437.38,2025-10-27T00:00:00
12144,141,6479,10,2881.92,8.0,26513.66,2024-04-16T00:00:00
12145,10727,10937,9,1220.35,22.0,8566.86,2025-07-13T00:00:00
12146,14316,8597,10,1224.68,22.0,9552.5,2025-03-27T00:00:00
12147,11448,12069,1,459.94,14.0,395.55,2024-02-04T00:00:00
12148,13347,3601,2,1218.29,7.0,2266.02,2025-03-28T00:00:00
12149,5008,10777,6,582.29,22.0,2725.12,2023-07-14T00:00:00
12150,3231,13675,8,2841.07,9.0,20682.99,2026-04-04T00:00:00
12151,12776,2083,2,1360.77,21.0,2150.02,2025-03-09T00:00:00
12152,5399,8180,5,1659.03,7.0,7714.49,2026-04-21T00:00:00
12153,9522,1937,8,15.32,3.0,118.88,2026-04-03T00:00:00
12154,1373,3685,6,1520.59,6.0,8576.13,2026-03-18T00:00:00
12155,2750,7550,8,294.37,2.0,2307.86,2026-02-27T00:00:00
12156,3119,2107,3,1948.62,0.0,5845.86,2025-08-29T00:00:00
12157,498,5317,5,462.28,23.0,1779.78,2023-04-19T00:00:00
12158,7581,4517,4,2118.04,18.0,6947.17,2025-05-24T00:00:00
12159,13410,4548,1,2741.4,11.0,2439.85,2024-08-10T00:00:00
12160,14582,2368,4,1555.88,22.0,4854.35,2023-08-29T00:00:00
12161,13147,13468,2,2766.87,22.0,4316.32,2023-08-03T00:00:00
12162,4131,5220,6,1494.79,17.0,7444.05,2023-07-01T00:00:00
12163,4984,13447,8,1900.19,7.0,14137.41,2024-01-03T00:00:00
12164,9329,1835,1,1141.73,5.0,1084.64,2023-05-18T00:00:00
12165,7473,4205,4,1313.46,26.0,3887.84,2025-12-18T00:00:00
12166,5863,9564,5,2499.05,3.0,12120.39,2023-11-29T00:00:00
12167,2553,350,6,1919.28,20.0,9212.54,2023-09-02T00:00:00
12168,11168,13219,8,2404.21,18.0,15771.62,2023-11-11T00:00:00
12169,6165,8691,10,1187.68,8.0,10926.66,2023-09-16T00:00:00
12170,11244,4480,2,649.72,21.0,1026.56,2025-12-01T00:00:00
12171,1555,12790,6,562.37,29.0,2395.7,2023-06-08T00:00:00
12172,11834,6705,2,2701.68,15.0,4592.86,2024-01-23T00:00:00
12173,5285,2926,5,2652.71,11.0,11804.56,2025-04-19T00:00:00
12174,6482,3052,4,515.64,3.0,2000.68,2023-12-13T00:00:00
12175,5976,13238,3,1984.81,3.0,5775.8,2024-11-28T00:00:00
12176,7465,7573,6,1611.0,20.0,7732.8,2023-11-13T00:00:00
12177,13492,4853,10,2386.49,16.0,20046.52,2025-11-19T00:00:00
12178,6037,10008,3,1308.9,10.0,3534.03,2023-10-10T00:00:00
12179,13602,12283,3,48.01,12.0,126.75,2023-10-02T00:00:00
12180,3087,1772,1,1557.7,15.0,1324.05,2025-01-25T00:00:00
12181,8256,14764,10,1751.02,6.0,16459.59,2024-05-27T00:00:00
12182,13692,12847,6,1843.0,7.0,10283.94,2024-05-02T00:00:00
12183,6291,1214,4,409.68,9.0,1491.24,2024-06-22T00:00:00
12184,12512,4081,3,2355.12,3.0,6853.4,2023-10-25T00:00:00
12185,5477,1775,5,2002.06,26.0,7407.62,2025-07-29T00:00:00
12186,5290,11941,3,2300.42,22.0,5382.98,2023-03-11T00:00:00
12187,1621,2050,9,2768.41,3.0,24168.22,2026-01-21T00:00:00
12188,9957,13582,4,995.9,5.0,3784.42,2023-11-02T00:00:00
12189,13200,3517,6,2465.74,2.0,14498.55,2023-05-17T00:00:00
12190,4240,3606,1,638.73,21.0,504.6,2026-02-10T00:00:00
12191,14795,3782,3,2935.1,22.0,6868.13,2025-05-04T00:00:00
12192,4106,13994,4,1827.5,4.0,7017.6,2024-11-09T00:00:00
12193,12680,11930,10,1614.9,0.0,16149.0,2026-04-10T00:00:00
12194,5922,3154,6,1438.87,25.0,6474.91,2025-11-14T00:00:00
12195,7911,5212,7,2599.02,19.0,14736.44,2024-12-10T00:00:00
12196,3089,5960,5,2913.28,24.0,11070.46,2023-08-02T00:00:00
12197,1592,5997,1,1122.58,3.0,1088.9,2026-04-04T00:00:00
12198,74,12180,5,2592.73,16.0,10889.47,2025-04-28T00:00:00
12199,14808,12198,7,2117.61,5.0,14082.11,2023-03-07T00:00:00
12200,10069,14379,5,124.43,13.0,541.27,2025-03-15T00:00:00
12201,3264,3691,3,513.07,19.0,1246.76,2023-10-29T00:00:00
12202,3054,14303,9,152.59,23.0,1057.45,2024-03-07T00:00:00
12203,3606,3088,8,666.74,20.0,4267.14,2025-05-26T00:00:00
12204,119,740,9,478.32,5.0,4089.64,2026-01-02T00:00:00
12205,9963,5974,3,1041.98,22.0,2438.23,2024-09-30T00:00:00
12206,10763,2167,9,1873.49,4.0,16186.95,2025-07-31T00:00:00
12207,2046,6124,10,1237.92,18.0,10150.94,2024-03-19T00:00:00
12208,10020,49,5,1811.26,25.0,6792.22,2025-08-02T00:00:00
12209,14471,9647,6,2017.79,9.0,11017.13,2023-03-12T00:00:00
12210,3028,14157,9,2152.7,10.0,17436.87,2025-05-19T00:00:00
12211,797,13463,7,31.62,27.0,161.58,2026-05-30T00:00:00
12212,11679,1834,9,357.45,6.0,3024.03,2023-09-04T00:00:00
12213,9202,8118,2,637.07,27.0,930.12,2024-07-05T00:00:00
12214,412,5791,7,700.64,12.0,4315.94,2026-03-02T00:00:00
12215,6941,5856,4,1337.78,8.0,4923.03,2025-10-24T00:00:00
12216,9614,7235,3,1559.0,0.0,4677.0,2024-03-11T00:00:00
12217,8688,4638,5,1488.96,29.0,5285.81,2023-06-28T00:00:00
12218,6098,2049,6,1205.74,22.0,5642.86,2024-10-06T00:00:00
12219,5324,3103,10,1934.6,11.0,17217.94,2025-05-16T00:00:00
12220,6575,450,1,522.12,24.0,396.81,2026-05-12T00:00:00
12221,2130,6000,9,141.22,8.0,1169.3,2026-06-06T00:00:00
12222,7464,5118,6,1611.8,24.0,7349.81,2024-06-20T00:00:00
12223,295,12957,8,1093.49,18.0,7173.29,2026-06-02T00:00:00
12224,2817,14977,8,1680.88,4.0,12909.16,2023-04-10T00:00:00
12225,12845,356,8,79.11,6.0,594.91,2023-04-04T00:00:00
12226,9365,6556,2,1539.81,9.0,2802.45,2025-01-11T00:00:00
12227,9269,10203,6,373.49,2.0,2196.12,2025-09-29T00:00:00
12228,564,9135,7,1800.5,19.0,10208.84,2025-12-17T00:00:00
12229,11964,7058,6,2137.06,2.0,12565.91,2025-05-09T00:00:00
12230,4378,2174,4,1884.53,4.0,7236.6,2024-12-03T00:00:00
12231,3656,14675,3,471.7,15.0,1202.83,2025-11-11T00:00:00
12232,724,12030,1,1529.75,2.0,1499.15,2023-05-15T00:00:00
12233,2937,3757,2,1982.24,27.0,2894.07,2023-03-15T00:00:00
12234,14109,13966,3,1496.39,22.0,3501.55,2024-04-06T00:00:00
12235,79,6133,8,2372.03,18.0,15560.52,2025-09-16T00:00:00
12236,656,13107,4,755.24,18.0,2477.19,2023-03-11T00:00:00
12237,96,13535,9,2494.36,6.0,21102.29,2023-10-20T00:00:00
12238,7924,5871,4,691.24,19.0,2239.62,2025-09-22T00:00:00
12239,2329,6699,6,111.05,12.0,586.34,2025-08-25T00:00:00
12240,13567,14640,2,627.21,27.0,915.73,2024-03-26T00:00:00
12241,11912,72,6,1804.73,23.0,8337.85,2024-06-23T00:00:00
12242,270,599,6,2857.89,28.0,12346.08,2026-01-04T00:00:00
12243,10674,1961,7,1593.82,26.0,8255.99,2023-01-11T00:00:00
12244,9798,13032,6,1350.31,25.0,6076.39,2023-03-19T00:00:00
12245,12963,8391,10,2513.12,18.0,20607.58,2023-11-17T00:00:00
12246,2644,3135,8,2065.29,26.0,12226.52,2023-11-03T00:00:00
12247,7560,9223,4,896.23,10.0,3226.43,2023-05-10T00:00:00
12248,10193,1165,7,158.96,4.0,1068.21,2026-05-26T00:00:00
12249,10292,8289,7,2532.32,4.0,17017.19,2025-05-30T00:00:00
12250,11859,10847,4,223.73,9.0,814.38,2025-10-03T00:00:00
12251,12426,370,4,2182.5,20.0,6984.0,2024-05-23T00:00:00
12252,8166,2736,1,2883.75,14.0,2480.03,2023-11-27T00:00:00
12253,3453,11482,1,1117.5,10.0,1005.75,2025-11-05T00:00:00
12254,8762,12948,1,2828.3,8.0,2602.04,2024-09-24T00:00:00
12255,6900,7292,5,2563.03,19.0,10380.27,2024-04-07T00:00:00
12256,2838,7572,8,986.65,14.0,6788.15,2024-03-14T00:00:00
12257,12567,3900,3,2970.04,24.0,6771.69,2023-01-16T00:00:00
12258,4834,9098,7,506.81,18.0,2909.09,2025-10-20T00:00:00
12259,13357,5042,9,263.66,28.0,1708.52,2026-02-14T00:00:00
12260,5453,12760,3,644.2,5.0,1835.97,2026-05-10T00:00:00
12261,12019,4213,9,1953.03,21.0,13886.04,2023-08-31T00:00:00
12262,9783,12834,8,126.5,18.0,829.84,2024-02-27T00:00:00
12263,11798,13469,9,2387.74,29.0,15257.66,2025-04-25T00:00:00
12264,1756,3252,7,2519.93,20.0,14111.61,2023-02-04T00:00:00
12265,5112,9395,3,2474.92,18.0,6088.3,2023-10-22T00:00:00
12266,7700,14820,2,1404.52,29.0,1994.42,2026-01-07T00:00:00
12267,1596,6997,10,2258.04,29.0,16032.08,2026-03-12T00:00:00
12268,9790,614,10,2822.77,10.0,25404.93,2024-10-31T00:00:00
12269,5548,10020,3,1306.23,4.0,3761.94,2025-07-23T00:00:00
12270,975,12280,2,1210.7,27.0,1767.62,2023-01-20T00:00:00
12271,12448,1334,4,329.5,19.0,1067.58,2025-02-10T00:00:00
12272,4126,1834,4,589.57,27.0,1721.54,2024-12-11T00:00:00
12273,9204,10576,4,2946.23,8.0,10842.13,2024-03-11T00:00:00
12274,6973,4559,7,2782.2,1.0,19280.65,2023-09-04T00:00:00
12275,5050,10641,7,20.46,25.0,107.41,2025-07-15T00:00:00
12276,3308,14115,10,1100.18,21.0,8691.42,2024-05-31T00:00:00
12277,6735,5716,5,1103.21,12.0,4854.12,2024-11-25T00:00:00
12278,7530,6449,4,1992.19,22.0,6215.63,2024-11-25T00:00:00
12279,12942,9831,2,1549.57,23.0,2386.34,2023-08-22T00:00:00
12280,9818,8748,5,988.4,6.0,4645.48,2024-10-26T00:00:00
12281,8221,9654,9,1910.38,29.0,12207.33,2025-11-17T00:00:00
12282,445,2149,5,1825.28,28.0,6571.01,2025-08-30T00:00:00
12283,5442,7714,2,2862.59,2.0,5610.68,2026-04-20T00:00:00
12284,14031,6709,1,1633.31,11.0,1453.65,2026-03-02T00:00:00
12285,4163,14043,5,857.28,6.0,4029.22,2024-04-21T00:00:00
12286,9488,9624,10,2314.51,28.0,16664.47,2025-12-19T00:00:00
12287,13634,276,10,591.27,9.0,5380.56,2025-03-23T00:00:00
12288,282,4558,3,1255.8,25.0,2825.55,2023-03-03T00:00:00
12289,1488,5652,6,2614.61,30.0,10981.36,2025-11-15T00:00:00
12290,3211,5289,7,1998.92,12.0,12313.35,2024-02-14T00:00:00
12291,7478,7703,3,698.69,18.0,1718.78,2025-02-09T00:00:00
12292,1379,12496,5,1405.7,17.0,5833.65,2024-04-27T00:00:00
12293,7310,13651,8,43.1,23.0,265.5,2023-04-19T00:00:00
12294,12062,12484,4,1113.03,22.0,3472.65,2024-11-23T00:00:00
12295,14464,5744,4,642.32,9.0,2338.04,2024-08-23T00:00:00
12296,1792,1992,2,2288.39,20.0,3661.42,2026-01-19T00:00:00
12297,7238,10474,3,2319.42,28.0,5009.95,2025-02-25T00:00:00
12298,14309,2986,2,933.06,26.0,1380.93,2026-03-20T00:00:00
12299,12109,14211,4,2606.1,24.0,7922.54,2025-09-23T00:00:00
12300,13377,25,7,1324.92,19.0,7512.3,2025-03-20T00:00:00
12301,5535,1595,6,356.38,11.0,1903.07,2023-02-23T00:00:00
12302,6037,10824,2,951.49,12.0,1674.62,2025-06-19T00:00:00
12303,1319,3484,6,653.92,14.0,3374.23,2024-08-05T00:00:00
12304,1011,7761,2,2603.66,22.0,4061.71,2026-06-09T00:00:00
12305,14875,4131,7,550.4,28.0,2774.02,2024-02-26T00:00:00
12306,4567,4490,10,104.66,8.0,962.87,2025-08-30T00:00:00
12307,6464,3461,4,1160.2,28.0,3341.38,2026-05-01T00:00:00
12308,4849,8450,3,450.13,23.0,1039.8,2026-05-10T00:00:00
12309,951,49,1,720.58,16.0,605.29,2025-03-31T00:00:00
12310,6097,5284,6,1216.26,19.0,5911.02,2025-06-11T00:00:00
12311,11667,1678,5,940.9,9.0,4281.1,2024-02-27T00:00:00
12312,14312,1481,1,314.79,26.0,232.94,2024-02-27T00:00:00
12313,10416,10190,7,410.84,5.0,2732.09,2023-12-25T00:00:00
12314,1134,5594,8,1326.95,8.0,9766.35,2026-02-05T00:00:00
12315,7167,2934,3,2310.82,13.0,6031.24,2024-12-03T00:00:00
12316,12563,10302,10,2754.04,23.0,21206.11,2024-11-03T00:00:00
12317,3497,2863,6,2571.23,8.0,14193.19,2024-05-01T00:00:00
12318,50,8346,5,478.05,19.0,1936.1,2024-02-08T00:00:00
12319,13548,4785,3,298.67,9.0,815.37,2023-03-11T00:00:00
12320,5413,10909,2,1129.81,11.0,2011.06,2023-06-09T00:00:00
12321,551,10227,9,154.22,6.0,1304.7,2025-03-09T00:00:00
12322,10942,8204,9,894.42,3.0,7808.29,2023-02-05T00:00:00
12323,9240,9815,7,1760.73,19.0,9983.34,2024-11-30T00:00:00
12324,9337,1175,8,446.75,13.0,3109.38,2024-08-28T00:00:00
12325,1564,10146,9,2779.8,4.0,24017.47,2026-04-08T00:00:00
12326,2916,14682,1,2439.72,13.0,2122.56,2024-08-13T00:00:00
12327,12114,4528,5,483.89,20.0,1935.56,2023-08-15T00:00:00
12328,7880,10699,1,102.01,29.0,72.43,2025-09-06T00:00:00
12329,7980,7151,10,2313.09,11.0,20586.5,2024-04-19T00:00:00
12330,13901,11147,2,2782.36,27.0,4062.25,2025-02-03T00:00:00
12331,10328,14205,2,1804.21,29.0,2561.98,2024-05-28T00:00:00
12332,4267,6698,8,421.05,11.0,2997.88,2024-06-12T00:00:00
12333,9421,3987,1,2374.22,7.0,2208.02,2024-07-04T00:00:00
12334,10481,4371,5,2281.61,10.0,10267.25,2025-04-24T00:00:00
12335,8537,14572,1,1740.13,7.0,1618.32,2024-04-16T00:00:00
12336,5022,13810,10,1606.87,20.0,12854.96,2025-05-24T00:00:00
12337,6828,1955,6,1027.62,21.0,4870.92,2025-10-26T00:00:00
12338,13279,5952,3,2886.11,17.0,7186.41,2026-03-13T00:00:00
12339,9368,3778,3,1311.89,4.0,3778.24,2024-05-26T00:00:00
12340,10426,1717,3,2518.25,14.0,6497.09,2024-07-16T00:00:00
12341,2362,7478,7,1940.37,18.0,11137.72,2025-04-15T00:00:00
12342,8104,14002,6,2104.27,9.0,11489.31,2026-04-28T00:00:00
12343,14226,2448,1,335.2,3.0,325.14,2024-05-10T00:00:00
12344,12046,5446,4,740.04,20.0,2368.13,2025-02-19T00:00:00
12345,7809,12151,6,1761.37,29.0,7503.44,2025-06-23T00:00:00
12346,6965,6036,4,447.55,19.0,1450.06,2024-09-21T00:00:00
12347,3180,10881,9,2219.39,21.0,15779.86,2023-03-01T00:00:00
12348,6833,9085,9,2232.09,25.0,15066.61,2024-07-13T00:00:00
12349,2505,3483,10,1913.54,19.0,15499.67,2024-11-06T00:00:00
12350,5969,13182,10,21.56,18.0,176.79,2025-07-28T00:00:00
12351,14576,5979,6,100.43,9.0,548.35,2024-11-24T00:00:00
12352,10798,9037,3,1666.69,21.0,3950.06,2024-03-14T00:00:00
12353,5142,979,6,1658.82,25.0,7464.69,2025-08-18T00:00:00
12354,14021,5712,3,1644.45,14.0,4242.68,2023-08-12T00:00:00
12355,8328,675,7,2462.95,1.0,17068.24,2025-09-18T00:00:00
12356,5965,2275,9,518.48,9.0,4246.35,2023-12-01T00:00:00
12357,1144,1364,10,2512.19,19.0,20348.74,2025-07-13T00:00:00
12358,7765,2787,8,435.06,12.0,3062.82,2024-01-16T00:00:00
12359,11202,9307,3,11.08,5.0,31.58,2024-09-08T00:00:00
12360,3392,11075,10,108.04,8.0,993.97,2024-11-25T00:00:00
12361,10300,13228,5,2679.34,26.0,9913.56,2025-07-03T00:00:00
