id_pagamento,id_pedido,forma_pagamento,status_pagamento,valor,data_pagamento,parcelas,updated_at
11488,8023,pix,aprovado,1527.89,2023-07-13T00:00:00,1,2024-06-05T00:00:00
11489,235,cartao_debito,aprovado,890.07,2024-07-26T00:00:00,1,2026-01-01T00:00:00
11490,11787,pix,aprovado,2832.76,2024-09-21T00:00:00,1,2025-10-07T00:00:00
11491,10598,cartao_credito,aprovado,2552.29,2025-09-09T00:00:00,7,2026-05-04T00:00:00
11492,97,boleto,aprovado,176.94,2026-05-16T00:00:00,1,2026-05-26T00:00:00
11493,11645,cartao_debito,aprovado,1644.86,2025-09-02T00:00:00,1,2026-03-04T00:00:00
11494,381,cartao_credito,pendente,2192.0,2026-04-29T00:00:00,8,2026-05-30T00:00:00
11495,1123,cartao_credito,aprovado,2617.06,2023-09-12T00:00:00,12,2024-07-31T00:00:00
11496,10324,cartao_credito,aprovado,87.09,2026-03-03T00:00:00,6,2026-03-24T00:00:00
11497,1604,cartao_credito,aprovado,67.06,2024-06-09T00:00:00,11,2025-04-09T00:00:00
11498,9512,pix,aprovado,835.54,2025-03-05T00:00:00,1,2026-01-17T00:00:00
11499,6151,cartao_debito,aprovado,1655.52,2026-05-27T00:00:00,1,2026-06-05T00:00:00
11500,9184,pix,aprovado,1550.92,2025-03-15T00:00:00,1,2025-07-27T00:00:00
11501,7033,pix,aprovado,425.87,2024-03-07T00:00:00,1,2025-10-15T00:00:00
11502,11870,pix,aprovado,2923.43,2024-07-27T00:00:00,1,2026-05-16T00:00:00
11503,13118,cartao_credito,recusado,2711.43,2024-10-14T00:00:00,1,2026-01-03T00:00:00
11504,6638,cartao_credito,aprovado,1888.51,2026-04-28T00:00:00,9,2026-06-06T00:00:00
11505,12345,cartao_credito,aprovado,1591.3,2023-07-08T00:00:00,9,2026-03-17T00:00:00
11506,8099,cartao_credito,aprovado,105.98,2025-05-19T00:00:00,8,2025-07-09T00:00:00
11507,10399,cartao_credito,aprovado,1223.53,2025-06-25T00:00:00,5,2026-05-14T00:00:00
11508,1261,boleto,aprovado,2885.76,2025-05-29T00:00:00,1,2025-10-13T00:00:00
11509,7780,cartao_debito,aprovado,982.75,2026-02-19T00:00:00,1,2026-05-22T00:00:00
11510,202,pix,estornado,1178.04,2025-03-29T00:00:00,1,2025-12-27T00:00:00
11511,6055,pix,aprovado,1337.55,2024-11-02T00:00:00,1,2026-01-03T00:00:00
11512,2560,cartao_debito,aprovado,2567.39,2025-03-04T00:00:00,1,2025-08-06T00:00:00
11513,10751,cartao_debito,aprovado,89.61,2023-06-18T00:00:00,1,2023-07-10T00:00:00
11514,822,cartao_credito,recusado,1222.71,2024-08-21T00:00:00,5,2026-05-25T00:00:00
11515,5947,cartao_credito,aprovado,1365.46,2023-06-27T00:00:00,5,2025-01-11T00:00:00
11516,7318,cartao_credito,aprovado,1721.17,2023-05-12T00:00:00,6,2023-05-15T00:00:00
11517,11131,cartao_credito,aprovado,1305.04,2025-03-28T00:00:00,9,2026-03-15T00:00:00
11518,13885,pix,aprovado,2527.16,2024-03-26T00:00:00,1,2024-07-12T00:00:00
11519,2427,boleto,aprovado,176.5,2024-06-02T00:00:00,1,2024-07-01T00:00:00
11520,4855,pix,aprovado,2128.74,2023-06-17T00:00:00,1,2024-02-17T00:00:00
11521,5728,cartao_debito,aprovado,1093.83,2025-06-10T00:00:00,1,2025-09-09T00:00:00
11522,4786,pix,estornado,1181.66,2025-02-18T00:00:00,1,2026-05-27T00:00:00
11523,3108,pix,aprovado,1614.97,2023-02-23T00:00:00,1,2024-11-02T00:00:00
11524,7974,cartao_debito,aprovado,2199.41,2023-11-08T00:00:00,1,2026-05-17T00:00:00
11525,13823,cartao_credito,aprovado,443.54,2026-01-09T00:00:00,5,2026-05-12T00:00:00
11526,8370,cartao_credito,recusado,684.74,2023-07-14T00:00:00,9,2024-12-28T00:00:00
11527,14064,pix,aprovado,444.35,2025-01-25T00:00:00,1,2026-01-18T00:00:00
11528,9177,pix,aprovado,1093.25,2025-07-18T00:00:00,1,2025-12-19T00:00:00
11529,1768,cartao_credito,aprovado,2280.61,2023-10-27T00:00:00,3,2025-12-06T00:00:00
11530,13706,pix,aprovado,2195.65,2025-01-22T00:00:00,1,2026-03-29T00:00:00
11531,4012,boleto,aprovado,2035.98,2026-03-07T00:00:00,1,2026-05-23T00:00:00
11532,12260,cartao_debito,aprovado,150.15,2024-10-11T00:00:00,1,2024-12-11T00:00:00
11533,14388,cartao_credito,recusado,679.41,2023-07-13T00:00:00,3,2025-01-19T00:00:00
11534,11751,cartao_credito,aprovado,1930.51,2026-02-07T00:00:00,6,2026-04-03T00:00:00
11535,12031,cartao_credito,pendente,1107.11,2023-06-05T00:00:00,12,2025-12-23T00:00:00
11536,3950,cartao_credito,aprovado,2807.22,2023-06-29T00:00:00,3,2025-10-10T00:00:00
11537,2265,cartao_credito,recusado,812.98,2025-04-24T00:00:00,4,2025-11-30T00:00:00
11538,3949,cartao_credito,pendente,2261.79,2024-06-25T00:00:00,5,2025-03-25T00:00:00
11539,11654,cartao_credito,aprovado,1292.46,2024-04-04T00:00:00,10,2026-03-24T00:00:00
11540,4498,pix,aprovado,1874.73,2023-01-10T00:00:00,1,2024-02-05T00:00:00
11541,5316,cartao_debito,aprovado,955.48,2025-04-23T00:00:00,1,2026-06-11T00:00:00
11542,6855,cartao_credito,aprovado,736.62,2024-01-09T00:00:00,3,2024-11-16T00:00:00
11543,5957,cartao_credito,aprovado,123.94,2025-10-10T00:00:00,4,2026-02-06T00:00:00
11544,14890,cartao_credito,aprovado,133.07,2023-12-20T00:00:00,5,2025-12-22T00:00:00
11545,12152,cartao_credito,aprovado,2966.03,2025-05-07T00:00:00,7,2025-09-27T00:00:00
11546,11145,pix,aprovado,2253.88,2025-11-29T00:00:00,1,2026-04-07T00:00:00
11547,11213,cartao_credito,aprovado,2256.65,2025-08-13T00:00:00,9,2026-02-10T00:00:00
11548,12417,cartao_credito,recusado,829.73,2024-04-04T00:00:00,9,2026-02-20T00:00:00
11549,14831,cartao_credito,pendente,2250.98,2026-03-09T00:00:00,7,2026-03-14T00:00:00
11550,2149,cartao_credito,aprovado,639.85,2025-03-13T00:00:00,12,2025-10-13T00:00:00
11551,9337,cartao_credito,estornado,2563.41,2026-05-07T00:00:00,1,2026-05-11T00:00:00
11552,10583,pix,aprovado,1331.47,2024-02-23T00:00:00,1,2026-01-09T00:00:00
11553,2013,cartao_credito,aprovado,2589.96,2023-02-24T00:00:00,12,2023-11-22T00:00:00
11554,13597,cartao_credito,aprovado,1305.72,2025-06-23T00:00:00,3,2026-01-01T00:00:00
11555,11045,cartao_credito,aprovado,1254.46,2026-03-24T00:00:00,9,2026-05-31T00:00:00
11556,3728,pix,aprovado,896.34,2026-04-02T00:00:00,1,2026-04-25T00:00:00
11557,4960,cartao_debito,aprovado,1569.01,2024-10-07T00:00:00,1,2026-03-02T00:00:00
11558,5848,pix,aprovado,2861.35,2025-07-27T00:00:00,1,2026-01-11T00:00:00
11559,13613,cartao_credito,aprovado,809.06,2024-09-04T00:00:00,2,2026-06-09T00:00:00
11560,6423,pix,aprovado,633.59,2026-05-24T00:00:00,1,2026-05-27T00:00:00
11561,11994,cartao_credito,aprovado,2527.34,2023-12-20T00:00:00,2,2026-02-12T00:00:00
11562,12441,cartao_credito,aprovado,2214.32,2023-08-29T00:00:00,5,2023-10-21T00:00:00
11563,6769,cartao_credito,aprovado,275.46,2024-05-07T00:00:00,2,2025-01-27T00:00:00
11564,12434,boleto,aprovado,2374.24,2023-11-15T00:00:00,1,2025-07-15T00:00:00
11565,14315,cartao_credito,aprovado,2777.87,2026-01-13T00:00:00,7,2026-05-10T00:00:00
11566,5904,cartao_credito,aprovado,2032.84,2025-04-02T00:00:00,7,2026-04-08T00:00:00
11567,9028,cartao_credito,aprovado,1882.97,2023-04-08T00:00:00,10,2026-02-09T00:00:00
11568,11198,cartao_credito,aprovado,1758.07,2025-05-19T00:00:00,2,2025-10-18T00:00:00
11569,11815,cartao_credito,aprovado,226.44,2025-05-07T00:00:00,5,2025-11-02T00:00:00
11570,6077,pix,aprovado,2910.91,2023-10-25T00:00:00,1,2024-06-26T00:00:00
11571,7275,cartao_credito,aprovado,1702.6,2024-01-30T00:00:00,8,2024-07-10T00:00:00
11572,13303,cartao_debito,aprovado,808.88,2024-12-19T00:00:00,1,2025-05-01T00:00:00
11573,5219,pix,aprovado,2089.75,2025-03-25T00:00:00,1,2026-06-02T00:00:00
11574,4421,pix,recusado,1709.39,2024-12-31T00:00:00,1,2026-06-09T00:00:00
11575,487,cartao_credito,aprovado,894.09,2025-01-20T00:00:00,12,2026-02-22T00:00:00
11576,13105,cartao_credito,aprovado,843.83,2023-04-24T00:00:00,9,2026-05-24T00:00:00
11577,12677,pix,pendente,2437.69,2025-06-09T00:00:00,1,2026-04-30T00:00:00
11578,12424,cartao_credito,aprovado,2833.42,2024-02-14T00:00:00,4,2025-02-25T00:00:00
11579,6179,pix,pendente,2955.6,2023-03-31T00:00:00,1,2023-03-31T00:00:00
11580,10653,cartao_credito,pendente,1927.72,2025-06-18T00:00:00,12,2026-04-12T00:00:00
11581,14981,pix,aprovado,349.11,2024-07-18T00:00:00,1,2025-01-18T00:00:00
11582,1772,cartao_credito,aprovado,1689.98,2025-06-22T00:00:00,8,2025-11-24T00:00:00
11583,11179,pix,aprovado,1554.92,2026-02-20T00:00:00,1,2026-05-09T00:00:00
11584,14577,cartao_debito,recusado,257.11,2023-04-12T00:00:00,1,2026-01-21T00:00:00
11585,10371,cartao_credito,aprovado,1800.75,2025-03-20T00:00:00,8,2025-10-16T00:00:00
11586,14121,cartao_credito,aprovado,1300.57,2023-09-07T00:00:00,3,2024-10-20T00:00:00
11587,11582,cartao_credito,pendente,748.52,2025-11-21T00:00:00,10,2026-03-19T00:00:00
11588,9877,cartao_debito,aprovado,949.53,2026-05-31T00:00:00,1,2026-06-11T00:00:00
11589,1998,cartao_credito,aprovado,1203.23,2026-04-10T00:00:00,7,2026-05-18T00:00:00
11590,14860,cartao_credito,aprovado,2863.04,2025-11-30T00:00:00,11,2026-02-13T00:00:00
11591,243,pix,pendente,2793.86,2024-04-26T00:00:00,1,2025-04-06T00:00:00
11592,11458,cartao_debito,aprovado,2737.91,2025-01-25T00:00:00,1,2025-04-07T00:00:00
11593,12793,cartao_credito,aprovado,824.03,2024-08-10T00:00:00,10,2025-03-25T00:00:00
11594,7202,pix,aprovado,1451.56,2024-12-01T00:00:00,1,2025-07-24T00:00:00
11595,7117,cartao_credito,aprovado,161.03,2024-09-01T00:00:00,11,2025-10-27T00:00:00
11596,14184,cartao_credito,aprovado,2454.47,2025-12-05T00:00:00,3,2026-01-02T00:00:00
11597,14791,cartao_credito,aprovado,557.58,2025-07-03T00:00:00,5,2025-11-19T00:00:00
11598,2448,cartao_credito,aprovado,943.84,2026-02-11T00:00:00,1,2026-05-25T00:00:00
11599,12112,pix,aprovado,2093.21,2026-02-24T00:00:00,1,2026-03-30T00:00:00
11600,6732,pix,aprovado,188.61,2025-02-01T00:00:00,1,2025-06-15T00:00:00
11601,2843,boleto,pendente,524.75,2024-09-11T00:00:00,1,2025-09-09T00:00:00
11602,13177,pix,estornado,1438.56,2024-12-19T00:00:00,1,2025-11-25T00:00:00
11603,14303,cartao_credito,aprovado,44.83,2025-07-12T00:00:00,12,2026-02-14T00:00:00
11604,558,cartao_debito,aprovado,1245.81,2024-12-29T00:00:00,1,2025-04-27T00:00:00
11605,1214,cartao_debito,aprovado,2359.86,2025-10-23T00:00:00,1,2026-01-22T00:00:00
11606,7306,pix,aprovado,2929.56,2024-06-15T00:00:00,1,2025-04-05T00:00:00
11607,1726,cartao_credito,aprovado,456.54,2024-12-26T00:00:00,10,2026-01-03T00:00:00
11608,13258,cartao_credito,aprovado,1100.06,2024-03-28T00:00:00,9,2026-01-19T00:00:00
11609,13996,cartao_credito,aprovado,2684.76,2023-10-14T00:00:00,10,2024-08-19T00:00:00
11610,6070,cartao_credito,aprovado,2126.07,2024-06-28T00:00:00,2,2024-12-16T00:00:00
11611,11172,cartao_credito,pendente,1130.56,2024-04-01T00:00:00,10,2025-08-14T00:00:00
11612,2623,cartao_credito,aprovado,902.0,2023-05-07T00:00:00,2,2023-08-25T00:00:00
11613,6803,pix,aprovado,2313.06,2023-03-18T00:00:00,1,2025-04-01T00:00:00
11614,13314,cartao_debito,pendente,2252.15,2024-06-16T00:00:00,1,2025-08-11T00:00:00
11615,6448,cartao_debito,aprovado,2258.66,2024-03-18T00:00:00,1,2025-03-30T00:00:00
11616,340,pix,aprovado,2459.47,2023-02-08T00:00:00,1,2023-12-25T00:00:00
11617,2919,cartao_credito,pendente,238.74,2024-10-14T00:00:00,2,2026-04-16T00:00:00
11618,10783,cartao_debito,aprovado,1406.45,2025-01-18T00:00:00,1,2025-05-01T00:00:00
11619,11669,pix,aprovado,2648.21,2025-02-28T00:00:00,1,2025-10-24T00:00:00
11620,12634,cartao_debito,aprovado,1558.11,2025-11-22T00:00:00,1,2026-02-12T00:00:00
11621,10960,cartao_credito,pendente,759.12,2023-01-21T00:00:00,5,2023-01-22T00:00:00
11622,11684,cartao_credito,aprovado,1501.54,2025-10-14T00:00:00,9,2026-02-28T00:00:00
11623,13035,cartao_credito,pendente,2801.56,2025-08-27T00:00:00,10,2026-01-04T00:00:00
11624,11149,pix,aprovado,977.06,2025-12-20T00:00:00,1,2026-05-15T00:00:00
11625,3493,cartao_debito,pendente,160.38,2026-04-21T00:00:00,1,2026-05-05T00:00:00
11626,9373,pix,aprovado,818.7,2025-03-28T00:00:00,1,2025-10-19T00:00:00
11627,2469,cartao_credito,aprovado,2959.53,2025-10-30T00:00:00,11,2026-04-20T00:00:00
11628,261,cartao_debito,aprovado,1979.87,2023-07-12T00:00:00,1,2024-02-24T00:00:00
11629,10139,cartao_credito,aprovado,1404.09,2025-03-05T00:00:00,12,2026-04-29T00:00:00
11630,1505,cartao_credito,aprovado,322.2,2023-12-24T00:00:00,1,2025-06-16T00:00:00
11631,6285,cartao_credito,aprovado,417.96,2024-01-22T00:00:00,7,2024-03-24T00:00:00
11632,8938,boleto,aprovado,24.91,2024-10-16T00:00:00,1,2024-10-18T00:00:00
11633,6368,cartao_credito,recusado,2664.81,2025-10-05T00:00:00,6,2026-03-05T00:00:00
11634,12612,cartao_credito,recusado,764.7,2026-03-21T00:00:00,1,2026-03-26T00:00:00
11635,3980,boleto,aprovado,773.42,2024-05-30T00:00:00,1,2025-08-08T00:00:00
11636,2510,cartao_credito,pendente,1083.41,2023-01-25T00:00:00,8,2025-02-21T00:00:00
11637,14319,pix,aprovado,1321.97,2024-02-22T00:00:00,1,2024-10-09T00:00:00
11638,5656,pix,aprovado,315.67,2024-07-13T00:00:00,1,2024-08-22T00:00:00
11639,6896,cartao_credito,aprovado,37.03,2024-04-13T00:00:00,2,2024-10-06T00:00:00
11640,4214,pix,aprovado,2329.04,2025-03-06T00:00:00,1,2025-08-11T00:00:00
11641,4852,cartao_credito,aprovado,1958.14,2024-03-10T00:00:00,11,2025-04-11T00:00:00
11642,8106,cartao_credito,aprovado,1596.52,2026-03-31T00:00:00,6,2026-05-21T00:00:00
11643,9025,cartao_debito,aprovado,2264.88,2024-03-17T00:00:00,1,2025-10-09T00:00:00
11644,3771,boleto,aprovado,2072.03,2026-01-15T00:00:00,1,2026-05-21T00:00:00
11645,5556,cartao_debito,aprovado,1379.2,2023-01-19T00:00:00,1,2024-05-06T00:00:00
11646,10921,boleto,estornado,1791.36,2024-09-04T00:00:00,1,2026-05-09T00:00:00
11647,6870,cartao_credito,pendente,2810.22,2024-03-26T00:00:00,8,2025-08-02T00:00:00
11648,10680,pix,recusado,1029.88,2023-07-19T00:00:00,1,2025-10-25T00:00:00
11649,9069,boleto,aprovado,414.67,2024-05-05T00:00:00,1,2024-12-29T00:00:00
11650,4909,cartao_debito,estornado,2909.18,2025-04-08T00:00:00,1,2025-09-15T00:00:00
11651,5413,cartao_debito,aprovado,1603.07,2023-03-14T00:00:00,1,2025-09-07T00:00:00
11652,14028,cartao_credito,aprovado,2514.92,2023-08-06T00:00:00,4,2024-05-30T00:00:00
11653,5980,cartao_debito,aprovado,64.76,2026-03-21T00:00:00,1,2026-05-11T00:00:00
11654,3036,pix,aprovado,2838.59,2025-06-20T00:00:00,1,2025-09-20T00:00:00
11655,358,pix,aprovado,1809.52,2023-08-15T00:00:00,1,2026-04-04T00:00:00
11656,3105,cartao_debito,pendente,1512.81,2025-12-14T00:00:00,1,2025-12-23T00:00:00
11657,13476,pix,aprovado,2769.29,2023-11-04T00:00:00,1,2024-12-28T00:00:00
11658,4958,pix,estornado,1818.87,2024-06-12T00:00:00,1,2024-07-04T00:00:00
11659,9721,cartao_credito,aprovado,1178.83,2026-03-18T00:00:00,11,2026-05-20T00:00:00
11660,11055,cartao_credito,aprovado,2315.75,2024-10-13T00:00:00,6,2026-03-15T00:00:00
11661,235,cartao_debito,aprovado,1197.86,2025-09-28T00:00:00,1,2026-03-05T00:00:00
11662,14427,cartao_debito,aprovado,2022.91,2023-01-05T00:00:00,1,2025-09-13T00:00:00
11663,4761,cartao_credito,aprovado,2945.53,2024-04-07T00:00:00,5,2025-06-05T00:00:00
11664,9221,cartao_debito,aprovado,55.3,2025-10-01T00:00:00,1,2026-06-07T00:00:00
11665,6748,cartao_debito,aprovado,1208.42,2026-01-10T00:00:00,1,2026-03-27T00:00:00
11666,13108,cartao_credito,aprovado,611.95,2023-02-20T00:00:00,7,2024-11-24T00:00:00
11667,10194,cartao_credito,recusado,2241.78,2025-08-18T00:00:00,1,2026-01-10T00:00:00
11668,5934,cartao_debito,aprovado,2684.0,2024-02-15T00:00:00,1,2025-07-12T00:00:00
11669,365,cartao_debito,aprovado,1931.45,2026-03-03T00:00:00,1,2026-05-07T00:00:00
11670,10261,pix,aprovado,2642.21,2023-04-22T00:00:00,1,2025-04-29T00:00:00
11671,10571,cartao_credito,pendente,1245.64,2023-04-05T00:00:00,7,2026-04-19T00:00:00
11672,130,cartao_credito,aprovado,1081.25,2026-03-14T00:00:00,7,2026-06-06T00:00:00
11673,3847,cartao_credito,aprovado,1591.77,2024-03-02T00:00:00,1,2025-11-14T00:00:00
11674,5635,cartao_debito,aprovado,2350.15,2023-10-14T00:00:00,1,2025-07-18T00:00:00
11675,8692,cartao_debito,aprovado,181.5,2024-05-11T00:00:00,1,2024-07-19T00:00:00
11676,9044,cartao_credito,aprovado,741.53,2023-01-30T00:00:00,6,2026-02-06T00:00:00
11677,7978,pix,aprovado,772.62,2026-01-11T00:00:00,1,2026-02-13T00:00:00
11678,5161,cartao_credito,aprovado,2581.0,2024-05-24T00:00:00,9,2025-12-10T00:00:00
11679,1872,cartao_debito,aprovado,2381.18,2024-09-20T00:00:00,1,2026-03-18T00:00:00
11680,6093,pix,aprovado,1449.0,2024-08-30T00:00:00,1,2025-12-02T00:00:00
11681,9684,pix,aprovado,1996.82,2023-08-06T00:00:00,1,2024-08-20T00:00:00
11682,7223,cartao_debito,aprovado,104.51,2023-04-20T00:00:00,1,2026-02-01T00:00:00
11683,8761,pix,aprovado,641.63,2024-10-24T00:00:00,1,2026-02-21T00:00:00
11684,2072,cartao_debito,aprovado,1117.72,2025-07-04T00:00:00,1,2025-12-18T00:00:00
11685,8308,boleto,aprovado,2484.05,2024-01-01T00:00:00,1,2024-10-08T00:00:00
11686,1085,pix,aprovado,974.99,2025-11-19T00:00:00,1,2026-01-05T00:00:00
11687,2896,cartao_credito,recusado,518.37,2024-09-27T00:00:00,2,2025-10-02T00:00:00
11688,3415,cartao_credito,aprovado,2524.5,2025-11-07T00:00:00,6,2026-05-18T00:00:00
11689,1183,pix,aprovado,2433.44,2025-05-24T00:00:00,1,2026-04-08T00:00:00
11690,5644,cartao_credito,aprovado,1282.02,2024-09-02T00:00:00,9,2026-02-19T00:00:00
11691,5790,cartao_debito,aprovado,2792.03,2026-03-19T00:00:00,1,2026-03-31T00:00:00
11692,4132,cartao_credito,recusado,985.78,2023-12-02T00:00:00,10,2025-05-31T00:00:00
11693,12199,cartao_credito,aprovado,1834.09,2024-12-28T00:00:00,10,2025-10-10T00:00:00
11694,9406,boleto,aprovado,2062.33,2024-07-26T00:00:00,1,2024-09-28T00:00:00
11695,3236,cartao_credito,aprovado,1881.29,2023-07-20T00:00:00,11,2024-10-13T00:00:00
11696,9834,cartao_credito,aprovado,1362.59,2024-08-01T00:00:00,2,2026-03-01T00:00:00
11697,2756,pix,pendente,311.24,2026-03-26T00:00:00,1,2026-05-20T00:00:00
11698,3123,cartao_credito,pendente,592.74,2025-10-04T00:00:00,3,2026-04-16T00:00:00
11699,9805,boleto,aprovado,2191.91,2024-03-25T00:00:00,1,2025-11-09T00:00:00
11700,9954,cartao_credito,aprovado,1169.01,2024-08-12T00:00:00,1,2025-05-01T00:00:00
11701,2558,cartao_credito,recusado,1892.07,2023-10-13T00:00:00,4,2023-10-22T00:00:00
11702,10565,cartao_credito,aprovado,2556.42,2023-12-25T00:00:00,4,2024-07-23T00:00:00
11703,13503,pix,aprovado,1676.73,2023-02-10T00:00:00,1,2024-01-10T00:00:00
11704,4766,cartao_credito,aprovado,635.18,2025-12-16T00:00:00,10,2026-06-04T00:00:00
11705,7575,pix,pendente,2918.11,2024-09-09T00:00:00,1,2026-03-12T00:00:00
11706,1926,cartao_credito,aprovado,1129.35,2024-06-22T00:00:00,2,2025-11-06T00:00:00
11707,13832,cartao_debito,aprovado,461.98,2025-12-13T00:00:00,1,2026-05-18T00:00:00
11708,12896,cartao_credito,aprovado,908.61,2025-11-12T00:00:00,9,2026-03-17T00:00:00
11709,1705,cartao_credito,aprovado,2323.25,2025-09-04T00:00:00,4,2025-09-18T00:00:00
11710,12892,cartao_debito,aprovado,1202.25,2023-05-28T00:00:00,1,2024-01-04T00:00:00
11711,7661,cartao_credito,aprovado,1057.33,2024-12-03T00:00:00,4,2026-05-11T00:00:00
11712,10396,cartao_debito,aprovado,2469.66,2024-11-13T00:00:00,1,2025-04-28T00:00:00
11713,11622,cartao_credito,aprovado,2558.76,2023-05-26T00:00:00,10,2025-02-12T00:00:00
11714,8574,pix,pendente,1147.99,2025-11-10T00:00:00,1,2026-05-31T00:00:00
11715,13069,pix,aprovado,1647.42,2024-10-04T00:00:00,1,2025-10-02T00:00:00
11716,12186,cartao_debito,aprovado,2214.4,2023-12-12T00:00:00,1,2026-05-13T00:00:00
11717,4665,cartao_credito,aprovado,91.52,2025-07-31T00:00:00,10,2026-04-03T00:00:00
11718,9961,cartao_credito,aprovado,2505.73,2023-10-21T00:00:00,2,2025-05-13T00:00:00
11719,9806,pix,aprovado,2780.12,2023-07-03T00:00:00,1,2025-05-10T00:00:00
11720,14096,pix,aprovado,1565.51,2025-03-23T00:00:00,1,2025-06-14T00:00:00
11721,7111,cartao_credito,aprovado,471.74,2025-08-29T00:00:00,11,2026-01-31T00:00:00
11722,9687,boleto,aprovado,1562.11,2024-09-03T00:00:00,1,2025-07-27T00:00:00
11723,6127,cartao_credito,aprovado,1678.31,2025-08-08T00:00:00,12,2026-05-06T00:00:00
11724,6771,pix,aprovado,1037.36,2023-02-05T00:00:00,1,2025-08-06T00:00:00
11725,4169,cartao_credito,aprovado,878.76,2024-04-07T00:00:00,12,2025-12-13T00:00:00
11726,490,cartao_debito,aprovado,352.07,2025-01-31T00:00:00,1,2025-03-14T00:00:00
11727,12193,cartao_credito,aprovado,2186.52,2023-04-13T00:00:00,12,2025-09-24T00:00:00
11728,7365,pix,aprovado,2756.59,2025-09-08T00:00:00,1,2026-04-01T00:00:00
11729,12589,cartao_credito,recusado,2638.41,2024-01-10T00:00:00,2,2024-09-12T00:00:00
11730,6578,cartao_credito,pendente,1784.72,2025-05-17T00:00:00,2,2025-10-06T00:00:00
11731,5704,cartao_debito,aprovado,2150.96,2026-02-15T00:00:00,1,2026-04-16T00:00:00
11732,6506,cartao_credito,aprovado,1127.57,2025-01-19T00:00:00,1,2025-12-04T00:00:00
11733,10155,cartao_credito,aprovado,272.72,2024-07-10T00:00:00,6,2025-12-29T00:00:00
11734,5046,boleto,aprovado,562.04,2025-05-11T00:00:00,1,2025-08-31T00:00:00
11735,12020,cartao_credito,aprovado,2289.26,2024-07-17T00:00:00,3,2025-02-12T00:00:00
11736,13245,cartao_credito,aprovado,1685.14,2024-07-24T00:00:00,10,2025-10-30T00:00:00
11737,3240,pix,aprovado,1702.08,2026-01-18T00:00:00,1,2026-06-04T00:00:00
11738,7545,cartao_debito,aprovado,219.06,2024-02-18T00:00:00,1,2026-02-26T00:00:00
11739,10537,pix,aprovado,2377.75,2023-04-01T00:00:00,1,2025-09-06T00:00:00
11740,12940,cartao_debito,pendente,189.16,2026-03-09T00:00:00,1,2026-05-25T00:00:00
11741,7196,pix,recusado,473.29,2024-07-06T00:00:00,1,2025-10-11T00:00:00
11742,8313,boleto,aprovado,244.55,2023-08-01T00:00:00,1,2026-05-01T00:00:00
11743,7849,cartao_credito,aprovado,2946.83,2026-02-15T00:00:00,12,2026-04-12T00:00:00
11744,14875,pix,aprovado,33.96,2025-07-08T00:00:00,1,2025-09-26T00:00:00
11745,11081,pix,aprovado,2428.56,2024-07-20T00:00:00,1,2025-02-06T00:00:00
11746,12157,pix,aprovado,2090.8,2026-03-24T00:00:00,1,2026-03-26T00:00:00
11747,14968,cartao_credito,aprovado,1916.32,2026-05-12T00:00:00,10,2026-06-10T00:00:00
11748,10309,cartao_credito,pendente,2584.98,2023-08-01T00:00:00,3,2025-03-25T00:00:00
11749,1825,cartao_debito,aprovado,1583.92,2023-12-23T00:00:00,1,2024-09-30T00:00:00
11750,3765,cartao_debito,aprovado,459.93,2024-02-10T00:00:00,1,2024-11-09T00:00:00
11751,10838,cartao_credito,aprovado,357.15,2026-01-11T00:00:00,8,2026-01-13T00:00:00
11752,1803,cartao_credito,aprovado,2823.06,2023-06-03T00:00:00,12,2023-12-27T00:00:00
11753,402,cartao_credito,aprovado,382.61,2025-09-24T00:00:00,11,2026-05-12T00:00:00
11754,8906,cartao_credito,aprovado,2900.71,2026-01-28T00:00:00,7,2026-03-30T00:00:00
11755,11675,cartao_credito,pendente,2964.39,2023-08-19T00:00:00,11,2025-05-30T00:00:00
11756,6166,pix,aprovado,60.64,2024-10-18T00:00:00,1,2025-10-30T00:00:00
11757,11547,boleto,aprovado,1798.24,2023-12-24T00:00:00,1,2026-02-27T00:00:00
11758,1968,pix,aprovado,1673.03,2024-02-14T00:00:00,1,2025-10-06T00:00:00
11759,7585,cartao_credito,aprovado,1321.98,2025-01-13T00:00:00,12,2025-07-02T00:00:00
11760,1891,pix,aprovado,2363.72,2026-04-26T00:00:00,1,2026-05-31T00:00:00
11761,9889,cartao_debito,aprovado,2578.3,2024-07-20T00:00:00,1,2024-12-16T00:00:00
11762,8111,cartao_debito,aprovado,2287.57,2023-10-08T00:00:00,1,2025-07-06T00:00:00
11763,3521,pix,recusado,101.07,2025-07-17T00:00:00,1,2025-12-21T00:00:00
11764,2030,pix,aprovado,1502.55,2023-04-01T00:00:00,1,2024-02-04T00:00:00
11765,4321,cartao_debito,aprovado,2525.23,2026-05-29T00:00:00,1,2026-06-10T00:00:00
11766,13870,boleto,aprovado,2515.38,2025-08-23T00:00:00,1,2026-02-05T00:00:00
11767,6352,cartao_debito,aprovado,739.34,2025-10-09T00:00:00,1,2025-11-14T00:00:00
11768,4058,cartao_credito,aprovado,32.1,2024-11-20T00:00:00,12,2025-07-22T00:00:00
11769,12157,cartao_credito,aprovado,1992.14,2026-02-01T00:00:00,7,2026-02-14T00:00:00
11770,13406,pix,aprovado,471.84,2023-09-19T00:00:00,1,2023-12-17T00:00:00
